MU,OPT_USED,N2,T0,F0,F_AVG,F_MIN,F_MAX,AVG_BEST_AT,MIN_BEST_AT,MAX_BEST_AT,INIT_NB_TRUCKS,AVG_NB_TRUCKS,MIN_NB_TRUCKS,MAX_NB_TRUCKS,AVG_EXEC_T,MIN_EXEC_T,MAX_EXEC_T
0.94,RS,1000,6,1035.820518412113,358.37230256826217,358.37230256826217,358.37230256826217,3612.0,3612,3612,7,3.0,3,3,34610187000.0,34610187000,34610187000
0.94,RS,1000,7,982.8661542973122,400.41683080960223,400.41683080960223,400.41683080960223,9840.0,9840,9840,6,4.0,4,4,27617464900.0,27617464900,27617464900
0.94,RS,1000,8,1019.7534855855245,394.29458209843824,394.29458209843824,394.29458209843824,8592.0,8592,8592,6,4.0,4,4,29461088700.0,29461088700,29461088700
0.94,RS,1000,9,1005.8502877939292,367.1980665896755,367.1980665896755,367.1980665896755,5846.0,5846,5846,6,3.0,3,3,36309336400.0,36309336400,36309336400
0.94,RS,1000,10,987.3006905977835,365.5902469532642,365.5902469532642,365.5902469532642,7118.0,7118,7118,6,3.0,3,3,35346475200.0,35346475200,35346475200
0.94,RS,1000,15,957.7262616544201,358.37230256826217,358.37230256826217,358.37230256826217,9387.0,9387,9387,6,3.0,3,3,34879392100.0,34879392100,34879392100
0.94,RS,1000,20,994.0079288861336,395.66089877498064,395.66089877498064,395.66089877498064,12255.0,12255,12255,6,4.0,4,4,29412352400.0,29412352400,29412352400
0.94,RS,1000,25,900.900132771387,398.6326884870928,398.6326884870928,398.6326884870928,12677.0,12677,12677,6,4.0,4,4,30406452800.0,30406452800,30406452800
0.94,RS,1000,30,917.1345047341483,389.11220179618124,389.11220179618124,389.11220179618124,9865.0,9865,9865,6,3.0,3,3,36170252400.0,36170252400,36170252400
0.94,RS,1000,40,893.0263584270483,400.49577498230553,400.49577498230553,400.49577498230553,11027.0,11027,11027,6,4.0,4,4,30817692000.0,30817692000,30817692000
0.94,RS,1000,50,956.8043314249502,398.6592114712729,398.6592114712729,398.6592114712729,12190.0,12190,12190,6,4.0,4,4,31393540100.0,31393540100,31393540100
0.94,RS,1000,60,1039.4768572055166,400.41683080960223,400.41683080960223,400.41683080960223,18128.0,18128,18128,7,4.0,4,4,30823319900.0,30823319900,30823319900
0.94,RS,1000,70,1095.444328449102,398.5338642979073,398.5338642979073,398.5338642979073,12415.0,12415,12415,7,4.0,4,4,31462048500.0,31462048500,31462048500
0.94,RS,1000,80,1052.096395995641,453.6660134382688,453.6660134382688,453.6660134382688,13153.0,13153,13153,7,4.0,4,4,33375238400.0,33375238400,33375238400
0.94,RS,1000,90,903.0606182101345,395.66089877498064,395.66089877498064,395.66089877498064,21127.0,21127,21127,6,4.0,4,4,32098053900.0,32098053900,32098053900
0.94,RS,1000,100,1087.9163852910906,400.4168308096022,400.4168308096022,400.4168308096022,17261.0,17261,17261,7,4.0,4,4,31656787300.0,31656787300,31656787300
0.94,RS,1000,150,950.8492765170867,408.7127497679463,408.7127497679463,408.7127497679463,13971.0,13971,13971,6,4.0,4,4,32514502900.0,32514502900,32514502900
0.94,RS,1000,200,1085.8652047276469,409.2425948310156,409.2425948310156,409.2425948310156,14530.0,14530,14530,7,4.0,4,4,33258949500.0,33258949500,33258949500
0.94,RS,1000,300,1004.1954118113362,416.8773916097228,416.8773916097228,416.8773916097228,14815.0,14815,14815,6,4.0,4,4,34646791300.0,34646791300,34646791300
0.94,RS,1000,400,1079.0682581471417,422.8722219225618,422.8722219225618,422.8722219225618,16762.0,16762,16762,7,4.0,4,4,33215839800.0,33215839800,33215839800
0.94,RS,1000,500,988.3433926650873,386.4990865285399,386.4990865285399,386.4990865285399,15649.0,15649,15649,6,3.0,3,3,40396148500.0,40396148500,40396148500
0.94,RS,1000,1000,890.6782408903374,416.78925317349683,416.78925317349683,416.78925317349683,17925.0,17925,17925,6,4.0,4,4,34512355300.0,34512355300,34512355300
0.94,RE,1000,3,992.6613648057674,393.0698938735161,393.0698938735161,393.0698938735161,5915.0,5915,5915,6,3.0,3,3,32975043100.0,32975043100,32975043100
0.94,RE,1000,4,1009.4709802242863,358.37230256826217,358.37230256826217,358.37230256826217,3719.0,3719,3719,6,3.0,3,3,39641094100.0,39641094100,39641094100
0.94,RE,1000,5,1052.6074598044129,423.3723715410324,423.3723715410324,423.3723715410324,4970.0,4970,4970,7,3.0,3,3,34588985000.0,34588985000,34588985000
0.94,RE,1000,6,929.7487424940035,358.37230256826217,358.37230256826217,358.37230256826217,8773.0,8773,8773,6,3.0,3,3,40145682900.0,40145682900,40145682900
0.94,RE,1000,7,992.5701519892559,370.5534690991901,370.5534690991901,370.5534690991901,5186.0,5186,5186,6,3.0,3,3,41481263400.0,41481263400,41481263400
0.94,RE,1000,8,846.6198021903697,367.6397562134091,367.6397562134091,367.6397562134091,3684.0,3684,3684,6,3.0,3,3,45077184700.0,45077184700,45077184700
0.94,RE,1000,9,1038.4331814433347,358.37230256826217,358.37230256826217,358.37230256826217,7049.0,7049,7049,6,3.0,3,3,42272306700.0,42272306700,42272306700
0.94,RE,1000,10,984.1092960742162,425.7202730135471,425.7202730135471,425.7202730135471,6593.0,6593,6593,6,3.0,3,3,35136845400.0,35136845400,35136845400
0.94,RE,1000,15,1058.9255349174307,367.57885818399586,367.57885818399586,367.57885818399586,11106.0,11106,11106,7,3.0,3,3,43614302900.0,43614302900,43614302900
0.94,RE,1000,20,973.529210193276,361.0346759717689,361.0346759717689,361.0346759717689,8349.0,8349,8349,6,3.0,3,3,46100567600.0,46100567600,46100567600
0.94,RE,1000,25,1010.6387722006344,400.8123009258326,400.8123009258326,400.8123009258326,9554.0,9554,9554,6,3.0,3,3,41247670100.0,41247670100,41247670100
0.94,RE,1000,30,893.5001856018507,412.5334423197045,412.5334423197045,412.5334423197045,9474.0,9474,9474,6,3.0,3,3,44036441300.0,44036441300,44036441300
0.94,RE,1000,40,1067.8945572517355,387.3467476589202,387.3467476589202,387.3467476589202,11954.0,11954,11954,7,3.0,3,3,47767209300.0,47767209300,47767209300
0.94,RE,1000,50,1120.4375964275528,387.80338647177376,387.80338647177376,387.80338647177376,12246.0,12246,12246,7,3.0,3,3,52251467100.0,52251467100,52251467100
0.94,RE,1000,60,1009.1195921126749,430.41779180492193,430.41779180492193,430.41779180492193,10713.0,10713,10713,6,3.0,3,3,48833860500.0,48833860500,48833860500
0.94,RE,1000,70,1021.0823258702169,361.1335001609543,361.1335001609543,361.1335001609543,11673.0,11673,11673,6,3.0,3,3,48941626500.0,48941626500,48941626500
0.94,RE,1000,80,960.9177864717545,428.2631826221044,428.2631826221044,428.2631826221044,12190.0,12190,12190,6,3.0,3,3,47166719000.0,47166719000,47166719000
0.94,RE,1000,90,1067.155871091666,361.03467597176893,361.03467597176893,361.03467597176893,13616.0,13616,13616,7,3.0,3,3,51391365900.0,51391365900,51391365900
0.94,RE,1000,100,1018.1230905112923,395.4746696646244,395.4746696646244,395.4746696646244,19894.0,19894,19894,6,3.0,3,3,55083562400.0,55083562400,55083562400
0.94,RE,1000,150,1114.8748339037077,361.1335001609543,361.1335001609543,361.1335001609543,13773.0,13773,13773,7,3.0,3,3,50320359200.0,50320359200,50320359200
0.94,RE,1000,200,1066.1129446344157,420.28109585249956,420.28109585249956,420.28109585249956,12529.0,12529,12529,7,3.0,3,3,72276550700.0,72276550700,72276550700
0.94,RE,1000,300,965.9186738156557,387.7302061531075,387.7302061531075,387.7302061531075,16495.0,16495,16495,6,3.0,3,3,49883162000.0,49883162000,49883162000
0.94,RE,1000,400,957.5536158148795,433.7726889275237,433.7726889275237,433.7726889275237,18660.0,18660,18660,6,3.0,3,3,50165506800.0,50165506800,50165506800
0.94,RE,1000,500,1019.1442917057882,395.08568440478115,395.08568440478115,395.08568440478115,15733.0,15733,15733,6,3.0,3,3,54300471900.0,54300471900,54300471900
0.94,RE,1000,1000,919.2225046382022,407.4353246765729,407.4353246765729,407.4353246765729,15554.0,15554,15554,6,3.0,3,3,54730993600.0,54730993600,54730993600
0.94,RSE,1000,3,1070.74859689801,361.1335001609543,361.1335001609543,361.1335001609543,4231.0,4231,4231,7,3.0,3,3,40264532400.0,40264532400,40264532400
0.94,RSE,1000,4,1053.0985709395213,361.1335001609543,361.1335001609543,361.1335001609543,5050.0,5050,5050,7,3.0,3,3,38823452900.0,38823452900,38823452900
0.94,RSE,1000,5,1014.7363686276799,365.5902469532642,365.5902469532642,365.5902469532642,6955.0,6955,6955,6,3.0,3,3,40485648000.0,40485648000,40485648000
0.94,RSE,1000,6,993.7270696001196,377.0700091734884,377.0700091734884,377.0700091734884,4575.0,4575,4575,6,3.0,3,3,40308657100.0,40308657100,40308657100
0.94,RSE,1000,7,952.8825560858762,401.1267743710848,401.1267743710848,401.1267743710848,5979.0,5979,5979,6,3.0,3,3,36006249100.0,36006249100,36006249100
0.94,RSE,1000,8,952.7796370301098,391.5517692836926,391.5517692836926,391.5517692836926,10609.0,10609,10609,6,3.0,3,3,34789577500.0,34789577500,34789577500
0.94,RSE,1000,9,1064.6111420171655,364.73700424544825,364.73700424544825,364.73700424544825,10693.0,10693,10693,7,3.0,3,3,40498374400.0,40498374400,40498374400
0.94,RSE,1000,10,1105.9772370966223,358.37230256826217,358.37230256826217,358.37230256826217,7317.0,7317,7317,7,3.0,3,3,40477616200.0,40477616200,40477616200
0.94,RSE,1000,15,986.6643437954274,442.286578455797,442.286578455797,442.286578455797,5065.0,5065,5065,6,3.0,3,3,36163113500.0,36163113500,36163113500
0.94,RSE,1000,20,913.7282902372569,391.21961362383905,391.21961362383905,391.21961362383905,7456.0,7456,7456,6,3.0,3,3,54586281800.0,54586281800,54586281800
0.94,RSE,1000,25,989.9034969578007,420.7180730010731,420.7180730010731,420.7180730010731,32135.0,32135,32135,6,3.0,3,3,40888979500.0,40888979500,40888979500
0.94,RSE,1000,30,1062.6900633819214,361.1335001609543,361.1335001609543,361.1335001609543,11149.0,11149,11149,7,3.0,3,3,42453272900.0,42453272900,42453272900
0.94,RSE,1000,40,1071.9000892184563,409.0505377850916,409.0505377850916,409.0505377850916,21847.0,21847,21847,7,3.0,3,3,37540757200.0,37540757200,37540757200
0.94,RSE,1000,50,963.0246387704576,443.7409491649812,443.7409491649812,443.7409491649812,11481.0,11481,11481,6,3.0,3,3,41149038200.0,41149038200,41149038200
0.94,RSE,1000,60,1047.2694515521068,460.35771360523205,460.35771360523205,460.35771360523205,10508.0,10508,10508,7,3.0,3,3,40896620800.0,40896620800,40896620800
0.94,RSE,1000,70,871.8816330474563,442.5687178486087,442.5687178486087,442.5687178486087,12977.0,12977,12977,6,3.0,3,3,41501276600.0,41501276600,41501276600
0.94,RSE,1000,80,1103.4017968993676,364.73700424544825,364.73700424544825,364.73700424544825,13119.0,13119,13119,7,3.0,3,3,42652519500.0,42652519500,42652519500
0.94,RSE,1000,90,1005.9017976544143,383.38236790945905,383.38236790945905,383.38236790945905,14005.0,14005,14005,6,3.0,3,3,51307735000.0,51307735000,51307735000
0.94,RSE,1000,100,949.7573161747248,414.21708077180324,414.21708077180324,414.21708077180324,13008.0,13008,13008,6,3.0,3,3,40179064600.0,40179064600,40179064600
0.94,RSE,1000,150,1053.3885564987381,395.85251661107424,395.85251661107424,395.85251661107424,20304.0,20304,20304,7,3.0,3,3,52815381800.0,52815381800,52815381800
0.94,RSE,1000,200,944.375288732127,361.1335001609543,361.1335001609543,361.1335001609543,14997.0,14997,14997,6,3.0,3,3,47684880300.0,47684880300,47684880300
0.94,RSE,1000,300,1081.5480122550061,399.8013548344125,399.8013548344125,399.8013548344125,15781.0,15781,15781,7,3.0,3,3,40540513600.0,40540513600,40540513600
0.94,RSE,1000,400,1041.8544634799825,426.96956293748417,426.96956293748417,426.96956293748417,14427.0,14427,14427,6,3.0,3,3,40092851400.0,40092851400,40092851400
0.94,RSE,1000,500,988.2658568287972,358.37230256826217,358.37230256826217,358.37230256826217,16515.0,16515,16515,6,3.0,3,3,51398986600.0,51398986600,51398986600
0.94,RSE,1000,1000,1080.993090183071,364.45106769265317,364.45106769265317,364.45106769265317,17911.0,17911,17911,7,3.0,3,3,52212308700.0,52212308700,52212308700
0.94,RI,1000,3,973.1427560997433,389.6505515800824,389.6505515800824,389.6505515800824,10756.0,10756,10756,6,3.0,3,3,38365036600.0,38365036600,38365036600
0.94,RI,1000,4,1020.8473966799027,361.1335001609543,361.1335001609543,361.1335001609543,4650.0,4650,4650,6,3.0,3,3,39390762000.0,39390762000,39390762000
0.94,RI,1000,5,940.6654450281427,361.9758066527561,361.9758066527561,361.9758066527561,6518.0,6518,6518,6,3.0,3,3,39183601500.0,39183601500,39183601500
0.94,RI,1000,6,1082.096684930713,443.5486363020825,443.5486363020825,443.5486363020825,2965.0,2965,2965,7,3.0,3,3,127390174200.0,127390174200,127390174200
0.94,RI,1000,7,973.636560981056,389.929366455464,389.929366455464,389.929366455464,7693.0,7693,7693,6,3.0,3,3,33753751400.0,33753751400,33753751400
0.94,RI,1000,8,985.8709088488097,374.1612565382743,374.1612565382743,374.1612565382743,7117.0,7117,7117,6,3.0,3,3,41654792800.0,41654792800,41654792800
0.94,RI,1000,9,1005.1828706149358,415.32637149239247,415.32637149239247,415.32637149239247,3751.0,3751,3751,6,3.0,3,3,37600997800.0,37600997800,37600997800
0.94,RI,1000,10,1000.8164921299824,358.37230256826217,358.37230256826217,358.37230256826217,8957.0,8957,8957,6,3.0,3,3,44145753100.0,44145753100,44145753100
0.94,RI,1000,15,980.3675295139221,430.15994455471747,430.15994455471747,430.15994455471747,8212.0,8212,8212,6,3.0,3,3,42661170200.0,42661170200,42661170200
0.94,RI,1000,20,902.7122700956302,386.1826751126901,386.1826751126901,386.1826751126901,9271.0,9271,9271,6,3.0,3,3,41101767000.0,41101767000,41101767000
0.94,RI,1000,25,962.2505376280808,413.465079878812,413.465079878812,413.465079878812,9543.0,9543,9543,6,3.0,3,3,39621675000.0,39621675000,39621675000
0.94,RI,1000,30,1057.1112569878014,396.4927459915521,396.4927459915521,396.4927459915521,9641.0,9641,9641,7,3.0,3,3,58472106800.0,58472106800,58472106800
0.94,RI,1000,40,1042.3870681304509,361.1335001609543,361.1335001609543,361.1335001609543,11699.0,11699,11699,6,3.0,3,3,47201053100.0,47201053100,47201053100
0.94,RI,1000,50,1061.6199510751646,377.03194962511697,377.03194962511697,377.03194962511697,10117.0,10117,10117,7,3.0,3,3,46082062600.0,46082062600,46082062600
0.94,RI,1000,60,968.4193579467011,361.1335001609543,361.1335001609543,361.1335001609543,13661.0,13661,13661,6,3.0,3,3,52971904800.0,52971904800,52971904800
0.94,RI,1000,70,1014.8518319307725,365.49142276407883,365.49142276407883,365.49142276407883,11324.0,11324,11324,6,3.0,3,3,49920780700.0,49920780700,49920780700
0.94,RI,1000,80,934.5978618525727,402.29245569019633,402.29245569019633,402.29245569019633,12654.0,12654,12654,6,3.0,3,3,44568280400.0,44568280400,44568280400
0.94,RI,1000,90,1051.9206631268344,358.37230256826217,358.37230256826217,358.37230256826217,11873.0,11873,11873,7,3.0,3,3,50218322600.0,50218322600,50218322600
0.94,RI,1000,100,1110.0268170560676,387.480563929043,387.480563929043,387.480563929043,14559.0,14559,14559,7,3.0,3,3,59951557600.0,59951557600,59951557600
0.94,RI,1000,150,1011.1033434561505,378.10574378363435,378.10574378363435,378.10574378363435,23475.0,23475,23475,6,3.0,3,3,47680806400.0,47680806400,47680806400
0.94,RI,1000,200,947.0514620177636,362.82904936057207,362.82904936057207,362.82904936057207,14834.0,14834,14834,6,3.0,3,3,52300378400.0,52300378400,52300378400
0.94,RI,1000,300,995.0576572057048,393.7865640681423,393.7865640681423,393.7865640681423,14489.0,14489,14489,6,3.0,3,3,76526426300.0,76526426300,76526426300
0.94,RI,1000,400,944.0878999015861,404.79620438807376,404.79620438807376,404.79620438807376,42840.0,42840,42840,6,3.0,3,3,49939259300.0,49939259300,49939259300
0.94,RI,1000,500,935.6991143352468,412.1488438539864,412.1488438539864,412.1488438539864,16070.0,16070,16070,6,3.0,3,3,52707041300.0,52707041300,52707041300
0.94,RI,1000,1000,1091.836493221807,393.5589182711044,393.5589182711044,393.5589182711044,13451.0,13451,13451,7,3.0,3,3,50787090900.0,50787090900,50787090900
0.94,RISE,1000,3,888.3461710500277,361.03467597176893,361.03467597176893,361.03467597176893,3416.0,3416,3416,6,3.0,3,3,41922298700.0,41922298700,41922298700
0.94,RISE,1000,4,1043.3809780508209,361.9758066527561,361.9758066527561,361.9758066527561,6271.0,6271,6271,6,3.0,3,3,42927786900.0,42927786900,42927786900
0.94,RISE,1000,5,1108.7255544160012,358.37230256826217,358.37230256826217,358.37230256826217,6279.0,6279,6279,7,3.0,3,3,43287083500.0,43287083500,43287083500
0.94,RISE,1000,6,1119.6348302822914,361.0346759717689,361.0346759717689,361.0346759717689,6823.0,6823,6823,7,3.0,3,3,42286178200.0,42286178200,42286178200
0.94,RISE,1000,7,1043.2782446730114,369.4374878446582,369.4374878446582,369.4374878446582,6449.0,6449,6449,6,3.0,3,3,43661643500.0,43661643500,43661643500
0.94,RISE,1000,8,1045.6374718288923,420.9321521773395,420.9321521773395,420.9321521773395,2871.0,2871,2871,6,4.0,4,4,31476003800.0,31476003800,31476003800
0.94,RISE,1000,9,963.5577282530721,400.3490048402449,400.3490048402449,400.3490048402449,6604.0,6604,6604,6,3.0,3,3,35614019200.0,35614019200,35614019200
0.94,RISE,1000,10,1047.1234196002517,399.06694438558134,399.06694438558134,399.06694438558134,8519.0,8519,8519,6,3.0,3,3,43337302100.0,43337302100,43337302100
0.94,RISE,1000,15,1004.725935870233,393.19559802107926,393.19559802107926,393.19559802107926,9246.0,9246,9246,6,3.0,3,3,40718063000.0,40718063000,40718063000
0.94,RISE,1000,20,910.4044516189174,386.4990865285399,386.4990865285399,386.4990865285399,11124.0,11124,11124,6,3.0,3,3,49472097500.0,49472097500,49472097500
0.94,RISE,1000,25,1008.4145462909872,372.71260973512085,372.71260973512085,372.71260973512085,9073.0,9073,9073,6,3.0,3,3,45671143000.0,45671143000,45671143000
0.94,RISE,1000,30,924.3320865122587,434.3468136954608,434.3468136954608,434.3468136954608,10879.0,10879,10879,6,3.0,3,3,48103983000.0,48103983000,48103983000
0.94,RISE,1000,40,957.5845820932975,358.37230256826217,358.37230256826217,358.37230256826217,13433.0,13433,13433,6,3.0,3,3,47039115700.0,47039115700,47039115700
0.94,RISE,1000,50,980.9670393623708,368.4275119167349,368.4275119167349,368.4275119167349,15360.0,15360,15360,6,3.0,3,3,52131386000.0,52131386000,52131386000
0.94,RISE,1000,60,1021.3166850895549,389.9695114906259,389.9695114906259,389.9695114906259,14106.0,14106,14106,6,3.0,3,3,58183667900.0,58183667900,58183667900
0.94,RISE,1000,70,972.6224466476045,409.35260114150117,409.35260114150117,409.35260114150117,23706.0,23706,23706,6,3.0,3,3,42829442300.0,42829442300,42829442300
0.94,RISE,1000,80,1069.301497713458,385.0535964179836,385.0535964179836,385.0535964179836,12527.0,12527,12527,7,3.0,3,3,37014638100.0,37014638100,37014638100
0.94,RISE,1000,90,1032.9019932632277,447.5072446360287,447.5072446360287,447.5072446360287,12825.0,12825,12825,6,3.0,3,3,46045290100.0,46045290100,46045290100
0.94,RISE,1000,100,999.6239002071576,400.21466339388587,400.21466339388587,400.21466339388587,18072.0,18072,18072,6,3.0,3,3,44151363600.0,44151363600,44151363600
0.94,RISE,1000,150,1015.8387129050859,383.6183806243109,383.6183806243109,383.6183806243109,14330.0,14330,14330,6,3.0,3,3,51209842200.0,51209842200,51209842200
0.94,RISE,1000,200,993.6881616300758,413.8128102564042,413.8128102564042,413.8128102564042,21339.0,21339,21339,6,3.0,3,3,45693631600.0,45693631600,45693631600
0.94,RISE,1000,300,953.748848179462,364.2863707815213,364.2863707815213,364.2863707815213,18393.0,18393,18393,6,3.0,3,3,46878733300.0,46878733300,46878733300
0.94,RISE,1000,400,819.1629016626889,436.39936037987775,436.39936037987775,436.39936037987775,13521.0,13521,13521,5,3.0,3,3,46736978400.0,46736978400,46736978400
0.94,RISE,1000,500,1076.3181242852047,479.63575305779716,479.63575305779716,479.63575305779716,15886.0,15886,15886,7,3.0,3,3,49619450300.0,49619450300,49619450300
0.94,RISE,1000,1000,1008.4934054290924,472.24392234065243,472.24392234065243,472.24392234065243,17086.0,17086,17086,6,3.0,3,3,49889618900.0,49889618900,49889618900
