MU,OPT_USED,N2,T0,F0,F_AVG,F_MIN,F_MAX,AVG_BEST_AT,MIN_BEST_AT,MAX_BEST_AT,INIT_NB_TRUCKS,AVG_NB_TRUCKS,MIN_NB_TRUCKS,MAX_NB_TRUCKS,AVG_EXEC_T,MIN_EXEC_T,MAX_EXEC_T
0.97,R,1000,25,942.3027804150536,445.80136149885413,445.80136149885413,445.80136149885413,6732.0,6732,6732,6,3.0,3,3,16745840198500.0,16745840198500,16745840198500
0.97,R,1000,30,979.9999766378833,395.66089877498064,395.66089877498064,395.66089877498064,12381.0,12381,12381,6,4.0,4,4,45431855900.0,45431855900,45431855900
0.97,R,1000,40,1013.7856655435722,407.73443237073917,407.73443237073917,407.73443237073917,15488.0,15488,15488,6,4.0,4,4,46969292600.0,46969292600,46969292600
0.97,R,1000,50,996.2590991917705,394.29458209843824,394.29458209843824,394.29458209843824,13639.0,13639,13639,6,4.0,4,4,48852856600.0,48852856600,48852856600
0.97,R,1000,60,1002.7948110986581,384.7997620324288,384.7997620324288,384.7997620324288,13001.0,13001,13001,6,3.0,3,3,54676319700.0,54676319700,54676319700
0.97,R,1000,70,1070.4478928715855,400.4168308096023,400.4168308096023,400.4168308096023,14228.0,14228,14228,7,4.0,4,4,47274478000.0,47274478000,47274478000
0.97,R,1000,80,945.3794245772214,425.1811600618977,425.1811600618977,425.1811600618977,11331.0,11331,11331,6,3.0,3,3,310243893900.0,310243893900,310243893900
0.97,R,1000,90,995.1470150723167,365.4914227640788,365.4914227640788,365.4914227640788,12960.0,12960,12960,6,3.0,3,3,65308782300.0,65308782300,65308782300
0.97,R,1000,100,1083.023975881364,361.03467597176893,361.03467597176893,361.03467597176893,13071.0,13071,13071,7,3.0,3,3,54655291700.0,54655291700,54655291700
0.97,R,1000,150,1093.1129462067315,405.2626461017595,405.2626461017595,405.2626461017595,12913.0,12913,12913,7,3.0,3,3,69624750700.0,69624750700,69624750700
0.97,R,1000,200,945.4021303173372,401.74270158368216,401.74270158368216,401.74270158368216,15085.0,15085,15085,6,4.0,4,4,48577362000.0,48577362000,48577362000
0.97,R,1000,300,1019.7128118951066,398.4910067739297,398.4910067739297,398.4910067739297,17004.0,17004,17004,6,4.0,4,4,49116231700.0,49116231700,49116231700
0.97,R,1000,400,930.6028262956837,418.63268848709276,418.63268848709276,418.63268848709276,19087.0,19087,19087,6,4.0,4,4,48965599800.0,48965599800,48965599800
0.97,R,1000,500,930.0554708276435,400.41683080960223,400.41683080960223,400.41683080960223,17290.0,17290,17290,6,4.0,4,4,49508626000.0,49508626000,49508626000
0.97,R,1000,1000,924.8661644260951,397.1246900973873,397.1246900973873,397.1246900973873,18284.0,18284,18284,6,4.0,4,4,51161389600.0,51161389600,51161389600
0.97,RS,1000,3,998.3604329579855,362.82904936057207,362.82904936057207,362.82904936057207,4533.0,4533,4533,6,3.0,3,3,54072463500.0,54072463500,54072463500
0.97,RS,1000,4,1010.1030346122318,411.90725327642525,411.90725327642525,411.90725327642525,7994.0,7994,7994,6,4.0,4,4,46572180300.0,46572180300,46572180300
0.97,RS,1000,5,1091.9356446019394,413.53458595523625,413.53458595523625,413.53458595523625,11208.0,11208,11208,7,4.0,4,4,44008985700.0,44008985700,44008985700
0.97,RS,1000,6,899.6972898348989,361.9758066527561,361.9758066527561,361.9758066527561,7693.0,7693,7693,6,3.0,3,3,52960218500.0,52960218500,52960218500
0.97,RS,1000,7,885.5772373110635,364.87855862071694,364.87855862071694,364.87855862071694,7510.0,7510,7510,6,3.0,3,3,57695331200.0,57695331200,57695331200
0.97,RS,1000,8,947.8987709612232,358.37230256826217,358.37230256826217,358.37230256826217,10862.0,10862,10862,6,3.0,3,3,51715589900.0,51715589900,51715589900
0.97,RS,1000,9,1094.308321065972,358.37230256826217,358.37230256826217,358.37230256826217,6705.0,6705,6705,7,3.0,3,3,53644049900.0,53644049900,53644049900
0.97,RS,1000,10,963.5985533075385,402.9477535662396,402.9477535662396,402.9477535662396,9121.0,9121,9121,6,4.0,4,4,44360743500.0,44360743500,44360743500
0.97,RS,1000,15,1058.6017794606025,394.29458209843824,394.29458209843824,394.29458209843824,12829.0,12829,12829,7,4.0,4,4,47265344700.0,47265344700,47265344700
0.97,RS,1000,20,1003.2349389268571,395.6608987749806,395.6608987749806,395.6608987749806,12543.0,12543,12543,6,4.0,4,4,44537011100.0,44537011100,44537011100
0.97,RS,1000,25,990.5779146233313,398.20980810595995,398.20980810595995,398.20980810595995,16026.0,16026,16026,6,4.0,4,4,44541154100.0,44541154100,44541154100
0.97,RS,1000,30,963.3167671292177,361.1335001609543,361.1335001609543,361.1335001609543,11982.0,11982,11982,6,3.0,3,3,54103553100.0,54103553100,54103553100
0.97,RS,1000,40,1006.7772645720477,408.97495220195583,408.97495220195583,408.97495220195583,14212.0,14212,14212,6,4.0,4,4,46975950500.0,46975950500,46975950500
0.97,RS,1000,50,987.1366229883402,407.6356081815538,407.6356081815538,407.6356081815538,11527.0,11527,11527,6,4.0,4,4,48096089500.0,48096089500,48096089500
0.97,RS,1000,60,1018.9984613531406,361.1335001609543,361.1335001609543,361.1335001609543,13941.0,13941,13941,6,3.0,3,3,72737946000.0,72737946000,72737946000
0.97,RS,1000,70,854.2032345440988,365.4433703801276,365.4433703801276,365.4433703801276,13095.0,13095,13095,6,3.0,3,3,53161079800.0,53161079800,53161079800
0.97,RS,1000,80,999.2987662164414,398.53386429790737,398.53386429790737,398.53386429790737,15998.0,15998,15998,6,4.0,4,4,46987607200.0,46987607200,46987607200
0.97,RS,1000,90,975.3760274669531,398.63268848709276,398.63268848709276,398.63268848709276,13538.0,13538,13538,6,4.0,4,4,46982656200.0,46982656200,46982656200
0.97,RS,1000,100,1163.0071571258447,400.49577498230553,400.49577498230553,400.49577498230553,14159.0,14159,14159,7,4.0,4,4,47877924100.0,47877924100,47877924100
0.97,RS,1000,150,981.684852249811,398.6326884870928,398.6326884870928,398.6326884870928,17491.0,17491,17491,6,4.0,4,4,47395649300.0,47395649300,47395649300
0.97,RS,1000,200,1112.9015371166379,409.5725502441219,409.5725502441219,409.5725502441219,19650.0,19650,19650,7,4.0,4,4,48243379800.0,48243379800,48243379800
0.97,RS,1000,300,1026.9723527315791,394.750290834132,394.750290834132,394.750290834132,19882.0,19882,19882,6,4.0,4,4,50380266700.0,50380266700,50380266700
0.97,RS,1000,400,1093.3109561862627,407.74041991364106,407.74041991364106,407.74041991364106,19263.0,19263,19263,7,4.0,4,4,48242020300.0,48242020300,48242020300
0.97,RS,1000,500,1036.6767699475613,410.8853694580552,410.8853694580552,410.8853694580552,15112.0,15112,15112,6,3.0,3,3,64963105200.0,64963105200,64963105200
0.97,RS,1000,1000,973.7216992341765,364.63818005626285,364.63818005626285,364.63818005626285,17422.0,17422,17422,6,3.0,3,3,63757576700.0,63757576700,63757576700
0.97,RE,1000,3,940.9908976496725,369.7346304134594,369.7346304134594,369.7346304134594,1930.0,1930,1930,6,3.0,3,3,59815912500.0,59815912500,59815912500
0.97,RE,1000,4,1098.3487971103193,361.03467597176893,361.03467597176893,361.03467597176893,4415.0,4415,4415,7,3.0,3,3,64506987700.0,64506987700,64506987700
0.97,RE,1000,5,1070.4682694261924,377.8594698739962,377.8594698739962,377.8594698739962,6294.0,6294,6294,7,3.0,3,3,58155760800.0,58155760800,58155760800
0.97,RE,1000,6,970.8327507911584,364.878558620717,364.878558620717,364.878558620717,7127.0,7127,7127,6,3.0,3,3,66898204400.0,66898204400,66898204400
0.97,RE,1000,7,984.9583418411678,358.37230256826217,358.37230256826217,358.37230256826217,9288.0,9288,9288,6,3.0,3,3,62157778100.0,62157778100,62157778100
0.97,RE,1000,8,1050.2358815078596,367.57885818399586,367.57885818399586,367.57885818399586,7012.0,7012,7012,6,3.0,3,3,62926938100.0,62926938100,62926938100
0.97,RE,1000,9,1012.4173838488118,361.1335001609543,361.1335001609543,361.1335001609543,8448.0,8448,8448,6,3.0,3,3,64282377600.0,64282377600,64282377600
0.97,RE,1000,10,1003.2816284023456,365.54219456931304,365.54219456931304,365.54219456931304,9507.0,9507,9507,6,3.0,3,3,63640809400.0,63640809400,63640809400
0.97,RE,1000,15,1012.6059525576098,358.37230256826217,358.37230256826217,358.37230256826217,9431.0,9431,9431,6,3.0,3,3,64504552700.0,64504552700,64504552700
0.97,RE,1000,20,859.1230563346437,418.5428923429181,418.5428923429181,418.5428923429181,8658.0,8658,8658,6,3.0,3,3,57795989900.0,57795989900,57795989900
0.97,RE,1000,25,1062.348655623873,367.5409320242237,367.5409320242237,367.5409320242237,9992.0,9992,9992,7,3.0,3,3,69923158100.0,69923158100,69923158100
0.97,RE,1000,30,922.3664745854406,368.48206270521086,368.48206270521086,368.48206270521086,8873.0,8873,8873,6,3.0,3,3,69588098400.0,69588098400,69588098400
0.97,RE,1000,40,944.1302710853437,379.5827756832207,379.5827756832207,379.5827756832207,10215.0,10215,10215,6,3.0,3,3,88266570300.0,88266570300,88266570300
0.97,RE,1000,50,990.231298984175,361.9758066527561,361.9758066527561,361.9758066527561,14028.0,14028,14028,6,3.0,3,3,68336122400.0,68336122400,68336122400
0.97,RE,1000,60,996.946440844827,402.2167352746213,402.2167352746213,402.2167352746213,12609.0,12609,12609,6,3.0,3,3,65287220800.0,65287220800,65287220800
0.97,RE,1000,70,957.8609534909425,437.0801821876894,437.0801821876894,437.0801821876894,12881.0,12881,12881,6,3.0,3,3,65998803800.0,65998803800,65998803800
0.97,RE,1000,80,1007.0050139237402,430.6291963913447,430.6291963913447,430.6291963913447,15493.0,15493,15493,6,3.0,3,3,66253399000.0,66253399000,66253399000
0.97,RE,1000,90,885.9494847655075,361.1335001609543,361.1335001609543,361.1335001609543,14934.0,14934,14934,6,3.0,3,3,68717396200.0,68717396200,68717396200
0.97,RE,1000,100,1061.304019197527,391.1474675883546,391.1474675883546,391.1474675883546,12223.0,12223,12223,7,3.0,3,3,62312756300.0,62312756300,62312756300
0.97,RE,1000,150,1112.0423187074364,362.82904936057207,362.82904936057207,362.82904936057207,13246.0,13246,13246,7,3.0,3,3,76312055400.0,76312055400,76312055400
0.97,RE,1000,200,952.4963300244201,368.42751191673483,368.42751191673483,368.42751191673483,14650.0,14650,14650,6,3.0,3,3,84657610700.0,84657610700,84657610700
0.97,RE,1000,300,1014.1750043704418,386.1483856760001,386.1483856760001,386.1483856760001,17647.0,17647,17647,6,3.0,3,3,67415918200.0,67415918200,67415918200
0.97,RE,1000,400,1039.2780042367008,377.75585937530974,377.75585937530974,377.75585937530974,17752.0,17752,17752,6,3.0,3,3,74463198200.0,74463198200,74463198200
0.97,RE,1000,500,1019.0305753533289,361.13350016095427,361.13350016095427,361.13350016095427,14416.0,14416,14416,6,3.0,3,3,75980376300.0,75980376300,75980376300
0.97,RE,1000,1000,1012.3300423031015,389.1075787313789,389.1075787313789,389.1075787313789,18331.0,18331,18331,6,3.0,3,3,72444710300.0,72444710300,72444710300
0.97,RSE,1000,3,988.9937257536728,358.37230256826217,358.37230256826217,358.37230256826217,3917.0,3917,3917,6,3.0,3,3,60753529300.0,60753529300,60753529300
0.97,RSE,1000,4,930.434896088784,358.37230256826217,358.37230256826217,358.37230256826217,5981.0,5981,5981,6,3.0,3,3,61575206400.0,61575206400,61575206400
0.97,RSE,1000,5,997.8412647726792,361.9758066527561,361.9758066527561,361.9758066527561,11582.0,11582,11582,6,3.0,3,3,62486167800.0,62486167800,62486167800
0.97,RSE,1000,6,1043.8542754699733,387.39551750599827,387.39551750599827,387.39551750599827,8584.0,8584,8584,7,3.0,3,3,54622912600.0,54622912600,54622912600
0.97,RSE,1000,7,1073.2131990684047,414.2750410670464,414.2750410670464,414.2750410670464,6188.0,6188,6188,7,3.0,3,3,51992574100.0,51992574100,51992574100
0.97,RSE,1000,8,1037.2473672850956,362.82904936057207,362.82904936057207,362.82904936057207,30365.0,30365,30365,6,3.0,3,3,62730614600.0,62730614600,62730614600
0.97,RSE,1000,9,1143.430586332189,362.82904936057207,362.82904936057207,362.82904936057207,7146.0,7146,7146,7,3.0,3,3,65541792600.0,65541792600,65541792600
0.97,RSE,1000,10,989.544504940003,403.76683893466225,403.76683893466225,403.76683893466225,13952.0,13952,13952,6,3.0,3,3,57143542200.0,57143542200,57143542200
0.97,RSE,1000,15,1019.0039554079035,361.1335001609543,361.1335001609543,361.1335001609543,11021.0,11021,11021,6,3.0,3,3,63931109900.0,63931109900,63931109900
0.97,RSE,1000,20,1018.3315767743344,365.4914227640788,365.4914227640788,365.4914227640788,9873.0,9873,9873,6,3.0,3,3,65730193700.0,65730193700,65730193700
0.97,RSE,1000,25,969.4631744012471,367.63975621340916,367.63975621340916,367.63975621340916,7308.0,7308,7308,6,3.0,3,3,53150406800.0,53150406800,53150406800
0.97,RSE,1000,30,946.8943035531211,436.9676553758512,436.9676553758512,436.9676553758512,10586.0,10586,10586,6,3.0,3,3,63832189700.0,63832189700,63832189700
0.97,RSE,1000,40,958.3143937378677,421.63013396424094,421.63013396424094,421.63013396424094,10881.0,10881,10881,6,3.0,3,3,53362353700.0,53362353700,53362353700
0.97,RSE,1000,50,994.2510376433211,390.2180224472147,390.2180224472147,390.2180224472147,67129.0,67129,67129,6,3.0,3,3,61549625400.0,61549625400,61549625400
0.97,RSE,1000,60,1056.2265781093085,361.9758066527561,361.9758066527561,361.9758066527561,13198.0,13198,13198,6,3.0,3,3,65915236300.0,65915236300,65915236300
0.97,RSE,1000,70,934.2115944728044,426.1292748934706,426.1292748934706,426.1292748934706,14617.0,14617,14617,6,3.0,3,3,64846896000.0,64846896000,64846896000
0.97,RSE,1000,80,1055.0636240231593,444.1583964729064,444.1583964729064,444.1583964729064,11759.0,11759,11759,7,3.0,3,3,59330103700.0,59330103700,59330103700
0.97,RSE,1000,90,965.917756236127,389.9695114906259,389.9695114906259,389.9695114906259,13756.0,13756,13756,6,3.0,3,3,84238827000.0,84238827000,84238827000
0.97,RSE,1000,100,919.3809280721501,361.1335001609543,361.1335001609543,361.1335001609543,24396.0,24396,24396,6,3.0,3,3,64513091500.0,64513091500,64513091500
0.97,RSE,1000,150,951.1834893667703,456.62358048351496,456.62358048351496,456.62358048351496,12884.0,12884,12884,6,3.0,3,3,57163249300.0,57163249300,57163249300
0.97,RSE,1000,200,1010.8390159256005,431.26183207032824,431.26183207032824,431.26183207032824,13772.0,13772,13772,6,3.0,3,3,81195794500.0,81195794500,81195794500
0.97,RSE,1000,300,1009.2157637211467,448.66996835269293,448.66996835269293,448.66996835269293,12373.0,12373,12373,6,3.0,3,3,61596012800.0,61596012800,61596012800
0.97,RSE,1000,400,1001.5362926945588,361.13350016095427,361.13350016095427,361.13350016095427,16059.0,16059,16059,6,3.0,3,3,68750699000.0,68750699000,68750699000
0.97,RSE,1000,500,982.7718268636233,361.9758066527561,361.9758066527561,361.9758066527561,15024.0,15024,15024,6,3.0,3,3,68852423900.0,68852423900,68852423900
0.97,RSE,1000,1000,1046.7290999820052,367.57885818399586,367.57885818399586,367.57885818399586,36334.0,36334,36334,6,3.0,3,3,71670381200.0,71670381200,71670381200
0.97,RI,1000,3,1025.869991601201,378.3319693575005,378.3319693575005,378.3319693575005,5554.0,5554,5554,6,3.0,3,3,50716603600.0,50716603600,50716603600
0.97,RI,1000,4,1012.5817452497973,361.1335001609543,361.1335001609543,361.1335001609543,5096.0,5096,5096,6,3.0,3,3,62298017500.0,62298017500,62298017500
0.97,RI,1000,5,992.932355347871,361.03467597176893,361.03467597176893,361.03467597176893,9036.0,9036,9036,6,3.0,3,3,62454173200.0,62454173200,62454173200
0.97,RI,1000,6,863.2535389905296,389.0496772458886,389.0496772458886,389.0496772458886,5601.0,5601,5601,6,3.0,3,3,59925808400.0,59925808400,59925808400
0.97,RI,1000,7,956.4047674929848,361.0346759717689,361.0346759717689,361.0346759717689,7068.0,7068,7068,6,3.0,3,3,63684454000.0,63684454000,63684454000
0.97,RI,1000,8,1062.0471966905723,358.37230256826217,358.37230256826217,358.37230256826217,6608.0,6608,6608,7,3.0,3,3,67535950200.0,67535950200,67535950200
0.97,RI,1000,9,946.3516694743906,358.37230256826217,358.37230256826217,358.37230256826217,8404.0,8404,8404,6,3.0,3,3,64265853700.0,64265853700,64265853700
0.97,RI,1000,10,1059.9774141259493,375.56053393671004,375.56053393671004,375.56053393671004,9426.0,9426,9426,7,3.0,3,3,63347481200.0,63347481200,63347481200
0.97,RI,1000,15,873.0598550423323,361.13350016095427,361.13350016095427,361.13350016095427,9283.0,9283,9283,6,3.0,3,3,66344363800.0,66344363800,66344363800
0.97,RI,1000,20,1071.8266989242532,390.4105175514013,390.4105175514013,390.4105175514013,28387.0,28387,28387,7,3.0,3,3,58149778000.0,58149778000,58149778000
0.97,RI,1000,25,1116.1643569060022,362.82904936057207,362.82904936057207,362.82904936057207,9838.0,9838,9838,7,3.0,3,3,69592743600.0,69592743600,69592743600
0.97,RI,1000,30,917.1633065731547,361.13350016095427,361.13350016095427,361.13350016095427,10406.0,10406,10406,6,3.0,3,3,67498717500.0,67498717500,67498717500
0.97,RI,1000,40,948.6434157852779,361.1335001609543,361.1335001609543,361.1335001609543,11725.0,11725,11725,6,3.0,3,3,67608288300.0,67608288300,67608288300
0.97,RI,1000,50,1139.6128742027743,361.1335001609543,361.1335001609543,361.1335001609543,14235.0,14235,14235,7,3.0,3,3,68424258100.0,68424258100,68424258100
0.97,RI,1000,60,919.7504598205355,369.19375103775815,369.19375103775815,369.19375103775815,15253.0,15253,15253,6,3.0,3,3,73960906400.0,73960906400,73960906400
0.97,RI,1000,70,1012.1400084990955,406.7807211838665,406.7807211838665,406.7807211838665,24180.0,24180,24180,6,3.0,3,3,94516997700.0,94516997700,94516997700
0.97,RI,1000,80,1102.0669819141815,397.4948746826663,397.4948746826663,397.4948746826663,14105.0,14105,14105,7,3.0,3,3,66621946900.0,66621946900,66621946900
0.97,RI,1000,90,971.6181671317122,447.0706028186596,447.0706028186596,447.0706028186596,11775.0,11775,11775,6,3.0,3,3,59117086800.0,59117086800,59117086800
0.97,RI,1000,100,1009.8122261569339,390.69052961465684,390.69052961465684,390.69052961465684,12838.0,12838,12838,6,3.0,3,3,67340612200.0,67340612200,67340612200
0.97,RI,1000,150,903.0114100007,361.1335001609543,361.1335001609543,361.1335001609543,14241.0,14241,14241,6,3.0,3,3,73698557600.0,73698557600,73698557600
0.97,RI,1000,200,1055.8867795812348,369.0802869652308,369.0802869652308,369.0802869652308,16776.0,16776,16776,7,3.0,3,3,74797297600.0,74797297600,74797297600
0.97,RI,1000,300,999.7563491139392,392.01759601914983,392.01759601914983,392.01759601914983,15095.0,15095,15095,6,3.0,3,3,87221452600.0,87221452600,87221452600
0.97,RI,1000,400,972.2676921663825,376.5442593644276,376.5442593644276,376.5442593644276,16384.0,16384,16384,6,3.0,3,3,89431719600.0,89431719600,89431719600
0.97,RI,1000,500,1095.2742452090731,358.37230256826217,358.37230256826217,358.37230256826217,18718.0,18718,18718,7,3.0,3,3,75732124000.0,75732124000,75732124000
0.97,RI,1000,1000,999.4687560835011,435.9511329500068,435.9511329500068,435.9511329500068,15935.0,15935,15935,6,3.0,3,3,71979152300.0,71979152300,71979152300
0.97,RISE,1000,3,939.0919323441551,368.3033921620052,368.3033921620052,368.3033921620052,4839.0,4839,4839,6,3.0,3,3,70372207900.0,70372207900,70372207900
0.97,RISE,1000,4,1023.2544035219566,369.04687446462157,369.04687446462157,369.04687446462157,7216.0,7216,7216,6,3.0,3,3,68802454400.0,68802454400,68802454400
0.97,RISE,1000,5,965.264989385274,361.1335001609543,361.1335001609543,361.1335001609543,5881.0,5881,5881,6,3.0,3,3,72504868300.0,72504868300,72504868300
0.97,RISE,1000,6,1009.1546977164825,364.2863707815213,364.2863707815213,364.2863707815213,10661.0,10661,10661,6,3.0,3,3,57761484400.0,57761484400,57761484400
0.97,RISE,1000,7,950.1056492405821,361.0346759717689,361.0346759717689,361.0346759717689,4882.0,4882,4882,6,3.0,3,3,68081828900.0,68081828900,68081828900
0.97,RISE,1000,8,969.6631642215672,369.04687446462157,369.04687446462157,369.04687446462157,8266.0,8266,8266,6,3.0,3,3,65874056900.0,65874056900,65874056900
0.97,RISE,1000,9,973.3697747208976,403.54103514089627,403.54103514089627,403.54103514089627,10760.0,10760,10760,6,3.0,3,3,61404039600.0,61404039600,61404039600
0.97,RISE,1000,10,944.6039227394228,421.26144859625856,421.26144859625856,421.26144859625856,9724.0,9724,9724,6,3.0,3,3,53278133400.0,53278133400,53278133400
0.97,RISE,1000,15,1016.5112778825994,433.91919862414125,433.91919862414125,433.91919862414125,8914.0,8914,8914,6,3.0,3,3,52696883700.0,52696883700,52696883700
0.97,RISE,1000,20,1015.6559759976292,361.1335001609543,361.1335001609543,361.1335001609543,10291.0,10291,10291,6,3.0,3,3,70161622300.0,70161622300,70161622300
0.97,RISE,1000,25,1091.8279143499933,385.4132731498286,385.4132731498286,385.4132731498286,12285.0,12285,12285,7,3.0,3,3,59208812200.0,59208812200,59208812200
0.97,RISE,1000,30,1058.166081040581,465.58679976177393,465.58679976177393,465.58679976177393,10514.0,10514,10514,7,3.0,3,3,66660942700.0,66660942700,66660942700
0.97,RISE,1000,40,1068.1860914743643,373.84473567199655,373.84473567199655,373.84473567199655,12988.0,12988,12988,7,3.0,3,3,74740059800.0,74740059800,74740059800
0.97,RISE,1000,50,943.5073267989671,406.9705603866131,406.9705603866131,406.9705603866131,12301.0,12301,12301,6,3.0,3,3,56938371400.0,56938371400,56938371400
0.97,RISE,1000,60,1060.4959522555275,410.3255941263296,410.3255941263296,410.3255941263296,9396.0,9396,9396,7,3.0,3,3,66482012400.0,66482012400,66482012400
0.97,RISE,1000,70,1019.1127974803865,386.7856177321281,386.7856177321281,386.7856177321281,13113.0,13113,13113,6,3.0,3,3,84715814900.0,84715814900,84715814900
0.97,RISE,1000,80,955.8409645163529,409.61174270673774,409.61174270673774,409.61174270673774,18757.0,18757,18757,6,3.0,3,3,68715744500.0,68715744500,68715744500
0.97,RISE,1000,90,1077.9693804244976,398.596716285293,398.596716285293,398.596716285293,11317.0,11317,11317,7,3.0,3,3,69708011700.0,69708011700,69708011700
0.97,RISE,1000,100,1056.7805383443285,383.12309570244713,383.12309570244713,383.12309570244713,11646.0,11646,11646,7,3.0,3,3,65551512700.0,65551512700,65551512700
0.97,RISE,1000,150,999.0987508039924,358.37230256826217,358.37230256826217,358.37230256826217,16486.0,16486,16486,6,3.0,3,3,83224501400.0,83224501400,83224501400
0.97,RISE,1000,200,1008.7754219043842,380.88384727532144,380.88384727532144,380.88384727532144,14767.0,14767,14767,6,3.0,3,3,77606845100.0,77606845100,77606845100
0.97,RISE,1000,300,1095.470111521087,415.51828879721853,415.51828879721853,415.51828879721853,15596.0,15596,15596,7,3.0,3,3,67502845800.0,67502845800,67502845800
0.97,RISE,1000,400,918.6075709720566,361.1335001609543,361.1335001609543,361.1335001609543,14941.0,14941,14941,6,3.0,3,3,77574947600.0,77574947600,77574947600
0.97,RISE,1000,500,1089.99037839925,419.1454959351898,419.1454959351898,419.1454959351898,21066.0,21066,21066,7,3.0,3,3,73293087200.0,73293087200,73293087200
0.97,RISE,1000,1000,1108.6670313530449,377.2397009574629,377.2397009574629,377.2397009574629,24937.0,24937,24937,7,3.0,3,3,70612656400.0,70612656400,70612656400
