MU,OPT_USED,N2,T0,F0,F_AVG,F_MIN,F_MAX,AVG_BEST_AT,MIN_BEST_AT,MAX_BEST_AT,INIT_NB_TRUCKS,AVG_NB_TRUCKS,MIN_NB_TRUCKS,MAX_NB_TRUCKS,AVG_EXEC_T,MIN_EXEC_T,MAX_EXEC_T
0.9,R,10000,100,1132.1746324756748,368.2979000208093,368.2979000208093,368.2979000208093,96576.0,96576,96576,7,3.0,3,3,1757053909700.0,1757053909700,1757053909700
0.9,R,10000,150,1038.1803981093817,452.84252211647004,452.84252211647004,452.84252211647004,93628.0,93628,93628,6,3.0,3,3,3506246530500.0,3506246530500,3506246530500
0.9,R,10000,200,956.170131170976,377.12915618341856,377.12915618341856,377.12915618341856,108221.0,108221,108221,6,3.0,3,3,3338756795000.0,3338756795000,3338756795000
0.9,R,10000,300,924.4709969919805,411.5774569104513,411.5774569104513,411.5774569104513,110606.0,110606,110606,6,3.0,3,3,3163157069500.0,3163157069500,3163157069500
0.9,R,10000,400,1007.3933750210942,397.71823557803947,397.71823557803947,397.71823557803947,117591.0,117591,117591,6,3.0,3,3,3012031102000.0,3012031102000,3012031102000
0.9,R,10000,500,921.9755878575273,366.432553445066,366.432553445066,366.432553445066,123150.0,123150,123150,6,3.0,3,3,2993121999600.0,2993121999600,2993121999600
0.9,R,10000,1000,954.9723971795219,361.1335001609543,361.1335001609543,361.1335001609543,143853.0,143853,143853,6,3.0,3,3,195732455200.0,195732455200,195732455200
0.9,RS,10000,3,1116.407055759887,358.37230256826217,358.37230256826217,358.37230256826217,5057.0,5057,5057,7,3.0,3,3,146598156800.0,146598156800,146598156800
0.9,RS,10000,4,1007.6187576301039,358.37230256826217,358.37230256826217,358.37230256826217,8084.0,8084,8084,7,3.0,3,3,148860734800.0,148860734800,148860734800
0.9,RS,10000,5,1173.869908883535,358.37230256826217,358.37230256826217,358.37230256826217,10868.0,10868,10868,7,3.0,3,3,157033409300.0,157033409300,157033409300
0.9,RS,10000,6,1040.518110296508,361.03467597176893,361.03467597176893,361.03467597176893,39149.0,39149,39149,7,3.0,3,3,182353929100.0,182353929100,182353929100
0.9,RS,10000,7,999.0510202243429,358.37230256826217,358.37230256826217,358.37230256826217,32818.0,32818,32818,6,3.0,3,3,156053784900.0,156053784900,156053784900
0.9,RS,10000,8,1043.8912053397346,358.37230256826217,358.37230256826217,358.37230256826217,47835.0,47835,47835,7,3.0,3,3,174178689300.0,174178689300,174178689300
0.9,RS,10000,9,962.2838442848929,358.37230256826217,358.37230256826217,358.37230256826217,36152.0,36152,36152,6,3.0,3,3,172711797600.0,172711797600,172711797600
0.9,RS,10000,10,1035.6415604572303,383.5849137813907,383.5849137813907,383.5849137813907,36511.0,36511,36511,6,3.0,3,3,4396634944000.0,4396634944000,4396634944000
0.9,RS,10000,15,1062.535875270947,358.37230256826217,358.37230256826217,358.37230256826217,73065.0,73065,73065,7,3.0,3,3,226022801000.0,226022801000,226022801000
0.9,RS,10000,20,1092.2778626948214,358.37230256826217,358.37230256826217,358.37230256826217,51191.0,51191,51191,7,3.0,3,3,169847458700.0,169847458700,169847458700
0.9,RS,10000,25,1063.6256281056753,358.37230256826217,358.37230256826217,358.37230256826217,82148.0,82148,82148,7,3.0,3,3,159676780300.0,159676780300,159676780300
0.9,RS,10000,30,1063.7549983877357,361.1335001609543,361.1335001609543,361.1335001609543,80187.0,80187,80187,7,3.0,3,3,163255156200.0,163255156200,163255156200
0.9,RS,10000,40,964.8329111792092,358.37230256826217,358.37230256826217,358.37230256826217,82462.0,82462,82462,6,3.0,3,3,168784570200.0,168784570200,168784570200
0.9,RS,10000,50,972.429758282322,358.37230256826217,358.37230256826217,358.37230256826217,86321.0,86321,86321,6,3.0,3,3,179838415700.0,179838415700,179838415700
0.9,RS,10000,60,1044.0375112754973,361.0346759717689,361.0346759717689,361.0346759717689,96781.0,96781,96781,6,3.0,3,3,166008163600.0,166008163600,166008163600
0.9,RS,10000,70,1012.7798923772885,439.8003965807218,439.8003965807218,439.8003965807218,81072.0,81072,81072,6,4.0,4,4,3668893609300.0,3668893609300,3668893609300
0.9,RS,10000,80,1081.634942832569,358.37230256826217,358.37230256826217,358.37230256826217,99517.0,99517,99517,7,3.0,3,3,195345653800.0,195345653800,195345653800
0.9,RS,10000,90,1074.3320061668132,358.37230256826217,358.37230256826217,358.37230256826217,104023.0,104023,104023,7,3.0,3,3,170274098600.0,170274098600,170274098600
0.9,RS,10000,100,941.1567323935385,361.03467597176893,361.03467597176893,361.03467597176893,107848.0,107848,107848,6,3.0,3,3,178846949800.0,178846949800,178846949800
0.9,RS,10000,150,1021.2863883002802,398.20980810595995,398.20980810595995,398.20980810595995,116672.0,116672,116672,6,4.0,4,4,156576354300.0,156576354300,156576354300
0.9,RS,10000,200,1000.4260200424167,358.37230256826217,358.37230256826217,358.37230256826217,116490.0,116490,116490,6,3.0,3,3,179480776700.0,179480776700,179480776700
0.9,RS,10000,300,1029.920355018037,358.37230256826217,358.37230256826217,358.37230256826217,123940.0,123940,123940,6,3.0,3,3,190380910200.0,190380910200,190380910200
0.9,RS,10000,400,1034.4994225893502,358.37230256826217,358.37230256826217,358.37230256826217,130413.0,130413,130413,6,3.0,3,3,190496159900.0,190496159900,190496159900
0.9,RS,10000,500,896.1146057364049,358.37230256826217,358.37230256826217,358.37230256826217,134190.0,134190,134190,6,3.0,3,3,197666785600.0,197666785600,197666785600
0.9,RS,10000,1000,1011.0066718812486,358.37230256826217,358.37230256826217,358.37230256826217,147027.0,147027,147027,6,3.0,3,3,202945383900.0,202945383900,202945383900
0.9,RE,10000,3,1091.79034720948,358.37230256826217,358.37230256826217,358.37230256826217,3706.0,3706,3706,7,3.0,3,3,185386745700.0,185386745700,185386745700
0.9,RE,10000,4,1011.6874486341915,358.37230256826217,358.37230256826217,358.37230256826217,14635.0,14635,14635,6,3.0,3,3,184022664100.0,184022664100,184022664100
0.9,RE,10000,5,939.6350094581499,361.1335001609543,361.1335001609543,361.1335001609543,8719.0,8719,8719,6,3.0,3,3,157537437500.0,157537437500,157537437500
0.9,RE,10000,6,1013.1404120301069,358.37230256826217,358.37230256826217,358.37230256826217,50688.0,50688,50688,6,3.0,3,3,181752058800.0,181752058800,181752058800
0.9,RE,10000,7,994.8205519046905,358.37230256826217,358.37230256826217,358.37230256826217,44962.0,44962,44962,6,3.0,3,3,185236223400.0,185236223400,185236223400
0.9,RE,10000,8,921.2255857669657,361.0346759717689,361.0346759717689,361.0346759717689,41449.0,41449,41449,6,3.0,3,3,194663596300.0,194663596300,194663596300
0.9,RE,10000,9,1100.4747127338762,361.1335001609543,361.1335001609543,361.1335001609543,44799.0,44799,44799,7,3.0,3,3,191797860200.0,191797860200,191797860200
0.9,RE,10000,10,922.0121116606782,361.0346759717689,361.0346759717689,361.0346759717689,63164.0,63164,63164,6,3.0,3,3,189219039300.0,189219039300,189219039300
0.9,RE,10000,15,1080.96067176929,358.37230256826217,358.37230256826217,358.37230256826217,72683.0,72683,72683,7,3.0,3,3,207528363600.0,207528363600,207528363600
0.9,RE,10000,20,1055.9759521213232,358.37230256826217,358.37230256826217,358.37230256826217,83387.0,83387,83387,7,3.0,3,3,211612566900.0,211612566900,211612566900
0.9,RE,10000,25,1037.1330439079572,358.37230256826217,358.37230256826217,358.37230256826217,88097.0,88097,88097,6,3.0,3,3,219075715600.0,219075715600,219075715600
0.9,RE,10000,30,976.3121797386227,372.63651475092956,372.63651475092956,372.63651475092956,108479.0,108479,108479,6,3.0,3,3,235512128300.0,235512128300,235512128300
0.9,RE,10000,40,971.8919677055497,358.37230256826217,358.37230256826217,358.37230256826217,83555.0,83555,83555,6,3.0,3,3,234834295900.0,234834295900,234834295900
0.9,RE,10000,50,949.7522546714474,374.45573954548865,374.45573954548865,374.45573954548865,89398.0,89398,89398,6,3.0,3,3,268956697600.0,268956697600,268956697600
0.9,RE,10000,60,982.3550382752444,378.33196935750055,378.33196935750055,378.33196935750055,109704.0,109704,109704,6,3.0,3,3,227470056300.0,227470056300,227470056300
0.9,RE,10000,70,1022.4738861892661,361.03467597176893,361.03467597176893,361.03467597176893,91143.0,91143,91143,6,3.0,3,3,251832476600.0,251832476600,251832476600
0.9,RE,10000,80,952.5132072034902,358.37230256826217,358.37230256826217,358.37230256826217,103377.0,103377,103377,6,3.0,3,3,256199787800.0,256199787800,256199787800
0.9,RE,10000,90,1070.486279960962,361.03467597176893,361.03467597176893,361.03467597176893,110021.0,110021,110021,7,3.0,3,3,266854356100.0,266854356100,266854356100
0.9,RE,10000,100,1030.1606744597022,358.37230256826217,358.37230256826217,358.37230256826217,101459.0,101459,101459,6,3.0,3,3,263170045900.0,263170045900,263170045900
0.9,RE,10000,150,1011.6127836377816,383.02815796028153,383.02815796028153,383.02815796028153,127029.0,127029,127029,6,3.0,3,3,264255974100.0,264255974100,264255974100
0.9,RE,10000,200,1095.1676482661642,361.1335001609543,361.1335001609543,361.1335001609543,116416.0,116416,116416,7,3.0,3,3,285147000000.0,285147000000,285147000000
0.9,RE,10000,300,1102.2846789041296,361.1335001609543,361.1335001609543,361.1335001609543,131088.0,131088,131088,7,3.0,3,3,294001908100.0,294001908100,294001908100
0.9,RE,10000,400,1114.1349896215795,358.37230256826217,358.37230256826217,358.37230256826217,133296.0,133296,133296,7,3.0,3,3,303095400000.0,303095400000,303095400000
0.9,RE,10000,500,972.023882859489,358.37230256826217,358.37230256826217,358.37230256826217,131976.0,131976,131976,6,3.0,3,3,308305884600.0,308305884600,308305884600
0.9,RE,10000,1000,966.9743548020458,362.82904936057207,362.82904936057207,362.82904936057207,152072.0,152072,152072,6,3.0,3,3,325377875100.0,325377875100,325377875100
0.9,RSE,10000,3,1027.6787211615888,358.37230256826217,358.37230256826217,358.37230256826217,23903.0,23903,23903,6,3.0,3,3,178834514900.0,178834514900,178834514900
0.9,RSE,10000,4,1032.4799969429987,361.1335001609543,361.1335001609543,361.1335001609543,12656.0,12656,12656,7,3.0,3,3,172621487100.0,172621487100,172621487100
0.9,RSE,10000,5,1047.8727156026466,358.37230256826217,358.37230256826217,358.37230256826217,3558.0,3558,3558,6,3.0,3,3,175765273300.0,175765273300,175765273300
0.9,RSE,10000,6,984.1403578700698,358.37230256826217,358.37230256826217,358.37230256826217,46579.0,46579,46579,6,3.0,3,3,181076990200.0,181076990200,181076990200
0.9,RSE,10000,7,1029.4466607493932,358.37230256826217,358.37230256826217,358.37230256826217,35473.0,35473,35473,6,3.0,3,3,183890144100.0,183890144100,183890144100
0.9,RSE,10000,8,1139.3205506885856,361.03467597176893,361.03467597176893,361.03467597176893,62854.0,62854,62854,7,3.0,3,3,180735985600.0,180735985600,180735985600
0.9,RSE,10000,9,935.429615128364,358.37230256826217,358.37230256826217,358.37230256826217,58683.0,58683,58683,6,3.0,3,3,180941409900.0,180941409900,180941409900
0.9,RSE,10000,10,1143.6263417522866,361.13350016095427,361.13350016095427,361.13350016095427,69261.0,69261,69261,7,3.0,3,3,181179587200.0,181179587200,181179587200
0.9,RSE,10000,15,932.2582127849826,358.37230256826217,358.37230256826217,358.37230256826217,63568.0,63568,63568,6,3.0,3,3,181417195500.0,181417195500,181417195500
0.9,RSE,10000,20,973.7102438707807,358.37230256826217,358.37230256826217,358.37230256826217,87185.0,87185,87185,6,3.0,3,3,198219546900.0,198219546900,198219546900
0.9,RSE,10000,25,961.2462131109935,365.5902469532642,365.5902469532642,365.5902469532642,53683.0,53683,53683,6,3.0,3,3,192163159200.0,192163159200,192163159200
0.9,RSE,10000,30,932.6703891873849,358.37230256826217,358.37230256826217,358.37230256826217,90903.0,90903,90903,6,3.0,3,3,207104721300.0,207104721300,207104721300
0.9,RSE,10000,40,990.052391455574,358.37230256826217,358.37230256826217,358.37230256826217,82717.0,82717,82717,6,3.0,3,3,209074684100.0,209074684100,209074684100
0.9,RSE,10000,50,803.3042627405196,358.37230256826217,358.37230256826217,358.37230256826217,108932.0,108932,108932,5,3.0,3,3,214920674900.0,214920674900,214920674900
0.9,RSE,10000,60,907.9375806887066,361.1335001609543,361.1335001609543,361.1335001609543,116765.0,116765,116765,6,3.0,3,3,221071160300.0,221071160300,221071160300
0.9,RSE,10000,70,1012.138896687051,358.37230256826217,358.37230256826217,358.37230256826217,107002.0,107002,107002,6,3.0,3,3,224826298900.0,224826298900,224826298900
0.9,RSE,10000,80,1007.1775708336528,358.37230256826217,358.37230256826217,358.37230256826217,109588.0,109588,109588,6,3.0,3,3,227730153900.0,227730153900,227730153900
0.9,RSE,10000,90,890.5109242844665,361.03467597176893,361.03467597176893,361.03467597176893,114423.0,114423,114423,6,3.0,3,3,227409823000.0,227409823000,227409823000
0.9,RSE,10000,100,1051.408201183032,361.0346759717689,361.0346759717689,361.0346759717689,113857.0,113857,113857,7,3.0,3,3,229667799500.0,229667799500,229667799500
0.9,RSE,10000,150,1098.5860025055313,358.37230256826217,358.37230256826217,358.37230256826217,113012.0,113012,113012,7,3.0,3,3,243745012600.0,243745012600,243745012600
0.9,RSE,10000,200,1080.164012350434,358.37230256826217,358.37230256826217,358.37230256826217,121118.0,121118,121118,7,3.0,3,3,249576615800.0,249576615800,249576615800
0.9,RSE,10000,300,903.5088608561862,361.9758066527561,361.9758066527561,361.9758066527561,129965.0,129965,129965,6,3.0,3,3,250565142500.0,250565142500,250565142500
0.9,RSE,10000,400,995.6911511791772,358.37230256826217,358.37230256826217,358.37230256826217,123032.0,123032,123032,6,3.0,3,3,263034249200.0,263034249200,263034249200
0.9,RSE,10000,500,925.9903148724611,361.1335001609543,361.1335001609543,361.1335001609543,131474.0,131474,131474,6,3.0,3,3,262136014100.0,262136014100,262136014100
0.9,RSE,10000,1000,1029.891731559836,361.1335001609543,361.1335001609543,361.1335001609543,147985.0,147985,147985,6,3.0,3,3,276880785900.0,276880785900,276880785900
0.9,RI,10000,3,1076.062123745341,358.37230256826217,358.37230256826217,358.37230256826217,10882.0,10882,10882,7,3.0,3,3,182728015300.0,182728015300,182728015300
0.9,RI,10000,4,1041.5386786222784,358.37230256826217,358.37230256826217,358.37230256826217,3166.0,3166,3166,6,3.0,3,3,177833354300.0,177833354300,177833354300
0.9,RI,10000,5,1092.27108179992,358.37230256826217,358.37230256826217,358.37230256826217,61293.0,61293,61293,7,3.0,3,3,181098274700.0,181098274700,181098274700
0.9,RI,10000,6,1118.5910163095282,358.37230256826217,358.37230256826217,358.37230256826217,41973.0,41973,41973,7,3.0,3,3,185171680200.0,185171680200,185171680200
0.9,RI,10000,7,973.9645665116956,358.37230256826217,358.37230256826217,358.37230256826217,42488.0,42488,42488,6,3.0,3,3,191208599600.0,191208599600,191208599600
0.9,RI,10000,8,953.5671692497557,361.1335001609543,361.1335001609543,361.1335001609543,44317.0,44317,44317,6,3.0,3,3,189706558400.0,189706558400,189706558400
0.9,RI,10000,9,948.5137603238603,361.13350016095427,361.13350016095427,361.13350016095427,74922.0,74922,74922,6,3.0,3,3,191021300300.0,191021300300,191021300300
0.9,RI,10000,10,1069.230475330695,367.9057355790254,367.9057355790254,367.9057355790254,36153.0,36153,36153,7,3.0,3,3,190903442300.0,190903442300,190903442300
0.9,RI,10000,15,874.932065514423,361.0346759717689,361.0346759717689,361.0346759717689,74632.0,74632,74632,6,3.0,3,3,204834154400.0,204834154400,204834154400
0.9,RI,10000,20,1061.3317841638066,361.1335001609543,361.1335001609543,361.1335001609543,77390.0,77390,77390,7,3.0,3,3,218243990000.0,218243990000,218243990000
0.9,RI,10000,25,949.9588578131215,358.37230256826217,358.37230256826217,358.37230256826217,90081.0,90081,90081,6,3.0,3,3,219773673300.0,219773673300,219773673300
0.9,RI,10000,30,1063.869986919288,358.37230256826217,358.37230256826217,358.37230256826217,94637.0,94637,94637,7,3.0,3,3,223732488000.0,223732488000,223732488000
0.9,RI,10000,40,978.0967855743452,550.4186756613038,550.4186756613038,550.4186756613038,2500.0,2500,2500,6,3.0,3,3,4887202945200.0,4887202945200,4887202945200
0.9,RI,10000,50,978.5614321269722,401.7883734904462,401.7883734904462,401.7883734904462,81562.0,81562,81562,6,3.0,3,3,225765430300.0,225765430300,225765430300
0.9,RI,10000,60,1028.7001311597799,364.63818005626285,364.63818005626285,364.63818005626285,94404.0,94404,94404,6,3.0,3,3,234782566300.0,234782566300,234782566300
0.9,RI,10000,70,1032.3704001986614,358.37230256826217,358.37230256826217,358.37230256826217,110728.0,110728,110728,6,3.0,3,3,255153210000.0,255153210000,255153210000
0.9,RI,10000,80,1065.7925177209822,361.1335001609543,361.1335001609543,361.1335001609543,105422.0,105422,105422,7,3.0,3,3,267947628200.0,267947628200,267947628200
0.9,RI,10000,90,935.1096896369033,358.37230256826217,358.37230256826217,358.37230256826217,107651.0,107651,107651,6,3.0,3,3,258598647900.0,258598647900,258598647900
0.9,RI,10000,100,1067.4932733954356,371.9496264325825,371.9496264325825,371.9496264325825,95337.0,95337,95337,7,3.0,3,3,234765799500.0,234765799500,234765799500
0.9,RI,10000,150,1030.7826606963233,358.37230256826217,358.37230256826217,358.37230256826217,124892.0,124892,124892,6,3.0,3,3,286386372100.0,286386372100,286386372100
0.9,RI,10000,200,999.846585358345,365.44337038012765,365.44337038012765,365.44337038012765,120359.0,120359,120359,6,3.0,3,3,283561435200.0,283561435200,283561435200
0.9,RI,10000,300,1056.9998891348962,358.37230256826217,358.37230256826217,358.37230256826217,128017.0,128017,128017,7,3.0,3,3,296063594800.0,296063594800,296063594800
0.9,RI,10000,400,1033.6622683086316,375.8449197079276,375.8449197079276,375.8449197079276,117886.0,117886,117886,6,3.0,3,3,294517747900.0,294517747900,294517747900
0.9,RI,10000,500,1095.5295001103739,361.03467597176893,361.03467597176893,361.03467597176893,132658.0,132658,132658,7,3.0,3,3,309655652600.0,309655652600,309655652600
0.9,RI,10000,1000,1054.7960890753864,358.37230256826217,358.37230256826217,358.37230256826217,142293.0,142293,142293,7,3.0,3,3,324024680600.0,324024680600,324024680600
0.9,RISE,10000,3,990.1706898525508,358.37230256826217,358.37230256826217,358.37230256826217,1560.0,1560,1560,6,3.0,3,3,191358346100.0,191358346100,191358346100
0.9,RISE,10000,4,1025.688274845191,358.37230256826217,358.37230256826217,358.37230256826217,43755.0,43755,43755,6,3.0,3,3,192959993700.0,192959993700,192959993700
0.9,RISE,10000,5,900.6314839589248,358.37230256826217,358.37230256826217,358.37230256826217,30588.0,30588,30588,6,3.0,3,3,192560788900.0,192560788900,192560788900
0.9,RISE,10000,6,1007.3091802186411,361.03467597176893,361.03467597176893,361.03467597176893,45083.0,45083,45083,7,3.0,3,3,194668278600.0,194668278600,194668278600
0.9,RISE,10000,7,951.6593117367077,358.37230256826217,358.37230256826217,358.37230256826217,42880.0,42880,42880,6,3.0,3,3,194496321800.0,194496321800,194496321800
0.9,RISE,10000,8,1086.0770602887967,358.37230256826217,358.37230256826217,358.37230256826217,33919.0,33919,33919,7,3.0,3,3,199823548200.0,199823548200,199823548200
0.9,RISE,10000,9,998.916137598291,358.37230256826217,358.37230256826217,358.37230256826217,52908.0,52908,52908,6,3.0,3,3,196340001600.0,196340001600,196340001600
0.9,RISE,10000,10,1051.8584551777878,358.37230256826217,358.37230256826217,358.37230256826217,71863.0,71863,71863,6,3.0,3,3,202859977200.0,202859977200,202859977200
0.9,RISE,10000,15,1022.1517823528796,358.37230256826217,358.37230256826217,358.37230256826217,54632.0,54632,54632,6,3.0,3,3,208825769400.0,208825769400,208825769400
0.9,RISE,10000,20,972.1037960683179,358.37230256826217,358.37230256826217,358.37230256826217,69537.0,69537,69537,6,3.0,3,3,210965266800.0,210965266800,210965266800
0.9,RISE,10000,25,1058.972606296282,361.0346759717689,361.0346759717689,361.0346759717689,72437.0,72437,72437,7,3.0,3,3,221999633000.0,221999633000,221999633000
0.9,RISE,10000,30,1021.8183678167493,361.1335001609543,361.1335001609543,361.1335001609543,77995.0,77995,77995,6,3.0,3,3,230781678500.0,230781678500,230781678500
0.9,RISE,10000,40,1055.6899220982345,358.37230256826217,358.37230256826217,358.37230256826217,87238.0,87238,87238,7,3.0,3,3,227974886200.0,227974886200,227974886200
0.9,RISE,10000,50,1044.7840961542845,358.37230256826217,358.37230256826217,358.37230256826217,101014.0,101014,101014,6,3.0,3,3,230954551700.0,230954551700,230954551700
0.9,RISE,10000,60,959.4929832290685,358.37230256826217,358.37230256826217,358.37230256826217,92138.0,92138,92138,6,3.0,3,3,240466943700.0,240466943700,240466943700
0.9,RISE,10000,70,1081.62732593928,358.37230256826217,358.37230256826217,358.37230256826217,119226.0,119226,119226,7,3.0,3,3,237906261600.0,237906261600,237906261600
0.9,RISE,10000,80,1011.5820770693088,358.37230256826217,358.37230256826217,358.37230256826217,116809.0,116809,116809,6,3.0,3,3,244073597900.0,244073597900,244073597900
0.9,RISE,10000,90,994.8525492616711,374.59734947630363,374.59734947630363,374.59734947630363,117169.0,117169,117169,6,3.0,3,3,244852877400.0,244852877400,244852877400
0.9,RISE,10000,100,1047.7711046163272,358.37230256826217,358.37230256826217,358.37230256826217,103245.0,103245,103245,6,3.0,3,3,252523240900.0,252523240900,252523240900
0.9,RISE,10000,150,1079.4016177531662,358.37230256826217,358.37230256826217,358.37230256826217,111111.0,111111,111111,7,3.0,3,3,268277080800.0,268277080800,268277080800
0.9,RISE,10000,200,998.857289082804,358.37230256826217,358.37230256826217,358.37230256826217,120825.0,120825,120825,6,3.0,3,3,268322957400.0,268322957400,268322957400
0.9,RISE,10000,300,864.5367705830538,367.44745271900524,367.44745271900524,367.44745271900524,126034.0,126034,126034,6,3.0,3,3,255722564700.0,255722564700,255722564700
0.9,RISE,10000,400,924.2691626810006,358.37230256826217,358.37230256826217,358.37230256826217,130683.0,130683,130683,6,3.0,3,3,279321400400.0,279321400400,279321400400
0.9,RISE,10000,500,1106.3557268711852,361.1335001609543,361.1335001609543,361.1335001609543,131374.0,131374,131374,7,3.0,3,3,274090819500.0,274090819500,274090819500
0.9,RISE,10000,1000,1085.7867002357002,358.37230256826217,358.37230256826217,358.37230256826217,146503.0,146503,146503,7,3.0,3,3,297523371100.0,297523371100,297523371100
