MU,OPT_USED,N2,T0,F0,F_AVG,F_MIN,F_MAX,AVG_BEST_AT,MIN_BEST_AT,MAX_BEST_AT,INIT_NB_TRUCKS,AVG_NB_TRUCKS,MIN_NB_TRUCKS,MAX_NB_TRUCKS,AVG_EXEC_T,MIN_EXEC_T,MAX_EXEC_T
0.75,R,10000,25,1020.7580734156131,370.8015706741695,370.8015706741695,370.8015706741695,44581.0,44581,44581,6,3.0,3,3,1122553529400.0,1122553529400,1122553529400
0.75,R,10000,30,1042.3670278815873,358.37230256826217,358.37230256826217,358.37230256826217,72690.0,72690,72690,6,3.0,3,3,66059741900.0,66059741900,66059741900
0.75,R,10000,40,1051.5249657957656,370.5534690991901,370.5534690991901,370.5534690991901,54429.0,54429,54429,6,3.0,3,3,943825471200.0,943825471200,943825471200
0.75,R,10000,50,987.375836064147,412.04564452916827,412.04564452916827,412.04564452916827,50618.0,50618,50618,6,3.0,3,3,948073185500.0,948073185500,948073185500
0.75,R,10000,60,1194.9714975321237,400.869786836451,400.869786836451,400.869786836451,54246.0,54246,54246,7,3.0,3,3,945909666500.0,945909666500,945909666500
0.75,R,10000,70,991.9282283201807,415.0641895206143,415.0641895206143,415.0641895206143,64043.0,64043,64043,6,3.0,3,3,773956294700.0,773956294700,773956294700
0.75,R,10000,80,970.7208575577528,404.8833481604289,404.8833481604289,404.8833481604289,52372.0,52372,52372,6,3.0,3,3,946514446000.0,946514446000,946514446000
0.75,R,10000,90,884.6528281832863,398.53386429790737,398.53386429790737,398.53386429790737,88264.0,88264,88264,6,4.0,4,4,70028492200.0,70028492200,70028492200
0.75,R,10000,100,1023.2520507070805,454.3014071987434,454.3014071987434,454.3014071987434,66954.0,66954,66954,6,3.0,3,3,779259126700.0,779259126700,779259126700
0.75,R,10000,150,956.0534039116473,358.37230256826217,358.37230256826217,358.37230256826217,93907.0,93907,93907,6,3.0,3,3,80775691000.0,80775691000,80775691000
0.75,R,10000,200,949.8580873793944,371.454435023099,371.454435023099,371.454435023099,81586.0,81586,81586,6,3.0,3,3,500799175000.0,500799175000,500799175000
0.75,R,10000,300,1063.3286445072997,381.77793083027325,381.77793083027325,381.77793083027325,99898.0,99898,99898,7,3.0,3,3,90984928500.0,90984928500,90984928500
0.75,R,10000,400,1055.6503660331637,556.5982314933074,556.5982314933074,556.5982314933074,12558.0,12558,12558,7,4.0,4,4,1632771371500.0,1632771371500,1632771371500
0.75,R,10000,500,1169.6367704328572,528.345535784873,528.345535784873,528.345535784873,36502.0,36502,36502,7,4.0,4,4,1298096937500.0,1298096937500,1298096937500
0.75,R,10000,1000,892.9811405154759,475.875062903671,475.875062903671,475.875062903671,93519.0,93519,93519,6,4.0,4,4,86580369000.0,86580369000,86580369000
0.75,RS,10000,3,1004.3946369168408,395.6608987749806,395.6608987749806,395.6608987749806,17976.0,17976,17976,6,4.0,4,4,42957221800.0,42957221800,42957221800
0.75,RS,10000,4,1098.873004989669,358.37230256826217,358.37230256826217,358.37230256826217,40488.0,40488,40488,7,3.0,3,3,59872077400.0,59872077400,59872077400
0.75,RS,10000,5,1008.6561858392935,358.37230256826217,358.37230256826217,358.37230256826217,13135.0,13135,13135,6,3.0,3,3,62860210100.0,62860210100,62860210100
0.75,RS,10000,6,988.275861589173,358.37230256826217,358.37230256826217,358.37230256826217,12931.0,12931,12931,6,3.0,3,3,60212734000.0,60212734000,60212734000
0.75,RS,10000,7,989.13636078232,358.37230256826217,358.37230256826217,358.37230256826217,24586.0,24586,24586,6,3.0,3,3,58404787500.0,58404787500,58404787500
0.75,RS,10000,8,989.4282059767447,390.3547215070804,390.3547215070804,390.3547215070804,14432.0,14432,14432,6,3.0,3,3,1541881805600.0,1541881805600,1541881805600
0.75,RS,10000,9,1065.373215270002,358.37230256826217,358.37230256826217,358.37230256826217,40226.0,40226,40226,7,3.0,3,3,57109419400.0,57109419400,57109419400
0.75,RS,10000,10,1042.6969158647294,361.1335001609543,361.1335001609543,361.1335001609543,39936.0,39936,39936,6,3.0,3,3,68448025100.0,68448025100,68448025100
0.75,RS,10000,15,1100.679954693089,358.37230256826217,358.37230256826217,358.37230256826217,45501.0,45501,45501,7,3.0,3,3,60442667500.0,60442667500,60442667500
0.75,RS,10000,20,945.39541205981,358.37230256826217,358.37230256826217,358.37230256826217,60047.0,60047,60047,6,3.0,3,3,66530213500.0,66530213500,66530213500
0.75,RS,10000,25,1027.0510293557718,361.1335001609543,361.1335001609543,361.1335001609543,37671.0,37671,37671,6,3.0,3,3,1124505427700.0,1124505427700,1124505427700
0.75,RS,10000,30,1037.135698028775,358.37230256826217,358.37230256826217,358.37230256826217,54880.0,54880,54880,7,3.0,3,3,66877541200.0,66877541200,66877541200
0.75,RS,10000,40,1051.8170334558415,358.37230256826217,358.37230256826217,358.37230256826217,60413.0,60413,60413,6,3.0,3,3,70332285200.0,70332285200,70332285200
0.75,RS,10000,50,1085.5091457986593,361.0346759717689,361.0346759717689,361.0346759717689,68143.0,68143,68143,7,3.0,3,3,75111883800.0,75111883800,75111883800
0.75,RS,10000,60,1011.804386022467,391.85600573288343,391.85600573288343,391.85600573288343,64424.0,64424,64424,6,3.0,3,3,861951293500.0,861951293500,861951293500
0.75,RS,10000,70,929.2904489775187,358.37230256826217,358.37230256826217,358.37230256826217,76001.0,76001,76001,6,3.0,3,3,76061378400.0,76061378400,76061378400
0.75,RS,10000,80,938.4244271729234,358.37230256826217,358.37230256826217,358.37230256826217,78877.0,78877,78877,6,3.0,3,3,72163749300.0,72163749300,72163749300
0.75,RS,10000,90,1003.799664049527,358.37230256826217,358.37230256826217,358.37230256826217,84118.0,84118,84118,6,3.0,3,3,74177524400.0,74177524400,74177524400
0.75,RS,10000,100,1106.22781632003,358.37230256826217,358.37230256826217,358.37230256826217,80447.0,80447,80447,7,3.0,3,3,74888169200.0,74888169200,74888169200
0.75,RS,10000,150,1004.2960055208023,361.1335001609543,361.1335001609543,361.1335001609543,91378.0,91378,91378,6,3.0,3,3,76982946600.0,76982946600,76982946600
0.75,RS,10000,200,1029.0377890012646,394.29458209843824,394.29458209843824,394.29458209843824,95050.0,95050,95050,7,4.0,4,4,72446236600.0,72446236600,72446236600
0.75,RS,10000,300,964.159569062916,358.37230256826217,358.37230256826217,358.37230256826217,95581.0,95581,95581,6,3.0,3,3,87164480200.0,87164480200,87164480200
0.75,RS,10000,400,908.2908779133546,392.84027692461996,392.84027692461996,392.84027692461996,98087.0,98087,98087,6,3.0,3,3,78563328100.0,78563328100,78563328100
0.75,RS,10000,500,983.1932920203142,361.03467597176893,361.03467597176893,361.03467597176893,96376.0,96376,96376,6,3.0,3,3,82548102700.0,82548102700,82548102700
0.75,RS,10000,1000,970.4931129050036,476.3548032536065,476.3548032536065,476.3548032536065,97157.0,97157,97157,6,4.0,4,4,88911374800.0,88911374800,88911374800
0.75,RE,10000,3,969.6437918422046,358.37230256826217,358.37230256826217,358.37230256826217,4953.0,4953,4953,6,3.0,3,3,63352691300.0,63352691300,63352691300
0.75,RE,10000,4,978.5830797875068,358.37230256826217,358.37230256826217,358.37230256826217,7030.0,7030,7030,6,3.0,3,3,66470908200.0,66470908200,66470908200
0.75,RE,10000,5,1048.1160819189754,358.37230256826217,358.37230256826217,358.37230256826217,22466.0,22466,22466,7,3.0,3,3,68431936400.0,68431936400,68431936400
0.75,RE,10000,6,994.3962475691944,358.37230256826217,358.37230256826217,358.37230256826217,39631.0,39631,39631,6,3.0,3,3,70902805200.0,70902805200,70902805200
0.75,RE,10000,7,1046.3390297659264,358.37230256826217,358.37230256826217,358.37230256826217,31738.0,31738,31738,6,3.0,3,3,69162145300.0,69162145300,69162145300
0.75,RE,10000,8,1022.8773866555489,358.37230256826217,358.37230256826217,358.37230256826217,32682.0,32682,32682,6,3.0,3,3,77537126400.0,77537126400,77537126400
0.75,RE,10000,9,981.3908400154287,358.37230256826217,358.37230256826217,358.37230256826217,46304.0,46304,46304,6,3.0,3,3,72517294800.0,72517294800,72517294800
0.75,RE,10000,10,1011.6633002978317,371.1444361087176,371.1444361087176,371.1444361087176,25703.0,25703,25703,6,3.0,3,3,70637762100.0,70637762100,70637762100
0.75,RE,10000,15,1070.6873740806984,358.37230256826217,358.37230256826217,358.37230256826217,44514.0,44514,44514,7,3.0,3,3,89241385600.0,89241385600,89241385600
0.75,RE,10000,20,985.8271421926751,361.13350016095427,361.13350016095427,361.13350016095427,61054.0,61054,61054,6,3.0,3,3,88751884300.0,88751884300,88751884300
0.75,RE,10000,25,1040.3916278234906,361.03467597176893,361.03467597176893,361.03467597176893,55362.0,55362,55362,6,3.0,3,3,94053152400.0,94053152400,94053152400
0.75,RE,10000,30,1016.1023043068329,386.6478927921544,386.6478927921544,386.6478927921544,86444.0,86444,86444,6,3.0,3,3,90667342600.0,90667342600,90667342600
0.75,RE,10000,40,941.347739270699,358.37230256826217,358.37230256826217,358.37230256826217,62428.0,62428,62428,6,3.0,3,3,100748325700.0,100748325700,100748325700
0.75,RE,10000,50,1038.3482670044093,367.57885818399586,367.57885818399586,367.57885818399586,84703.0,84703,84703,7,3.0,3,3,106233307500.0,106233307500,106233307500
0.75,RE,10000,60,1019.1817624851991,358.37230256826217,358.37230256826217,358.37230256826217,72648.0,72648,72648,6,3.0,3,3,117903534400.0,117903534400,117903534400
0.75,RE,10000,70,944.2784025310717,361.1335001609543,361.1335001609543,361.1335001609543,76810.0,76810,76810,6,3.0,3,3,120920989400.0,120920989400,120920989400
0.75,RE,10000,80,986.0696592160527,362.82904936057207,362.82904936057207,362.82904936057207,86201.0,86201,86201,6,3.0,3,3,121726707300.0,121726707300,121726707300
0.75,RE,10000,90,1096.7482203732893,361.13350016095427,361.13350016095427,361.13350016095427,84122.0,84122,84122,7,3.0,3,3,120723758900.0,120723758900,120723758900
0.75,RE,10000,100,1022.6331920781655,358.37230256826217,358.37230256826217,358.37230256826217,75036.0,75036,75036,6,3.0,3,3,125967313300.0,125967313300,125967313300
0.75,RE,10000,150,1078.435819331467,361.0346759717689,361.0346759717689,361.0346759717689,88337.0,88337,88337,7,3.0,3,3,133117713900.0,133117713900,133117713900
0.75,RE,10000,200,1039.3488060724846,358.37230256826217,358.37230256826217,358.37230256826217,98308.0,98308,98308,7,3.0,3,3,141533271200.0,141533271200,141533271200
0.75,RE,10000,300,1038.4320080400953,358.37230256826217,358.37230256826217,358.37230256826217,90312.0,90312,90312,7,3.0,3,3,157421305000.0,157421305000,157421305000
0.75,RE,10000,400,948.4655625546385,370.24123158750257,370.24123158750257,370.24123158750257,96526.0,96526,96526,6,3.0,3,3,156484880100.0,156484880100,156484880100
0.75,RE,10000,500,947.0305277834198,377.12915618341856,377.12915618341856,377.12915618341856,91781.0,91781,91781,6,3.0,3,3,160978217800.0,160978217800,160978217800
0.75,RE,10000,1000,1069.356559650586,449.71661257405503,449.71661257405503,449.71661257405503,96319.0,96319,96319,7,3.0,3,3,175532799900.0,175532799900,175532799900
0.75,RSE,10000,3,1051.3631094556122,358.37230256826217,358.37230256826217,358.37230256826217,6519.0,6519,6519,6,3.0,3,3,64926117000.0,64926117000,64926117000
0.75,RSE,10000,4,946.8155249535752,358.37230256826217,358.37230256826217,358.37230256826217,16457.0,16457,16457,6,3.0,3,3,62937358900.0,62937358900,62937358900
0.75,RSE,10000,5,982.8444043111375,358.37230256826217,358.37230256826217,358.37230256826217,24977.0,24977,24977,6,3.0,3,3,69134518200.0,69134518200,69134518200
0.75,RSE,10000,6,943.0400169127865,358.37230256826217,358.37230256826217,358.37230256826217,22358.0,22358,22358,6,3.0,3,3,67772100100.0,67772100100,67772100100
0.75,RSE,10000,7,1112.0157632405962,358.37230256826217,358.37230256826217,358.37230256826217,27764.0,27764,27764,7,3.0,3,3,65478155400.0,65478155400,65478155400
0.75,RSE,10000,8,845.527904740389,361.1335001609543,361.1335001609543,361.1335001609543,31002.0,31002,31002,6,3.0,3,3,67644888300.0,67644888300,67644888300
0.75,RSE,10000,9,989.799754267083,361.0346759717689,361.0346759717689,361.0346759717689,27675.0,27675,27675,6,3.0,3,3,63323240200.0,63323240200,63323240200
0.75,RSE,10000,10,1075.6378136030544,358.37230256826217,358.37230256826217,358.37230256826217,36887.0,36887,36887,7,3.0,3,3,70643313300.0,70643313300,70643313300
0.75,RSE,10000,15,958.874801778013,369.83345460264485,369.83345460264485,369.83345460264485,23478.0,23478,23478,6,3.0,3,3,68276160500.0,68276160500,68276160500
0.75,RSE,10000,20,1092.7847834726008,385.91125533032886,385.91125533032886,385.91125533032886,61617.0,61617,61617,7,3.0,3,3,69822460600.0,69822460600,69822460600
0.75,RSE,10000,25,1067.338924864066,361.1335001609543,361.1335001609543,361.1335001609543,63101.0,63101,63101,7,3.0,3,3,82035582500.0,82035582500,82035582500
0.75,RSE,10000,30,956.6778064047347,377.38525534054395,377.38525534054395,377.38525534054395,69919.0,69919,69919,6,3.0,3,3,84904520700.0,84904520700,84904520700
0.75,RSE,10000,40,1023.7001046698421,358.37230256826217,358.37230256826217,358.37230256826217,75220.0,75220,75220,6,3.0,3,3,92051171200.0,92051171200,92051171200
0.75,RSE,10000,50,937.0969581672631,369.33866365547277,369.33866365547277,369.33866365547277,54549.0,54549,54549,6,3.0,3,3,92602945600.0,92602945600,92602945600
0.75,RSE,10000,60,904.2570967029112,361.03467597176893,361.03467597176893,361.03467597176893,77924.0,77924,77924,6,3.0,3,3,97485555000.0,97485555000,97485555000
0.75,RSE,10000,70,1082.8668888664097,358.37230256826217,358.37230256826217,358.37230256826217,80736.0,80736,80736,7,3.0,3,3,100494924600.0,100494924600,100494924600
0.75,RSE,10000,80,703.2499687619811,358.37230256826217,358.37230256826217,358.37230256826217,71699.0,71699,71699,5,3.0,3,3,98457081700.0,98457081700,98457081700
0.75,RSE,10000,90,1052.8007375191794,358.37230256826217,358.37230256826217,358.37230256826217,86608.0,86608,86608,7,3.0,3,3,100764341300.0,100764341300,100764341300
0.75,RSE,10000,100,985.6529998994365,358.37230256826217,358.37230256826217,358.37230256826217,81506.0,81506,81506,6,3.0,3,3,109807798100.0,109807798100,109807798100
0.75,RSE,10000,150,976.4799951895477,358.37230256826217,358.37230256826217,358.37230256826217,85177.0,85177,85177,6,3.0,3,3,110128412300.0,110128412300,110128412300
0.75,RSE,10000,200,995.4358256363028,358.37230256826217,358.37230256826217,358.37230256826217,90365.0,90365,90365,6,3.0,3,3,120335065300.0,120335065300,120335065300
0.75,RSE,10000,300,965.5724611873787,378.7152868706844,378.7152868706844,378.7152868706844,99937.0,99937,99937,6,3.0,3,3,119688009500.0,119688009500,119688009500
0.75,RSE,10000,400,937.4571822659882,389.90122604515915,389.90122604515915,389.90122604515915,91896.0,91896,91896,6,3.0,3,3,126136980200.0,126136980200,126136980200
0.75,RSE,10000,500,934.3142833986657,367.41824336694094,367.41824336694094,367.41824336694094,96055.0,96055,96055,6,3.0,3,3,127932943300.0,127932943300,127932943300
0.75,RSE,10000,1000,988.5293765505171,474.0111541794787,474.0111541794787,474.0111541794787,97661.0,97661,97661,6,3.0,3,3,135149307700.0,135149307700,135149307700
0.75,RI,10000,3,1103.5515956161864,361.1335001609543,361.1335001609543,361.1335001609543,8550.0,8550,8550,7,3.0,3,3,76304615700.0,76304615700,76304615700
0.75,RI,10000,4,1003.514343431915,358.37230256826217,358.37230256826217,358.37230256826217,10065.0,10065,10065,6,3.0,3,3,73359250300.0,73359250300,73359250300
0.75,RI,10000,5,1076.8679157385482,372.05602948458255,372.05602948458255,372.05602948458255,21743.0,21743,21743,7,3.0,3,3,62119019000.0,62119019000,62119019000
0.75,RI,10000,6,1010.7780617917779,358.37230256826217,358.37230256826217,358.37230256826217,27227.0,27227,27227,6,3.0,3,3,74068416300.0,74068416300,74068416300
0.75,RI,10000,7,1065.7961671163725,372.9988605673509,372.9988605673509,372.9988605673509,12963.0,12963,12963,7,3.0,3,3,64552017900.0,64552017900,64552017900
0.75,RI,10000,8,1086.1289212953222,358.37230256826217,358.37230256826217,358.37230256826217,45226.0,45226,45226,7,3.0,3,3,70894275600.0,70894275600,70894275600
0.75,RI,10000,9,1021.3420036712669,371.454435023099,371.454435023099,371.454435023099,29312.0,29312,29312,6,3.0,3,3,103422620600.0,103422620600,103422620600
0.75,RI,10000,10,1012.4903068831633,361.03467597176893,361.03467597176893,361.03467597176893,36706.0,36706,36706,6,3.0,3,3,76650503800.0,76650503800,76650503800
0.75,RI,10000,15,1080.203144954331,358.37230256826217,358.37230256826217,358.37230256826217,55892.0,55892,55892,7,3.0,3,3,85714921100.0,85714921100,85714921100
0.75,RI,10000,20,902.0462799750798,358.37230256826217,358.37230256826217,358.37230256826217,50924.0,50924,50924,6,3.0,3,3,87080230000.0,87080230000,87080230000
0.75,RI,10000,25,986.7290443018045,361.1335001609543,361.1335001609543,361.1335001609543,67050.0,67050,67050,6,3.0,3,3,92949470500.0,92949470500,92949470500
0.75,RI,10000,30,935.7040614703217,391.50191501715534,391.50191501715534,391.50191501715534,69372.0,69372,69372,6,3.0,3,3,100136534000.0,100136534000,100136534000
0.75,RI,10000,40,886.1540821979117,361.1335001609543,361.1335001609543,361.1335001609543,73508.0,73508,73508,6,3.0,3,3,100286940500.0,100286940500,100286940500
0.75,RI,10000,50,973.0389434978354,361.1335001609543,361.1335001609543,361.1335001609543,67963.0,67963,67963,6,3.0,3,3,110551026300.0,110551026300,110551026300
0.75,RI,10000,60,988.0066618504352,376.9779838804749,376.9779838804749,376.9779838804749,62046.0,62046,62046,6,3.0,3,3,116355002100.0,116355002100,116355002100
0.75,RI,10000,70,1028.3380275069924,361.03467597176893,361.03467597176893,361.03467597176893,81201.0,81201,81201,6,3.0,3,3,119235093300.0,119235093300,119235093300
0.75,RI,10000,80,979.1259775448651,361.03467597176893,361.03467597176893,361.03467597176893,86388.0,86388,86388,6,3.0,3,3,118467047200.0,118467047200,118467047200
0.75,RI,10000,90,1020.7722290800365,361.1335001609543,361.1335001609543,361.1335001609543,88857.0,88857,88857,6,3.0,3,3,120284330700.0,120284330700,120284330700
0.75,RI,10000,100,1075.0512005882056,358.37230256826217,358.37230256826217,358.37230256826217,83452.0,83452,83452,7,3.0,3,3,125422094700.0,125422094700,125422094700
0.75,RI,10000,150,990.4381580647763,358.37230256826217,358.37230256826217,358.37230256826217,94370.0,94370,94370,6,3.0,3,3,133546104600.0,133546104600,133546104600
0.75,RI,10000,200,1013.6628883940225,361.0346759717689,361.0346759717689,361.0346759717689,83904.0,83904,83904,6,3.0,3,3,142391258700.0,142391258700,142391258700
0.75,RI,10000,300,944.7002075701553,358.37230256826217,358.37230256826217,358.37230256826217,92223.0,92223,92223,6,3.0,3,3,147908955200.0,147908955200,147908955200
0.75,RI,10000,400,1139.1868104655605,392.4702571786024,392.4702571786024,392.4702571786024,98368.0,98368,98368,7,3.0,3,3,163120066800.0,163120066800,163120066800
0.75,RI,10000,500,1020.6159674329626,371.1444361087176,371.1444361087176,371.1444361087176,96735.0,96735,96735,6,3.0,3,3,158684559000.0,158684559000,158684559000
0.75,RI,10000,1000,1001.9122271886234,443.99569638927153,443.99569638927153,443.99569638927153,98746.0,98746,98746,6,3.0,3,3,173236104900.0,173236104900,173236104900
0.75,RISE,10000,3,942.5348541107608,361.1335001609543,361.1335001609543,361.1335001609543,16920.0,16920,16920,6,3.0,3,3,67289600700.0,67289600700,67289600700
0.75,RISE,10000,4,1035.9969204347574,358.37230256826217,358.37230256826217,358.37230256826217,31633.0,31633,31633,7,3.0,3,3,69558232800.0,69558232800,69558232800
0.75,RISE,10000,5,937.1381389061962,358.37230256826217,358.37230256826217,358.37230256826217,11544.0,11544,11544,6,3.0,3,3,71430000200.0,71430000200,71430000200
0.75,RISE,10000,6,1093.7463356236537,358.37230256826217,358.37230256826217,358.37230256826217,27058.0,27058,27058,7,3.0,3,3,73500927400.0,73500927400,73500927400
0.75,RISE,10000,7,983.7693124798158,358.37230256826217,358.37230256826217,358.37230256826217,24670.0,24670,24670,6,3.0,3,3,75339941200.0,75339941200,75339941200
0.75,RISE,10000,8,991.8834616176796,358.37230256826217,358.37230256826217,358.37230256826217,33037.0,33037,33037,6,3.0,3,3,74652885300.0,74652885300,74652885300
0.75,RISE,10000,9,833.3119468752664,358.37230256826217,358.37230256826217,358.37230256826217,41938.0,41938,41938,6,3.0,3,3,77380037500.0,77380037500,77380037500
0.75,RISE,10000,10,987.4695945735,358.37230256826217,358.37230256826217,358.37230256826217,44500.0,44500,44500,6,3.0,3,3,76317995300.0,76317995300,76317995300
0.75,RISE,10000,15,1006.4538957822485,361.1335001609543,361.1335001609543,361.1335001609543,49923.0,49923,49923,6,3.0,3,3,80188501900.0,80188501900,80188501900
0.75,RISE,10000,20,972.2024348680517,358.37230256826217,358.37230256826217,358.37230256826217,57498.0,57498,57498,6,3.0,3,3,85211636400.0,85211636400,85211636400
0.75,RISE,10000,25,1002.39713147911,358.37230256826217,358.37230256826217,358.37230256826217,63544.0,63544,63544,6,3.0,3,3,86767293900.0,86767293900,86767293900
0.75,RISE,10000,30,960.3751974391672,358.37230256826217,358.37230256826217,358.37230256826217,65204.0,65204,65204,6,3.0,3,3,92884227900.0,92884227900,92884227900
0.75,RISE,10000,40,992.0177562190174,361.1335001609543,361.1335001609543,361.1335001609543,68884.0,68884,68884,6,3.0,3,3,95590744200.0,95590744200,95590744200
0.75,RISE,10000,50,1002.9747813432093,358.37230256826217,358.37230256826217,358.37230256826217,71477.0,71477,71477,6,3.0,3,3,99844731500.0,99844731500,99844731500
0.75,RISE,10000,60,985.476372796433,364.73700424544825,364.73700424544825,364.73700424544825,66161.0,66161,66161,6,3.0,3,3,103720671300.0,103720671300,103720671300
0.75,RISE,10000,70,905.6777362848904,358.37230256826217,358.37230256826217,358.37230256826217,76245.0,76245,76245,6,3.0,3,3,102191933500.0,102191933500,102191933500
0.75,RISE,10000,80,1076.982402614584,358.37230256826217,358.37230256826217,358.37230256826217,78341.0,78341,78341,7,3.0,3,3,104475061700.0,104475061700,104475061700
0.75,RISE,10000,90,1074.2787884457575,358.37230256826217,358.37230256826217,358.37230256826217,88548.0,88548,88548,7,3.0,3,3,109349005400.0,109349005400,109349005400
0.75,RISE,10000,100,1017.9119637568749,372.43829721090754,372.43829721090754,372.43829721090754,75884.0,75884,75884,6,3.0,3,3,109399306300.0,109399306300,109399306300
0.75,RISE,10000,150,931.5222701082752,361.1335001609543,361.1335001609543,361.1335001609543,94661.0,94661,94661,6,3.0,3,3,116384478400.0,116384478400,116384478400
0.75,RISE,10000,200,973.220671497704,382.6237571689263,382.6237571689263,382.6237571689263,93436.0,93436,93436,6,3.0,3,3,125973912900.0,125973912900,125973912900
0.75,RISE,10000,300,1095.981626216483,378.6267877563579,378.6267877563579,378.6267877563579,99870.0,99870,99870,7,3.0,3,3,129431327700.0,129431327700,129431327700
0.75,RISE,10000,400,967.4848600242472,365.49142276407883,365.49142276407883,365.49142276407883,94068.0,94068,94068,6,3.0,3,3,137539995300.0,137539995300,137539995300
0.75,RISE,10000,500,1090.4619618770507,367.6397562134091,367.6397562134091,367.6397562134091,91348.0,91348,91348,7,3.0,3,3,134492198000.0,134492198000,134492198000
0.75,RISE,10000,1000,962.4852101682995,455.967560912155,455.967560912155,455.967560912155,94732.0,94732,94732,6,3.0,3,3,148842285200.0,148842285200,148842285200
