MU,OPT_USED,N2,T0,F0,F_AVG,F_MIN,F_MAX,AVG_BEST_AT,MIN_BEST_AT,MAX_BEST_AT,INIT_NB_TRUCKS,AVG_NB_TRUCKS,MIN_NB_TRUCKS,MAX_NB_TRUCKS,AVG_EXEC_T,MIN_EXEC_T,MAX_EXEC_T
0.98,R,1000,60,996.8276308832408,364.5247159837354,364.5247159837354,364.5247159837354,11468.0,11468,11468,6,3.0,3,3,103130915900.0,103130915900,103130915900
0.98,R,1000,70,1007.561365016914,361.1335001609543,361.1335001609543,361.1335001609543,12178.0,12178,12178,6,3.0,3,3,100599541300.0,100599541300,100599541300
0.98,R,1000,80,951.9177859308073,400.11764556729054,400.11764556729054,400.11764556729054,15783.0,15783,15783,6,4.0,4,4,89358436100.0,89358436100,89358436100
0.98,R,1000,90,959.4578667561209,395.66089877498064,395.66089877498064,395.66089877498064,12973.0,12973,12973,6,4.0,4,4,89742122100.0,89742122100,89742122100
0.98,R,1000,100,1069.0284559359402,363.6880751194077,363.6880751194077,363.6880751194077,12543.0,12543,12543,7,3.0,3,3,100852310100.0,100852310100,100852310100
0.98,R,1000,150,1000.3833602534003,361.1335001609543,361.1335001609543,361.1335001609543,13788.0,13788,13788,6,3.0,3,3,118316387700.0,118316387700,118316387700
0.98,R,1000,200,991.9460292085299,372.66131476512965,372.66131476512965,372.66131476512965,13474.0,13474,13474,6,3.0,3,3,119053339300.0,119053339300,119053339300
0.98,R,1000,300,1000.4887202214525,383.92491011269203,383.92491011269203,383.92491011269203,13940.0,13940,13940,6,3.0,3,3,106221186100.0,106221186100,106221186100
0.98,R,1000,400,1031.254940303917,361.1335001609543,361.1335001609543,361.1335001609543,15103.0,15103,15103,6,3.0,3,3,305777567000.0,305777567000,305777567000
0.98,R,1000,500,985.724123714411,394.29458209843824,394.29458209843824,394.29458209843824,20755.0,20755,20755,6,4.0,4,4,94009795200.0,94009795200,94009795200
0.98,R,1000,1000,977.8985077429547,382.65858036843554,382.65858036843554,382.65858036843554,16619.0,16619,16619,6,3.0,3,3,125930868300.0,125930868300,125930868300
0.98,RS,1000,3,1006.8080948181683,395.66089877498064,395.66089877498064,395.66089877498064,10694.0,10694,10694,6,4.0,4,4,88403363100.0,88403363100,88403363100
0.98,RS,1000,4,903.8772971118675,384.4097312152203,384.4097312152203,384.4097312152203,6373.0,6373,6373,6,3.0,3,3,126048269800.0,126048269800,126048269800
0.98,RS,1000,5,859.2689806583413,395.66089877498064,395.66089877498064,395.66089877498064,7005.0,7005,7005,6,4.0,4,4,84580623000.0,84580623000,84580623000
0.98,RS,1000,6,949.1228732846029,398.53386429790737,398.53386429790737,398.53386429790737,13840.0,13840,13840,6,4.0,4,4,84392489100.0,84392489100,84392489100
0.98,RS,1000,7,985.6860157013078,358.37230256826217,358.37230256826217,358.37230256826217,7659.0,7659,7659,6,3.0,3,3,106709797800.0,106709797800,106709797800
0.98,RS,1000,8,1024.0132329335702,401.8767783648681,401.8767783648681,401.8767783648681,8999.0,8999,8999,6,4.0,4,4,86564813600.0,86564813600,86564813600
0.98,RS,1000,9,1061.7950979864297,395.66089877498064,395.66089877498064,395.66089877498064,12178.0,12178,12178,7,4.0,4,4,85176589500.0,85176589500,85176589500
0.98,RS,1000,10,956.7561263668946,394.29458209843824,394.29458209843824,394.29458209843824,9663.0,9663,9663,6,4.0,4,4,102026000800.0,102026000800,102026000800
0.98,RS,1000,15,930.1213964457411,395.6608987749806,395.6608987749806,395.6608987749806,14716.0,14716,14716,6,4.0,4,4,85952151500.0,85952151500,85952151500
0.98,RS,1000,20,1106.434453819604,394.29458209843824,394.29458209843824,394.29458209843824,18916.0,18916,18916,7,4.0,4,4,90306771300.0,90306771300,90306771300
0.98,RS,1000,25,888.2749447979933,372.23325335467666,372.23325335467666,372.23325335467666,10970.0,10970,10970,6,3.0,3,3,104073192600.0,104073192600,104073192600
0.98,RS,1000,30,1000.6717181158205,408.6552496674075,408.6552496674075,408.6552496674075,13815.0,13815,13815,6,4.0,4,4,92669073600.0,92669073600,92669073600
0.98,RS,1000,40,1066.0149248150135,361.9758066527561,361.9758066527561,361.9758066527561,12093.0,12093,12093,7,3.0,3,3,102557558500.0,102557558500,102557558500
0.98,RS,1000,50,1070.4030911236975,411.29459877392117,411.29459877392117,411.29459877392117,12095.0,12095,12095,7,4.0,4,4,91248455000.0,91248455000,91248455000
0.98,RS,1000,60,1010.7113755394346,431.1798084723284,431.1798084723284,431.1798084723284,11462.0,11462,11462,6,4.0,4,4,91902264100.0,91902264100,91902264100
0.98,RS,1000,70,1057.6835128751147,398.4910067739297,398.4910067739297,398.4910067739297,13749.0,13749,13749,6,4.0,4,4,104569611500.0,104569611500,104569611500
0.98,RS,1000,80,1151.3497046944576,362.82904936057207,362.82904936057207,362.82904936057207,11726.0,11726,11726,7,3.0,3,3,129960422400.0,129960422400,129960422400
0.98,RS,1000,90,916.0474430128329,361.9758066527561,361.9758066527561,361.9758066527561,12746.0,12746,12746,6,3.0,3,3,116666014300.0,116666014300,116666014300
0.98,RS,1000,100,941.4635461642124,398.53386429790737,398.53386429790737,398.53386429790737,15446.0,15446,15446,6,4.0,4,4,96202985900.0,96202985900,96202985900
0.98,RS,1000,150,1047.1324320797937,389.0392859447333,389.0392859447333,389.0392859447333,14099.0,14099,14099,6,3.0,3,3,109182026400.0,109182026400,109182026400
0.98,RS,1000,200,1101.422934694052,406.9631991549769,406.9631991549769,406.9631991549769,15890.0,15890,15890,7,4.0,4,4,93311506900.0,93311506900,93311506900
0.98,RS,1000,300,1132.1591855058261,399.0505141330599,399.0505141330599,399.0505141330599,21941.0,21941,21941,7,4.0,4,4,91909931000.0,91909931000,91909931000
0.98,RS,1000,400,1099.6263145275561,409.32153900371884,409.32153900371884,409.32153900371884,17079.0,17079,17079,7,4.0,4,4,93605960300.0,93605960300,93605960300
0.98,RS,1000,500,910.6096424232692,403.1203461198516,403.1203461198516,403.1203461198516,19978.0,19978,19978,6,4.0,4,4,99299073400.0,99299073400,99299073400
0.98,RS,1000,1000,1017.8869981472953,400.4168308096023,400.4168308096023,400.4168308096023,23753.0,23753,23753,6,4.0,4,4,91665337000.0,91665337000,91665337000
0.98,RE,1000,3,1011.5709774985571,369.44278621252334,369.44278621252334,369.44278621252334,14013.0,14013,14013,6,3.0,3,3,119954119100.0,119954119100,119954119100
0.98,RE,1000,4,1028.4024435967103,361.1335001609543,361.1335001609543,361.1335001609543,5020.0,5020,5020,6,3.0,3,3,135738061200.0,135738061200,135738061200
0.98,RE,1000,5,1166.2953229784566,361.0346759717689,361.0346759717689,361.0346759717689,6602.0,6602,6602,7,3.0,3,3,122761503000.0,122761503000,122761503000
0.98,RE,1000,6,906.3270142578501,430.7320016430384,430.7320016430384,430.7320016430384,8700.0,8700,8700,6,3.0,3,3,125283091100.0,125283091100,125283091100
0.98,RE,1000,7,1116.0757724867535,381.34537283437123,381.34537283437123,381.34537283437123,6423.0,6423,6423,7,3.0,3,3,111750551700.0,111750551700,111750551700
0.98,RE,1000,8,973.3501541502503,414.75356355128287,414.75356355128287,414.75356355128287,9126.0,9126,9126,6,3.0,3,3,114855968100.0,114855968100,114855968100
0.98,RE,1000,9,990.5792767311275,363.1708435657606,363.1708435657606,363.1708435657606,5306.0,5306,5306,6,3.0,3,3,127765131600.0,127765131600,127765131600
0.98,RE,1000,10,1063.7816122177696,361.1335001609543,361.1335001609543,361.1335001609543,10632.0,10632,10632,7,3.0,3,3,122975945000.0,122975945000,122975945000
0.98,RE,1000,15,1110.1647724303002,420.5050540474557,420.5050540474557,420.5050540474557,6420.0,6420,6420,7,3.0,3,3,156099866700.0,156099866700,156099866700
0.98,RE,1000,20,1077.5971417500234,412.89731271457026,412.89731271457026,412.89731271457026,9343.0,9343,9343,7,3.0,3,3,127958064800.0,127958064800,127958064800
0.98,RE,1000,25,1093.132251535521,468.9974578541538,468.9974578541538,468.9974578541538,8996.0,8996,8996,7,3.0,3,3,105545451200.0,105545451200,105545451200
0.98,RE,1000,30,983.6445891719629,361.13350016095427,361.13350016095427,361.13350016095427,10462.0,10462,10462,6,3.0,3,3,123567705100.0,123567705100,123567705100
0.98,RE,1000,40,1005.2600442721957,364.73700424544825,364.73700424544825,364.73700424544825,10242.0,10242,10242,6,3.0,3,3,174221114900.0,174221114900,174221114900
0.98,RE,1000,50,1047.8386878489066,412.81022521020554,412.81022521020554,412.81022521020554,19921.0,19921,19921,7,3.0,3,3,116791196700.0,116791196700,116791196700
0.98,RE,1000,60,929.8327708668247,425.0530623114617,425.0530623114617,425.0530623114617,13258.0,13258,13258,6,3.0,3,3,123510646000.0,123510646000,123510646000
0.98,RE,1000,70,891.6792919244042,391.22605131850406,391.22605131850406,391.22605131850406,14625.0,14625,14625,6,3.0,3,3,184789601900.0,184789601900,184789601900
0.98,RE,1000,80,897.2699073534368,365.5902469532642,365.5902469532642,365.5902469532642,13393.0,13393,13393,6,3.0,3,3,148622609200.0,148622609200,148622609200
0.98,RE,1000,90,1109.9308467419505,377.4431677844006,377.4431677844006,377.4431677844006,17657.0,17657,17657,7,3.0,3,3,115190531000.0,115190531000,115190531000
0.98,RE,1000,100,1036.2494428190312,412.4644721145123,412.4644721145123,412.4644721145123,13325.0,13325,13325,6,3.0,3,3,107115725300.0,107115725300,107115725300
0.98,RE,1000,150,948.5003347129237,364.63818005626285,364.63818005626285,364.63818005626285,20689.0,20689,20689,6,3.0,3,3,135056310100.0,135056310100,135056310100
0.98,RE,1000,200,926.7034467220403,383.67014732756684,383.67014732756684,383.67014732756684,16247.0,16247,16247,6,3.0,3,3,126273564100.0,126273564100,126273564100
0.98,RE,1000,300,880.0539347021838,374.80204270213807,374.80204270213807,374.80204270213807,15513.0,15513,15513,6,3.0,3,3,116552088900.0,116552088900,116552088900
0.98,RE,1000,400,1031.0113061635577,395.32882921105295,395.32882921105295,395.32882921105295,20291.0,20291,20291,6,3.0,3,3,202511780600.0,202511780600,202511780600
0.98,RE,1000,500,1166.5980372961035,372.9605000074414,372.9605000074414,372.9605000074414,15714.0,15714,15714,7,3.0,3,3,131827945100.0,131827945100,131827945100
0.98,RE,1000,1000,998.67486635138,361.1335001609543,361.1335001609543,361.1335001609543,16384.0,16384,16384,6,3.0,3,3,154171714100.0,154171714100,154171714100
0.98,RSE,1000,3,1006.8705749057908,361.1335001609543,361.1335001609543,361.1335001609543,3916.0,3916,3916,6,3.0,3,3,127373730400.0,127373730400,127373730400
0.98,RSE,1000,4,1030.4593814819102,361.13350016095427,361.13350016095427,361.13350016095427,3561.0,3561,3561,6,3.0,3,3,121767170500.0,121767170500,121767170500
0.98,RSE,1000,5,972.0567670050934,361.0346759717689,361.0346759717689,361.0346759717689,5019.0,5019,5019,6,3.0,3,3,120640194800.0,120640194800,120640194800
0.98,RSE,1000,6,1024.6001492638954,414.29573249169863,414.29573249169863,414.29573249169863,4865.0,4865,4865,6,3.0,3,3,116660046800.0,116660046800,116660046800
0.98,RSE,1000,7,1056.5866541428377,372.19517990515516,372.19517990515516,372.19517990515516,4560.0,4560,4560,6,3.0,3,3,101179324000.0,101179324000,101179324000
0.98,RSE,1000,8,1021.8254171577572,371.56334355293836,371.56334355293836,371.56334355293836,7794.0,7794,7794,6,3.0,3,3,101449112100.0,101449112100,101449112100
0.98,RSE,1000,9,962.089406661863,358.37230256826217,358.37230256826217,358.37230256826217,8340.0,8340,8340,6,3.0,3,3,127568724200.0,127568724200,127568724200
0.98,RSE,1000,10,913.6432521841464,361.1335001609543,361.1335001609543,361.1335001609543,9864.0,9864,9864,6,3.0,3,3,121751780100.0,121751780100,121751780100
0.98,RSE,1000,15,998.8616759328688,413.7679448147144,413.7679448147144,413.7679448147144,8244.0,8244,8244,6,3.0,3,3,120217549800.0,120217549800,120217549800
0.98,RSE,1000,20,986.7159774942947,402.9466738401718,402.9466738401718,402.9466738401718,15660.0,15660,15660,6,3.0,3,3,118060737800.0,118060737800,118060737800
0.98,RSE,1000,25,951.8705098548844,428.32686043223094,428.32686043223094,428.32686043223094,10643.0,10643,10643,6,3.0,3,3,100844183600.0,100844183600,100844183600
0.98,RSE,1000,30,988.0446740293602,439.96993052789185,439.96993052789185,439.96993052789185,8623.0,8623,8623,6,3.0,3,3,117323294300.0,117323294300,117323294300
0.98,RSE,1000,40,1058.8063262201413,388.8872884889256,388.8872884889256,388.8872884889256,12548.0,12548,12548,7,3.0,3,3,111022037100.0,111022037100,111022037100
0.98,RSE,1000,50,1062.4305799714868,361.1335001609543,361.1335001609543,361.1335001609543,11920.0,11920,11920,7,3.0,3,3,130256568000.0,130256568000,130256568000
0.98,RSE,1000,60,994.8958730600312,358.37230256826217,358.37230256826217,358.37230256826217,25619.0,25619,25619,6,3.0,3,3,125149579100.0,125149579100,125149579100
0.98,RSE,1000,70,1030.9158945874826,375.69402381718197,375.69402381718197,375.69402381718197,13587.0,13587,13587,6,3.0,3,3,120803283500.0,120803283500,120803283500
0.98,RSE,1000,80,985.842994687356,422.11618943218957,422.11618943218957,422.11618943218957,14968.0,14968,14968,6,3.0,3,3,120821267100.0,120821267100,120821267100
0.98,RSE,1000,90,1003.930420211437,375.49857972860036,375.49857972860036,375.49857972860036,19654.0,19654,19654,6,3.0,3,3,150384779600.0,150384779600,150384779600
0.98,RSE,1000,100,1040.0103387847082,364.73700424544825,364.73700424544825,364.73700424544825,13089.0,13089,13089,7,3.0,3,3,131688294500.0,131688294500,131688294500
0.98,RSE,1000,150,885.6689623702819,506.08397952712494,506.08397952712494,506.08397952712494,13095.0,13095,13095,6,3.0,3,3,139080200800.0,139080200800,139080200800
0.98,RSE,1000,200,945.2567844967398,400.98042886253677,400.98042886253677,400.98042886253677,12797.0,12797,12797,6,3.0,3,3,175252731200.0,175252731200,175252731200
0.98,RSE,1000,300,1014.8309995457291,413.84770996804826,413.84770996804826,413.84770996804826,13464.0,13464,13464,6,3.0,3,3,119212279000.0,119212279000,119212279000
0.98,RSE,1000,400,1054.243648147809,445.320361466265,445.320361466265,445.320361466265,15063.0,15063,15063,7,3.0,3,3,144266952500.0,144266952500,144266952500
0.98,RSE,1000,500,1012.4625375633702,374.92114733083326,374.92114733083326,374.92114733083326,16068.0,16068,16068,6,3.0,3,3,125750898600.0,125750898600,125750898600
0.98,RSE,1000,1000,1038.507836764218,384.24272509978096,384.24272509978096,384.24272509978096,16864.0,16864,16864,6,3.0,3,3,143616127300.0,143616127300,143616127300
0.98,RI,1000,3,1018.7488813497803,365.5902469532642,365.5902469532642,365.5902469532642,3573.0,3573,3573,6,3.0,3,3,126800331400.0,126800331400,126800331400
0.98,RI,1000,4,992.345816979768,393.6739885993594,393.6739885993594,393.6739885993594,5128.0,5128,5128,6,3.0,3,3,167817715500.0,167817715500,167817715500
0.98,RI,1000,5,902.7645859018868,358.37230256826217,358.37230256826217,358.37230256826217,4141.0,4141,4141,6,3.0,3,3,123920156500.0,123920156500,123920156500
0.98,RI,1000,6,1075.7085431979654,361.03467597176893,361.03467597176893,361.03467597176893,5606.0,5606,5606,7,3.0,3,3,132326862300.0,132326862300,132326862300
0.98,RI,1000,7,971.2100684682002,361.1335001609543,361.1335001609543,361.1335001609543,5886.0,5886,5886,6,3.0,3,3,121320500400.0,121320500400,121320500400
0.98,RI,1000,8,1016.6422015546138,428.95233812290587,428.95233812290587,428.95233812290587,6897.0,6897,6897,6,3.0,3,3,195518831500.0,195518831500,195518831500
0.98,RI,1000,9,1062.3667901884844,361.13350016095427,361.13350016095427,361.13350016095427,8017.0,8017,8017,7,3.0,3,3,130079961900.0,130079961900,130079961900
0.98,RI,1000,10,1029.0405443993977,374.5081703590238,374.5081703590238,374.5081703590238,5718.0,5718,5718,6,3.0,3,3,115259986200.0,115259986200,115259986200
0.98,RI,1000,15,951.123406831256,370.2981266039347,370.2981266039347,370.2981266039347,9639.0,9639,9639,6,3.0,3,3,135640733400.0,135640733400,135640733400
0.98,RI,1000,20,930.2358402340245,379.3636806371817,379.3636806371817,379.3636806371817,20384.0,20384,20384,6,3.0,3,3,102453496600.0,102453496600,102453496600
0.98,RI,1000,25,1039.362065243657,467.15818329541094,467.15818329541094,467.15818329541094,10975.0,10975,10975,6,3.0,3,3,106238135500.0,106238135500,106238135500
0.98,RI,1000,30,980.431190603368,361.13350016095427,361.13350016095427,361.13350016095427,11913.0,11913,11913,6,3.0,3,3,128450507800.0,128450507800,128450507800
0.98,RI,1000,40,1047.6729562038072,426.0252667646547,426.0252667646547,426.0252667646547,10607.0,10607,10607,6,3.0,3,3,764071853600.0,764071853600,764071853600
0.98,RI,1000,50,1071.1898998135662,380.35620177494616,380.35620177494616,380.35620177494616,12357.0,12357,12357,7,3.0,3,3,153645092900.0,153645092900,153645092900
0.98,RI,1000,60,1074.860228764317,379.01278311163924,379.01278311163924,379.01278311163924,13165.0,13165,13165,7,3.0,3,3,114353789500.0,114353789500,114353789500
0.98,RI,1000,70,1215.1072234047683,378.0633588260911,378.0633588260911,378.0633588260911,15400.0,15400,15400,7,3.0,3,3,115984857200.0,115984857200,115984857200
0.98,RI,1000,80,1038.2324013133593,375.47075712508655,375.47075712508655,375.47075712508655,12724.0,12724,12724,6,3.0,3,3,163899310400.0,163899310400,163899310400
0.98,RI,1000,90,1006.4079703173765,394.23853295597416,394.23853295597416,394.23853295597416,45990.0,45990,45990,6,3.0,3,3,120037012400.0,120037012400,120037012400
0.98,RI,1000,100,872.9138161242306,395.21638348180636,395.21638348180636,395.21638348180636,25740.0,25740,25740,6,3.0,3,3,116607500400.0,116607500400,116607500400
0.98,RI,1000,150,1043.133209464501,364.2863707815213,364.2863707815213,364.2863707815213,36209.0,36209,36209,6,3.0,3,3,137710274600.0,137710274600,137710274600
0.98,RI,1000,200,1019.3851272559058,420.1058927747945,420.1058927747945,420.1058927747945,17534.0,17534,17534,7,3.0,3,3,131413172100.0,131413172100,131413172100
0.98,RI,1000,300,979.5149638322415,392.6476629693326,392.6476629693326,392.6476629693326,14911.0,14911,14911,6,3.0,3,3,126924548600.0,126924548600,126924548600
0.98,RI,1000,400,1068.8344573743607,456.52460329168025,456.52460329168025,456.52460329168025,16345.0,16345,16345,7,3.0,3,3,142720560300.0,142720560300,142720560300
0.98,RI,1000,500,939.8198000040628,385.0136515800983,385.0136515800983,385.0136515800983,18864.0,18864,18864,6,3.0,3,3,119033687500.0,119033687500,119033687500
0.98,RI,1000,1000,1077.182048381536,397.7470900711759,397.7470900711759,397.7470900711759,22653.0,22653,22653,7,3.0,3,3,124661013900.0,124661013900,124661013900
0.98,RISE,1000,3,1149.333554703047,389.26504777654134,389.26504777654134,389.26504777654134,1666.0,1666,1666,7,3.0,3,3,175975862600.0,175975862600,175975862600
0.98,RISE,1000,4,1006.7698833729178,439.68764239308535,439.68764239308535,439.68764239308535,2411.0,2411,2411,6,3.0,3,3,114398772600.0,114398772600,114398772600
0.98,RISE,1000,5,1031.7692479790046,403.1218638703819,403.1218638703819,403.1218638703819,5686.0,5686,5686,6,3.0,3,3,163196170900.0,163196170900,163196170900
0.98,RISE,1000,6,1124.7525110643996,399.77085345154876,399.77085345154876,399.77085345154876,5293.0,5293,5293,7,3.0,3,3,113416801200.0,113416801200,113416801200
0.98,RISE,1000,7,1093.345897538128,380.0519464203065,380.0519464203065,380.0519464203065,9055.0,9055,9055,7,3.0,3,3,136976290300.0,136976290300,136976290300
0.98,RISE,1000,8,1090.4731933880726,358.37230256826217,358.37230256826217,358.37230256826217,7366.0,7366,7366,7,3.0,3,3,131904258500.0,131904258500,131904258500
0.98,RISE,1000,9,917.3964958866713,379.7021963199982,379.7021963199982,379.7021963199982,44369.0,44369,44369,6,3.0,3,3,131252900500.0,131252900500,131252900500
0.98,RISE,1000,10,985.7871675234366,453.6415015333821,453.6415015333821,453.6415015333821,8925.0,8925,8925,6,3.0,3,3,138733458400.0,138733458400,138733458400
0.98,RISE,1000,15,973.8757956130257,362.82904936057207,362.82904936057207,362.82904936057207,9403.0,9403,9403,6,3.0,3,3,139693521800.0,139693521800,139693521800
0.98,RISE,1000,20,1070.5306635874792,375.1217869337752,375.1217869337752,375.1217869337752,8011.0,8011,8011,7,3.0,3,3,117346289700.0,117346289700,117346289700
0.98,RISE,1000,25,1000.3115871661765,396.5173040080826,396.5173040080826,396.5173040080826,11310.0,11310,11310,6,3.0,3,3,113711063800.0,113711063800,113711063800
0.98,RISE,1000,30,944.535710297185,396.12158194492537,396.12158194492537,396.12158194492537,12999.0,12999,12999,6,3.0,3,3,124461711700.0,124461711700,124461711700
0.98,RISE,1000,40,962.0563088834796,369.9001171724375,369.9001171724375,369.9001171724375,11243.0,11243,11243,6,3.0,3,3,143944659000.0,143944659000,143944659000
0.98,RISE,1000,50,994.1015047374709,430.4554887417214,430.4554887417214,430.4554887417214,11825.0,11825,11825,6,3.0,3,3,122428857900.0,122428857900,122428857900
0.98,RISE,1000,60,967.1459425775569,361.03467597176893,361.03467597176893,361.03467597176893,12481.0,12481,12481,6,3.0,3,3,140459133800.0,140459133800,140459133800
0.98,RISE,1000,70,987.4814194637285,371.9068962464992,371.9068962464992,371.9068962464992,13993.0,13993,13993,6,3.0,3,3,132286758700.0,132286758700,132286758700
0.98,RISE,1000,80,955.9918373154171,383.9501771975606,383.9501771975606,383.9501771975606,14110.0,14110,14110,6,3.0,3,3,147117872700.0,147117872700,147117872700
0.98,RISE,1000,90,1065.982485090833,361.1335001609543,361.1335001609543,361.1335001609543,14748.0,14748,14748,7,3.0,3,3,149705834800.0,149705834800,149705834800
0.98,RISE,1000,100,883.2477804315411,402.8995996578019,402.8995996578019,402.8995996578019,12219.0,12219,12219,6,3.0,3,3,146086704500.0,146086704500,146086704500
0.98,RISE,1000,150,915.4213215501321,367.19806658967553,367.19806658967553,367.19806658967553,13896.0,13896,13896,6,3.0,3,3,169980840400.0,169980840400,169980840400
0.98,RISE,1000,200,994.1597670923359,371.07524543689965,371.07524543689965,371.07524543689965,15850.0,15850,15850,6,3.0,3,3,161114338300.0,161114338300,161114338300
0.98,RISE,1000,300,1037.2336671651965,416.5350206426167,416.5350206426167,416.5350206426167,15107.0,15107,15107,7,3.0,3,3,118341781600.0,118341781600,118341781600
0.98,RISE,1000,400,1006.3838333043077,439.75069189067034,439.75069189067034,439.75069189067034,14393.0,14393,14393,6,3.0,3,3,116206550900.0,116206550900,116206550900
0.98,RISE,1000,500,1002.8149950499264,439.05542677691426,439.05542677691426,439.05542677691426,16072.0,16072,16072,6,3.0,3,3,125245597900.0,125245597900,125245597900
0.98,RISE,1000,1000,985.5261728108835,394.63850013557476,394.63850013557476,394.63850013557476,16452.0,16452,16452,6,3.0,3,3,137533939200.0,137533939200,137533939200
