MU,OPT_USED,N2,T0,F0,F_AVG,F_MIN,F_MAX,AVG_BEST_AT,MIN_BEST_AT,MAX_BEST_AT,INIT_NB_TRUCKS,AVG_NB_TRUCKS,MIN_NB_TRUCKS,MAX_NB_TRUCKS,AVG_EXEC_T,MIN_EXEC_T,MAX_EXEC_T
0.8,RS,10000,20,1110.8290705971353,368.0033509816051,368.0033509816051,368.0033509816051,39111.0,39111,39111,7,3.0,3,3,145930134600.0,145930134600,145930134600
0.8,RS,10000,25,1087.5146153363285,421.9919100742954,421.9919100742954,421.9919100742954,35405.0,35405,35405,7,3.0,3,3,1833006236300.0,1833006236300,1833006236300
0.8,RS,10000,30,892.7524481545452,358.37230256826217,358.37230256826217,358.37230256826217,65688.0,65688,65688,6,3.0,3,3,92549571800.0,92549571800,92549571800
0.8,RS,10000,40,1008.2537713258631,368.5101882825221,368.5101882825221,368.5101882825221,56177.0,56177,56177,6,3.0,3,3,98641820500.0,98641820500,98641820500
0.8,RS,10000,50,953.1703166569575,358.37230256826217,358.37230256826217,358.37230256826217,79647.0,79647,79647,6,3.0,3,3,83822328600.0,83822328600,83822328600
0.8,RS,10000,60,868.5402392798181,358.37230256826217,358.37230256826217,358.37230256826217,84934.0,84934,84934,6,3.0,3,3,88467833600.0,88467833600,88467833600
0.8,RS,10000,70,1032.9768564668304,361.03467597176893,361.03467597176893,361.03467597176893,81187.0,81187,81187,6,3.0,3,3,94026867900.0,94026867900,94026867900
0.8,RS,10000,80,950.7251965148363,358.37230256826217,358.37230256826217,358.37230256826217,82958.0,82958,82958,6,3.0,3,3,95426793800.0,95426793800,95426793800
0.8,RS,10000,90,1010.0964453557351,358.37230256826217,358.37230256826217,358.37230256826217,91789.0,91789,91789,6,3.0,3,3,95535605600.0,95535605600,95535605600
0.8,RS,10000,100,1001.8085009856391,358.37230256826217,358.37230256826217,358.37230256826217,105391.0,105391,105391,6,3.0,3,3,93186561500.0,93186561500,93186561500
0.8,RS,10000,150,1069.7572308421657,386.0349625739765,386.0349625739765,386.0349625739765,102657.0,102657,102657,7,3.0,3,3,120073425600.0,120073425600,120073425600
0.8,RS,10000,200,1073.3578854602233,358.37230256826217,358.37230256826217,358.37230256826217,100391.0,100391,100391,7,3.0,3,3,99945403900.0,99945403900,99945403900
0.8,RS,10000,300,1088.975623875832,358.37230256826217,358.37230256826217,358.37230256826217,107587.0,107587,107587,7,3.0,3,3,102983504600.0,102983504600,102983504600
0.8,RS,10000,400,928.468408633305,384.4097312152203,384.4097312152203,384.4097312152203,124811.0,124811,124811,6,3.0,3,3,121978536800.0,121978536800,121978536800
0.8,RS,10000,500,924.842815151901,395.66089877498064,395.66089877498064,395.66089877498064,120003.0,120003,120003,6,4.0,4,4,100098506700.0,100098506700,100098506700
0.8,RS,10000,1000,1045.4352781363204,361.1335001609543,361.1335001609543,361.1335001609543,115692.0,115692,115692,7,3.0,3,3,111307539600.0,111307539600,111307539600
0.8,RE,10000,3,1015.9631287530536,358.37230256826217,358.37230256826217,358.37230256826217,3939.0,3939,3939,6,3.0,3,3,85204804000.0,85204804000,85204804000
0.8,RE,10000,4,1023.5610191808637,358.37230256826217,358.37230256826217,358.37230256826217,11920.0,11920,11920,6,3.0,3,3,89654914400.0,89654914400,89654914400
0.8,RE,10000,5,956.713391211629,358.37230256826217,358.37230256826217,358.37230256826217,41880.0,41880,41880,6,3.0,3,3,89923436900.0,89923436900,89923436900
0.8,RE,10000,6,977.3094271938869,358.37230256826217,358.37230256826217,358.37230256826217,27358.0,27358,27358,6,3.0,3,3,90898816900.0,90898816900,90898816900
0.8,RE,10000,7,915.485398003944,370.694841826159,370.694841826159,370.694841826159,59770.0,59770,59770,6,3.0,3,3,87279365200.0,87279365200,87279365200
0.8,RE,10000,8,966.2953987661995,358.37230256826217,358.37230256826217,358.37230256826217,43616.0,43616,43616,6,3.0,3,3,95363816300.0,95363816300,95363816300
0.8,RE,10000,9,1052.6218767088278,366.67629025196607,366.67629025196607,366.67629025196607,33475.0,33475,33475,7,3.0,3,3,89459023200.0,89459023200,89459023200
0.8,RE,10000,10,1095.143082113759,367.4831509524196,367.4831509524196,367.4831509524196,35207.0,35207,35207,7,3.0,3,3,92113943500.0,92113943500,92113943500
0.8,RE,10000,15,1007.9073093402152,361.13350016095427,361.13350016095427,361.13350016095427,54291.0,54291,54291,6,3.0,3,3,106474040800.0,106474040800,106474040800
0.8,RE,10000,20,926.4660264581464,361.0346759717689,361.0346759717689,361.0346759717689,67714.0,67714,67714,6,3.0,3,3,116510405600.0,116510405600,116510405600
0.8,RE,10000,25,1105.660062268469,361.03467597176893,361.03467597176893,361.03467597176893,79753.0,79753,79753,7,3.0,3,3,116773997200.0,116773997200,116773997200
0.8,RE,10000,30,1069.4680974871062,358.37230256826217,358.37230256826217,358.37230256826217,72866.0,72866,72866,7,3.0,3,3,122683389300.0,122683389300,122683389300
0.8,RE,10000,40,998.3417219316063,374.0327873969645,374.0327873969645,374.0327873969645,63155.0,63155,63155,6,3.0,3,3,129399305700.0,129399305700,129399305700
0.8,RE,10000,50,1068.3256387551012,358.37230256826217,358.37230256826217,358.37230256826217,75126.0,75126,75126,7,3.0,3,3,136407276600.0,136407276600,136407276600
0.8,RE,10000,60,944.7414695893306,361.03467597176893,361.03467597176893,361.03467597176893,76292.0,76292,76292,6,3.0,3,3,139851711000.0,139851711000,139851711000
0.8,RE,10000,70,887.9974386175488,361.0346759717689,361.0346759717689,361.0346759717689,90161.0,90161,90161,6,3.0,3,3,144371447600.0,144371447600,144371447600
0.8,RE,10000,80,957.7949650446624,358.37230256826217,358.37230256826217,358.37230256826217,90598.0,90598,90598,6,3.0,3,3,150878041100.0,150878041100,150878041100
0.8,RE,10000,90,997.4070937905485,358.37230256826217,358.37230256826217,358.37230256826217,93589.0,93589,93589,6,3.0,3,3,152788619300.0,152788619300,152788619300
0.8,RE,10000,100,943.5435439194823,358.37230256826217,358.37230256826217,358.37230256826217,80923.0,80923,80923,6,3.0,3,3,164233894600.0,164233894600,164233894600
0.8,RE,10000,150,1051.7266473125237,382.47216481406383,382.47216481406383,382.47216481406383,102509.0,102509,102509,7,3.0,3,3,173715566400.0,173715566400,173715566400
0.8,RE,10000,200,977.4723029511754,398.7053221422179,398.7053221422179,398.7053221422179,89198.0,89198,89198,6,3.0,3,3,174083846100.0,174083846100,174083846100
0.8,RE,10000,300,1067.7401004630135,377.9267481144954,377.9267481144954,377.9267481144954,100248.0,100248,100248,7,3.0,3,3,181366979400.0,181366979400,181366979400
0.8,RE,10000,400,1021.194545028724,361.1335001609543,361.1335001609543,361.1335001609543,110719.0,110719,110719,6,3.0,3,3,186978830800.0,186978830800,186978830800
0.8,RE,10000,500,999.1527177370814,373.8942346369681,373.8942346369681,373.8942346369681,104003.0,104003,104003,6,3.0,3,3,194042693300.0,194042693300,194042693300
0.8,RE,10000,1000,1063.1727024190163,358.37230256826217,358.37230256826217,358.37230256826217,123459.0,123459,123459,6,3.0,3,3,206328425200.0,206328425200,206328425200
0.8,RSE,10000,3,874.2463705216105,358.37230256826217,358.37230256826217,358.37230256826217,3355.0,3355,3355,6,3.0,3,3,82196651200.0,82196651200,82196651200
0.8,RSE,10000,4,1025.1414814023542,358.37230256826217,358.37230256826217,358.37230256826217,35824.0,35824,35824,6,3.0,3,3,83158772000.0,83158772000,83158772000
0.8,RSE,10000,5,1049.4094365779367,358.37230256826217,358.37230256826217,358.37230256826217,35613.0,35613,35613,7,3.0,3,3,85638311800.0,85638311800,85638311800
0.8,RSE,10000,6,981.7236260473371,374.6962413050362,374.6962413050362,374.6962413050362,51135.0,51135,51135,6,3.0,3,3,76277950300.0,76277950300,76277950300
0.8,RSE,10000,7,927.985094818198,361.1335001609543,361.1335001609543,361.1335001609543,48658.0,48658,48658,6,3.0,3,3,88166467200.0,88166467200,88166467200
0.8,RSE,10000,8,970.160128565578,358.37230256826217,358.37230256826217,358.37230256826217,34569.0,34569,34569,6,3.0,3,3,88980437700.0,88980437700,88980437700
0.8,RSE,10000,9,1042.681825674872,361.1335001609543,361.1335001609543,361.1335001609543,60857.0,60857,60857,6,3.0,3,3,87137698200.0,87137698200,87137698200
0.8,RSE,10000,10,924.0983616064793,358.37230256826217,358.37230256826217,358.37230256826217,47744.0,47744,47744,6,3.0,3,3,92386294000.0,92386294000,92386294000
0.8,RSE,10000,15,987.5871923768972,361.1335001609543,361.1335001609543,361.1335001609543,54937.0,54937,54937,6,3.0,3,3,97377674600.0,97377674600,97377674600
0.8,RSE,10000,20,1037.9389152177134,358.37230256826217,358.37230256826217,358.37230256826217,53357.0,53357,53357,6,3.0,3,3,102290153000.0,102290153000,102290153000
0.8,RSE,10000,25,1033.808616729917,361.1335001609543,361.1335001609543,361.1335001609543,87954.0,87954,87954,6,3.0,3,3,107005528900.0,107005528900,107005528900
0.8,RSE,10000,30,972.9017608143706,373.5133065917292,373.5133065917292,373.5133065917292,48986.0,48986,48986,6,3.0,3,3,111250275000.0,111250275000,111250275000
0.8,RSE,10000,40,882.0680612282667,361.0346759717689,361.0346759717689,361.0346759717689,86821.0,86821,86821,6,3.0,3,3,111755139500.0,111755139500,111755139500
0.8,RSE,10000,50,1131.9875077608403,358.37230256826217,358.37230256826217,358.37230256826217,90215.0,90215,90215,7,3.0,3,3,118241147700.0,118241147700,118241147700
0.8,RSE,10000,60,898.8684375695685,358.37230256826217,358.37230256826217,358.37230256826217,75403.0,75403,75403,6,3.0,3,3,118045029400.0,118045029400,118045029400
0.8,RSE,10000,70,967.0228943462432,384.177450436762,384.177450436762,384.177450436762,63824.0,63824,63824,6,3.0,3,3,110674258900.0,110674258900,110674258900
0.8,RSE,10000,80,1046.3537189062222,358.37230256826217,358.37230256826217,358.37230256826217,73412.0,73412,73412,6,3.0,3,3,129228687300.0,129228687300,129228687300
0.8,RSE,10000,90,1038.6943268775372,405.3943354663898,405.3943354663898,405.3943354663898,91138.0,91138,91138,6,3.0,3,3,121408959300.0,121408959300,121408959300
0.8,RSE,10000,100,934.260900987358,358.37230256826217,358.37230256826217,358.37230256826217,89910.0,89910,89910,6,3.0,3,3,129991640400.0,129991640400,129991640400
0.8,RSE,10000,150,1029.0176038970844,361.03467597176893,361.03467597176893,361.03467597176893,95717.0,95717,95717,6,3.0,3,3,140874032700.0,140874032700,140874032700
0.8,RSE,10000,200,1013.9347651922694,361.03467597176893,361.03467597176893,361.03467597176893,100950.0,100950,100950,6,3.0,3,3,148040925500.0,148040925500,148040925500
0.8,RSE,10000,300,818.4273386552344,358.37230256826217,358.37230256826217,358.37230256826217,109513.0,109513,109513,5,3.0,3,3,150195241400.0,150195241400,150195241400
0.8,RSE,10000,400,1066.825481975488,358.37230256826217,358.37230256826217,358.37230256826217,119896.0,119896,119896,7,3.0,3,3,158843250000.0,158843250000,158843250000
0.8,RSE,10000,500,1135.7961253239719,358.37230256826217,358.37230256826217,358.37230256826217,106222.0,106222,106222,7,3.0,3,3,157159444300.0,157159444300,157159444300
0.8,RSE,10000,1000,1080.2135974025093,369.86043999318224,369.86043999318224,369.86043999318224,110615.0,110615,110615,7,3.0,3,3,168104838500.0,168104838500,168104838500
0.8,RI,10000,3,1067.5079420166587,361.0346759717689,361.0346759717689,361.0346759717689,12098.0,12098,12098,7,3.0,3,3,83612753800.0,83612753800,83612753800
0.8,RI,10000,4,1038.5748321479728,358.37230256826217,358.37230256826217,358.37230256826217,27999.0,27999,27999,7,3.0,3,3,84351147600.0,84351147600,84351147600
0.8,RI,10000,5,926.1233065516894,358.37230256826217,358.37230256826217,358.37230256826217,30611.0,30611,30611,6,3.0,3,3,89926296300.0,89926296300,89926296300
0.8,RI,10000,6,1040.4592803086402,358.37230256826217,358.37230256826217,358.37230256826217,10766.0,10766,10766,6,3.0,3,3,92362075600.0,92362075600,92362075600
0.8,RI,10000,7,1080.4570124928234,358.37230256826217,358.37230256826217,358.37230256826217,46548.0,46548,46548,7,3.0,3,3,90769326200.0,90769326200,90769326200
0.8,RI,10000,8,945.4742282127748,361.1335001609543,361.1335001609543,361.1335001609543,52803.0,52803,52803,6,3.0,3,3,111875315200.0,111875315200,111875315200
0.8,RI,10000,9,1022.7270016183091,358.37230256826217,358.37230256826217,358.37230256826217,35296.0,35296,35296,6,3.0,3,3,95656699400.0,95656699400,95656699400
0.8,RI,10000,10,1008.4318707380414,358.37230256826217,358.37230256826217,358.37230256826217,53045.0,53045,53045,6,3.0,3,3,101062207900.0,101062207900,101062207900
0.8,RI,10000,15,1010.7870749362132,361.03467597176893,361.03467597176893,361.03467597176893,52071.0,52071,52071,6,3.0,3,3,108607716700.0,108607716700,108607716700
0.8,RI,10000,20,1077.5813449005293,358.37230256826217,358.37230256826217,358.37230256826217,53343.0,53343,53343,7,3.0,3,3,118119643800.0,118119643800,118119643800
0.8,RI,10000,25,944.194534715888,361.03467597176893,361.03467597176893,361.03467597176893,51154.0,51154,51154,6,3.0,3,3,118863975400.0,118863975400,118863975400
0.8,RI,10000,30,1004.7337193254327,358.37230256826217,358.37230256826217,358.37230256826217,77799.0,77799,77799,6,3.0,3,3,122738519600.0,122738519600,122738519600
0.8,RI,10000,40,895.9768070375256,358.37230256826217,358.37230256826217,358.37230256826217,82401.0,82401,82401,6,3.0,3,3,128990332600.0,128990332600,128990332600
0.8,RI,10000,50,1050.580199525647,358.37230256826217,358.37230256826217,358.37230256826217,88566.0,88566,88566,7,3.0,3,3,136820028500.0,136820028500,136820028500
0.8,RI,10000,60,961.854172270613,358.37230256826217,358.37230256826217,358.37230256826217,86845.0,86845,86845,6,3.0,3,3,143489040500.0,143489040500,143489040500
0.8,RI,10000,70,938.3974025191369,382.38120496752936,382.38120496752936,382.38120496752936,94855.0,94855,94855,6,3.0,3,3,140112471200.0,140112471200,140112471200
0.8,RI,10000,80,1084.036356435594,358.37230256826217,358.37230256826217,358.37230256826217,85952.0,85952,85952,7,3.0,3,3,149213331900.0,149213331900,149213331900
0.8,RI,10000,90,967.4328019729082,364.63818005626285,364.63818005626285,364.63818005626285,82507.0,82507,82507,6,3.0,3,3,156664471300.0,156664471300,156664471300
0.8,RI,10000,100,946.4426775643054,369.8334546026448,369.8334546026448,369.8334546026448,82052.0,82052,82052,6,3.0,3,3,157349646600.0,157349646600,157349646600
0.8,RI,10000,150,1141.348137157036,402.42893132028837,402.42893132028837,402.42893132028837,85983.0,85983,85983,7,3.0,3,3,157092843300.0,157092843300,157092843300
0.8,RI,10000,200,985.3803219554585,377.65058195581844,377.65058195581844,377.65058195581844,118618.0,118618,118618,6,3.0,3,3,170421243400.0,170421243400,170421243400
0.8,RI,10000,300,999.9842255004392,358.37230256826217,358.37230256826217,358.37230256826217,110848.0,110848,110848,6,3.0,3,3,183335090300.0,183335090300,183335090300
0.8,RI,10000,400,1087.084511597274,358.37230256826217,358.37230256826217,358.37230256826217,105659.0,105659,105659,7,3.0,3,3,180654825500.0,180654825500,180654825500
0.8,RI,10000,500,1038.3650154162258,358.37230256826217,358.37230256826217,358.37230256826217,116080.0,116080,116080,6,3.0,3,3,194653772700.0,194653772700,194653772700
0.8,RI,10000,1000,1005.6332019137568,361.1335001609543,361.1335001609543,361.1335001609543,124031.0,124031,124031,6,3.0,3,3,209862694000.0,209862694000,209862694000
0.8,RISE,10000,3,992.9856588749288,358.37230256826217,358.37230256826217,358.37230256826217,8885.0,8885,8885,7,3.0,3,3,90402488400.0,90402488400,90402488400
0.8,RISE,10000,4,1027.7379158979747,358.37230256826217,358.37230256826217,358.37230256826217,6669.0,6669,6669,6,3.0,3,3,95401708900.0,95401708900,95401708900
0.8,RISE,10000,5,1035.9307106393346,358.37230256826217,358.37230256826217,358.37230256826217,30409.0,30409,30409,6,3.0,3,3,93176061000.0,93176061000,93176061000
0.8,RISE,10000,6,976.3648744931128,358.37230256826217,358.37230256826217,358.37230256826217,38585.0,38585,38585,6,3.0,3,3,98411391000.0,98411391000,98411391000
0.8,RISE,10000,7,1031.1819833254772,358.37230256826217,358.37230256826217,358.37230256826217,30933.0,30933,30933,6,3.0,3,3,96418371000.0,96418371000,96418371000
0.8,RISE,10000,8,1007.7295174369766,358.37230256826217,358.37230256826217,358.37230256826217,25802.0,25802,25802,6,3.0,3,3,91704514500.0,91704514500,91704514500
0.8,RISE,10000,9,983.5314719757564,361.1335001609543,361.1335001609543,361.1335001609543,55146.0,55146,55146,6,3.0,3,3,98981565900.0,98981565900,98981565900
0.8,RISE,10000,10,968.1156499570072,361.1335001609543,361.1335001609543,361.1335001609543,42429.0,42429,42429,6,3.0,3,3,99034330800.0,99034330800,99034330800
0.8,RISE,10000,15,1081.3855629745267,365.5902469532642,365.5902469532642,365.5902469532642,67035.0,67035,67035,7,3.0,3,3,100128862500.0,100128862500,100128862500
0.8,RISE,10000,20,951.2438816551816,381.0431569238093,381.0431569238093,381.0431569238093,70556.0,70556,70556,6,3.0,3,3,106026760800.0,106026760800,106026760800
0.8,RISE,10000,25,893.2755762009663,358.37230256826217,358.37230256826217,358.37230256826217,73762.0,73762,73762,6,3.0,3,3,112568476200.0,112568476200,112568476200
0.8,RISE,10000,30,1031.0731377566324,358.37230256826217,358.37230256826217,358.37230256826217,77874.0,77874,77874,6,3.0,3,3,118807224400.0,118807224400,118807224400
0.8,RISE,10000,40,1098.6750647946626,361.1335001609543,361.1335001609543,361.1335001609543,75861.0,75861,75861,7,3.0,3,3,120925295700.0,120925295700,120925295700
0.8,RISE,10000,50,1073.9046309319922,379.11922920716756,379.11922920716756,379.11922920716756,98550.0,98550,98550,7,3.0,3,3,112092092300.0,112092092300,112092092300
0.8,RISE,10000,60,1103.8970712384864,358.37230256826217,358.37230256826217,358.37230256826217,82762.0,82762,82762,7,3.0,3,3,124862676800.0,124862676800,124862676800
0.8,RISE,10000,70,928.94707053934,361.03467597176893,361.03467597176893,361.03467597176893,82941.0,82941,82941,6,3.0,3,3,130714723300.0,130714723300,130714723300
0.8,RISE,10000,80,1050.6344618608714,361.1335001609543,361.1335001609543,361.1335001609543,89149.0,89149,89149,7,3.0,3,3,133937109000.0,133937109000,133937109000
0.8,RISE,10000,90,983.5442598381773,361.0346759717689,361.0346759717689,361.0346759717689,110125.0,110125,110125,6,3.0,3,3,135165829500.0,135165829500,135165829500
0.8,RISE,10000,100,987.01115404871,361.1335001609543,361.1335001609543,361.1335001609543,92419.0,92419,92419,6,3.0,3,3,143554817200.0,143554817200,143554817200
0.8,RISE,10000,150,1032.8387611129351,358.37230256826217,358.37230256826217,358.37230256826217,100555.0,100555,100555,6,3.0,3,3,151714342300.0,151714342300,151714342300
0.8,RISE,10000,200,1099.0916225248327,361.1335001609543,361.1335001609543,361.1335001609543,107197.0,107197,107197,7,3.0,3,3,153562360900.0,153562360900,153562360900
0.8,RISE,10000,300,880.5673445331497,361.1335001609543,361.1335001609543,361.1335001609543,109154.0,109154,109154,6,3.0,3,3,163849804700.0,163849804700,163849804700
0.8,RISE,10000,400,1001.0614612721741,389.0010700804065,389.0010700804065,389.0010700804065,114083.0,114083,114083,6,3.0,3,3,165317951100.0,165317951100,165317951100
0.8,RISE,10000,500,1007.0635806128842,358.37230256826217,358.37230256826217,358.37230256826217,116847.0,116847,116847,6,3.0,3,3,171253915300.0,171253915300,171253915300
0.8,RISE,10000,1000,1087.8302014039198,368.42751191673483,368.42751191673483,368.42751191673483,112929.0,112929,112929,7,3.0,3,3,183301737800.0,183301737800,183301737800
