MU,OPT_USED,N2,T0,F0,F_AVG,F_MIN,F_MAX,AVG_BEST_AT,MIN_BEST_AT,MAX_BEST_AT,INIT_NB_TRUCKS,AVG_NB_TRUCKS,MIN_NB_TRUCKS,MAX_NB_TRUCKS,AVG_EXEC_T,MIN_EXEC_T,MAX_EXEC_T
0.5,RS,10000,9,1067.6390152277015,363.5728826750859,358.37230256826217,398.4910067739297,21789.7,12903,33264,7,3.1,3,4,24157689310.0,19925447600,26121137300
0.5,RS,10000,10,969.3712177622118,364.7601636198084,358.37230256826217,396.12557582952036,22795.2,15150,31257,6,3.1,3,4,25820335280.0,20616850100,30564685100
0.5,RS,10000,15,1041.6715456237496,363.61673235852254,358.37230256826217,396.12557582952036,29458.5,11277,39947,6,3.1,3,4,26778346340.0,22075565000,32709481000
0.5,RS,10000,20,1067.6388653327417,364.7612014143846,358.37230256826217,400.25013957150736,31814.2,25666,36641,7,3.1,3,4,35873582010.0,23910451500,112236493300
0.5,RS,10000,25,1081.7070196537786,368.97725496949687,358.37230256826217,403.2907566764327,32762.2,24396,39502,7,3.1,3,4,64727870950.0,24596393200,385454995300
0.5,RS,10000,30,1051.034370081751,379.70814244815637,361.0346759717689,404.7361393711766,34179.4,21700,39890,7,3.3,3,4,63916350680.0,25656647700,384942743000
0.5,RS,10000,40,1022.4666783379143,370.51200432814323,358.37230256826217,403.7349061320093,35154.2,21874,39752,6,3.1,3,4,50914891930.0,27516188200,246425114200
0.5,RS,10000,50,917.8426538803534,387.4160378029566,358.37230256826217,433.6446997196367,35477.1,31391,39745,6,3.4,3,4,31626385180.0,27810836400,47145467600
0.5,RS,10000,60,1033.1610407787553,417.1806913223001,369.3386636554728,444.7710030580357,36893.4,33014,39661,6,3.7,3,4,30411971030.0,28408298000,34822448100
0.5,RS,10000,70,1026.3358040291391,425.83894196587835,369.4374878446582,450.19281349910057,36368.1,30192,39635,6,3.8,3,4,30656299220.0,28990671500,35513005700
0.5,RS,10000,80,1010.5948780382237,432.33816079736334,361.0346759717689,464.2116328788617,33617.2,30337,38087,6,3.8,3,4,32309712100.0,29394534100,37793155800
0.5,RS,10000,90,1030.3959172292339,460.73184129240707,453.08290170279383,468.8704617342221,35042.7,30483,38903,7,4.0,4,4,31279898080.0,30314675200,31910616900
0.5,RS,10000,100,1085.0361856506217,462.3888509573229,441.8875071105504,481.4222557530542,34462.0,30124,38071,7,4.0,4,4,31422553510.0,30408116500,32887578200
0.5,RS,10000,150,992.3494103173732,493.74836925032184,466.9491123563288,507.29701072643184,35394.3,31017,38724,6,4.0,4,4,33854900910.0,32028228600,35451348100
0.5,RS,10000,200,940.831431085666,506.384818085308,499.46163553462645,515.872174776382,35610.4,30716,39905,6,4.0,4,4,34192453060.0,32982633000,35928247100
0.5,RS,10000,300,1034.8290552664882,527.0225090667483,502.86665435840115,598.4520010477938,33811.1,19981,38182,6,4.1,4,5,34921668310.0,33038458500,37243889700
0.5,RS,10000,400,1095.5400533482607,525.5434700021175,500.7472252066781,561.1718642119467,35863.2,31700,39787,7,4.0,4,4,34966325880.0,33644963000,38014826500
0.5,RS,10000,500,1053.0610534700254,583.8652088478577,512.7523938941517,637.5810894832433,31763.8,21678,39358,7,4.7,4,5,34279159040.0,33584140700,38285837500
0.5,RS,10000,1000,1119.881494795654,577.8489987508691,512.777366979539,651.6885453542179,32322.3,18354,39937,7,4.5,4,5,35500446000.0,34332721700,38214654000
0.5,RE,10000,3,1148.0856182915275,359.73313652677115,358.37230256826217,361.1335001609543,8597.5,2240,15842,7,3.0,3,3,26898864560.0,25750285800,28547622500
0.5,RE,10000,4,1012.9488662009951,370.65238431471454,358.37230256826217,402.29795375820606,9579.9,1050,16852,6,3.0,3,3,27627574840.0,21470462500,35441802300
0.5,RE,10000,5,1086.4587952887782,361.05567700234025,358.37230256826217,374.1612565382743,12528.6,6729,20788,7,3.0,3,3,29068744490.0,24076726000,32643048300
0.5,RE,10000,6,992.5035626808026,369.59441686862624,358.37230256826217,390.06433480395117,14384.2,2860,29205,6,3.0,3,3,31513742770.0,26507196600,50217628700
0.5,RE,10000,7,1006.8823446708932,366.82772069137724,358.37230256826217,385.5036786012338,23807.6,13786,30509,6,3.0,3,3,30207992020.0,27541766400,32709336100
0.5,RE,10000,8,1024.1516485920695,368.3788672544696,358.37230256826217,418.86786593723605,19229.8,7209,30351,6,3.0,3,3,32824693490.0,29700030200,37035778800
0.5,RE,10000,9,895.9250479355203,367.651188494614,358.37230256826217,393.68585735202817,24557.8,8673,36085,6,3.0,3,3,31926522220.0,28298743000,35388251800
