MU,OPT_USED,N2,T0,F0,F_AVG,F_MIN,F_MAX,AVG_BEST_AT,MIN_BEST_AT,MAX_BEST_AT,INIT_NB_TRUCKS,AVG_NB_TRUCKS,MIN_NB_TRUCKS,MAX_NB_TRUCKS,AVG_EXEC_T,MIN_EXEC_T,MAX_EXEC_T
0.91,RS,10000,5,980.6466600699863,358.37230256826217,358.37230256826217,358.37230256826217,7561.0,7561,7561,6,3.0,3,3,218876456600.0,218876456600,218876456600
0.91,RS,10000,6,968.595362404283,361.03467597176893,361.03467597176893,361.03467597176893,11180.0,11180,11180,6,3.0,3,3,5258971597300.0,5258971597300,5258971597300
0.91,RS,10000,7,959.3870069122648,358.37230256826217,358.37230256826217,358.37230256826217,11387.0,11387,11387,6,3.0,3,3,195979198300.0,195979198300,195979198300
0.91,RS,10000,8,991.6955800323015,358.37230256826217,358.37230256826217,358.37230256826217,49068.0,49068,49068,6,3.0,3,3,212936742700.0,212936742700,212936742700
0.91,RS,10000,9,971.8892639361743,358.37230256826217,358.37230256826217,358.37230256826217,35709.0,35709,35709,6,3.0,3,3,205589800800.0,205589800800,205589800800
0.91,RS,10000,10,1035.235634181906,416.9821498739517,416.9821498739517,416.9821498739517,29520.0,29520,29520,6,3.0,3,3,5252949819300.0,5252949819300,5252949819300
0.91,RS,10000,15,966.6284012144769,358.37230256826217,358.37230256826217,358.37230256826217,56424.0,56424,56424,6,3.0,3,3,207044891200.0,207044891200,207044891200
0.91,RS,10000,20,971.4661684043717,381.68531519012447,381.68531519012447,381.68531519012447,71023.0,71023,71023,6,3.0,3,3,253353334100.0,253353334100,253353334100
0.91,RS,10000,25,1041.078332124993,358.37230256826217,358.37230256826217,358.37230256826217,83416.0,83416,83416,6,3.0,3,3,206308506600.0,206308506600,206308506600
0.91,RS,10000,30,1092.3189701111396,358.37230256826217,358.37230256826217,358.37230256826217,82891.0,82891,82891,7,3.0,3,3,208768622300.0,208768622300,208768622300
0.91,RS,10000,40,1053.8860149000952,358.37230256826217,358.37230256826217,358.37230256826217,77605.0,77605,77605,7,3.0,3,3,223128154600.0,223128154600,223128154600
0.91,RS,10000,50,921.01608477527,361.1335001609543,361.1335001609543,361.1335001609543,97025.0,97025,97025,6,3.0,3,3,231470108800.0,231470108800,231470108800
0.91,RS,10000,60,1108.9237488623494,361.1335001609543,361.1335001609543,361.1335001609543,91699.0,91699,91699,7,3.0,3,3,230498382900.0,230498382900,230498382900
0.91,RS,10000,70,1108.375047548944,358.37230256826217,358.37230256826217,358.37230256826217,104782.0,104782,104782,7,3.0,3,3,205366994900.0,205366994900,205366994900
0.91,RS,10000,80,857.2364207812404,361.13350016095427,361.13350016095427,361.13350016095427,117959.0,117959,117959,6,3.0,3,3,216936382600.0,216936382600,216936382600
0.91,RS,10000,90,967.438880516744,358.37230256826217,358.37230256826217,358.37230256826217,108512.0,108512,108512,6,3.0,3,3,215999506600.0,215999506600,215999506600
0.91,RS,10000,100,990.818568869185,358.37230256826217,358.37230256826217,358.37230256826217,105003.0,105003,105003,6,3.0,3,3,216729677800.0,216729677800,216729677800
0.91,RS,10000,150,1068.1072171029082,358.37230256826217,358.37230256826217,358.37230256826217,117952.0,117952,117952,7,3.0,3,3,230513672700.0,230513672700,230513672700
0.91,RS,10000,200,1011.8711396639923,358.37230256826217,358.37230256826217,358.37230256826217,123668.0,123668,123668,7,3.0,3,3,225306604900.0,225306604900,225306604900
0.91,RS,10000,300,1006.0940787102002,361.9758066527561,361.9758066527561,361.9758066527561,115520.0,115520,115520,6,3.0,3,3,223224858400.0,223224858400,223224858400
0.91,RS,10000,400,1028.6675926449439,394.2945820984383,394.2945820984383,394.2945820984383,133379.0,133379,133379,6,4.0,4,4,205274287900.0,205274287900,205274287900
0.91,RS,10000,500,985.6806570066112,358.37230256826217,358.37230256826217,358.37230256826217,121968.0,121968,121968,6,3.0,3,3,226891528300.0,226891528300,226891528300
0.91,RS,10000,1000,932.32230187693,395.66089877498064,395.66089877498064,395.66089877498064,143957.0,143957,143957,6,4.0,4,4,205824460700.0,205824460700,205824460700
0.91,RE,10000,3,924.1475741642012,358.37230256826217,358.37230256826217,358.37230256826217,20241.0,20241,20241,6,3.0,3,3,221245341300.0,221245341300,221245341300
0.91,RE,10000,4,989.8835898450669,358.37230256826217,358.37230256826217,358.37230256826217,34353.0,34353,34353,6,3.0,3,3,226484115500.0,226484115500,226484115500
0.91,RE,10000,5,1094.2818421328298,358.37230256826217,358.37230256826217,358.37230256826217,62669.0,62669,62669,7,3.0,3,3,225653148700.0,225653148700,225653148700
0.91,RE,10000,6,984.8476203886746,358.37230256826217,358.37230256826217,358.37230256826217,47777.0,47777,47777,6,3.0,3,3,228302505900.0,228302505900,228302505900
0.91,RE,10000,7,1051.2915371007655,358.37230256826217,358.37230256826217,358.37230256826217,35340.0,35340,35340,6,3.0,3,3,231486292500.0,231486292500,231486292500
0.91,RE,10000,8,1045.7494172519794,361.0346759717689,361.0346759717689,361.0346759717689,59212.0,59212,59212,7,3.0,3,3,231155870600.0,231155870600,231155870600
0.91,RE,10000,9,998.8321287918834,366.9793898327748,366.9793898327748,366.9793898327748,44884.0,44884,44884,6,3.0,3,3,225668324300.0,225668324300,225668324300
0.91,RE,10000,10,895.4881449908337,396.2278051605382,396.2278051605382,396.2278051605382,51400.0,51400,51400,6,3.0,3,3,322081593100.0,322081593100,322081593100
0.91,RE,10000,15,982.636480220645,361.0346759717689,361.0346759717689,361.0346759717689,64148.0,64148,64148,6,3.0,3,3,259507827800.0,259507827800,259507827800
0.91,RE,10000,20,1057.2877321902251,358.37230256826217,358.37230256826217,358.37230256826217,80325.0,80325,80325,7,3.0,3,3,256935482900.0,256935482900,256935482900
0.91,RE,10000,25,1012.9862325830348,358.37230256826217,358.37230256826217,358.37230256826217,80983.0,80983,80983,6,3.0,3,3,272369698600.0,272369698600,272369698600
0.91,RE,10000,30,1088.4757664275705,358.37230256826217,358.37230256826217,358.37230256826217,83770.0,83770,83770,7,3.0,3,3,286715466800.0,286715466800,286715466800
0.91,RE,10000,40,1092.7969193047918,358.37230256826217,358.37230256826217,358.37230256826217,83671.0,83671,83671,7,3.0,3,3,286070851300.0,286070851300,286070851300
0.91,RE,10000,50,925.9515968309804,361.1335001609543,361.1335001609543,361.1335001609543,100623.0,100623,100623,6,3.0,3,3,284472398400.0,284472398400,284472398400
0.91,RE,10000,60,1005.3163483355486,361.1335001609543,361.1335001609543,361.1335001609543,98406.0,98406,98406,6,3.0,3,3,296638500100.0,296638500100,296638500100
0.91,RE,10000,70,970.539958259892,368.20456797281975,368.20456797281975,368.20456797281975,95436.0,95436,95436,6,3.0,3,3,295243450000.0,295243450000,295243450000
0.91,RE,10000,80,1130.2145552881414,378.2685502339367,378.2685502339367,378.2685502339367,93726.0,93726,93726,7,3.0,3,3,348560919500.0,348560919500,348560919500
0.91,RE,10000,90,1109.3368554184076,358.37230256826217,358.37230256826217,358.37230256826217,103901.0,103901,103901,7,3.0,3,3,308911589500.0,308911589500,308911589500
0.91,RE,10000,100,1012.7561680479284,358.37230256826217,358.37230256826217,358.37230256826217,108315.0,108315,108315,6,3.0,3,3,320493658100.0,320493658100,320493658100
0.91,RE,10000,150,1104.2590984386163,361.03467597176893,361.03467597176893,361.03467597176893,112147.0,112147,112147,7,3.0,3,3,320355356100.0,320355356100,320355356100
0.91,RE,10000,200,1028.068595527528,361.03467597176893,361.03467597176893,361.03467597176893,121356.0,121356,121356,6,3.0,3,3,351041915300.0,351041915300,351041915300
0.91,RE,10000,300,1000.2557256691197,361.1335001609543,361.1335001609543,361.1335001609543,125984.0,125984,125984,6,3.0,3,3,356927770300.0,356927770300,356927770300
0.91,RE,10000,400,996.3454855016918,361.13350016095427,361.13350016095427,361.13350016095427,134801.0,134801,134801,6,3.0,3,3,341242962000.0,341242962000,341242962000
0.91,RE,10000,500,963.2110624433388,361.1335001609543,361.1335001609543,361.1335001609543,134689.0,134689,134689,6,3.0,3,3,367106552900.0,367106552900,367106552900
0.91,RE,10000,1000,1040.8950990878673,358.37230256826217,358.37230256826217,358.37230256826217,153977.0,153977,153977,6,3.0,3,3,382332018500.0,382332018500,382332018500
0.91,RSE,10000,3,904.4408990869138,358.37230256826217,358.37230256826217,358.37230256826217,16205.0,16205,16205,6,3.0,3,3,218245591800.0,218245591800,218245591800
0.91,RSE,10000,4,914.201890244622,370.8868166946164,370.8868166946164,370.8868166946164,37377.0,37377,37377,6,3.0,3,3,187988817900.0,187988817900,187988817900
0.91,RSE,10000,5,1136.9715439079573,358.37230256826217,358.37230256826217,358.37230256826217,33667.0,33667,33667,7,3.0,3,3,229026377600.0,229026377600,229026377600
0.91,RSE,10000,6,968.8853932079925,358.37230256826217,358.37230256826217,358.37230256826217,45097.0,45097,45097,6,3.0,3,3,221402352800.0,221402352800,221402352800
0.91,RSE,10000,7,1022.2421904463517,358.37230256826217,358.37230256826217,358.37230256826217,54104.0,54104,54104,6,3.0,3,3,224657066900.0,224657066900,224657066900
0.91,RSE,10000,8,926.5065905451247,358.37230256826217,358.37230256826217,358.37230256826217,50276.0,50276,50276,6,3.0,3,3,229042611300.0,229042611300,229042611300
0.91,RSE,10000,9,1048.4398557392392,358.37230256826217,358.37230256826217,358.37230256826217,49100.0,49100,49100,7,3.0,3,3,238766938000.0,238766938000,238766938000
0.91,RSE,10000,10,967.3819409524056,358.37230256826217,358.37230256826217,358.37230256826217,65607.0,65607,65607,6,3.0,3,3,237001818900.0,237001818900,237001818900
0.91,RSE,10000,15,950.5482914527946,358.37230256826217,358.37230256826217,358.37230256826217,77576.0,77576,77576,6,3.0,3,3,237124886800.0,237124886800,237124886800
0.91,RSE,10000,20,899.2390326821491,361.1335001609543,361.1335001609543,361.1335001609543,76864.0,76864,76864,6,3.0,3,3,249305281000.0,249305281000,249305281000
0.91,RSE,10000,25,953.223090989954,358.37230256826217,358.37230256826217,358.37230256826217,86732.0,86732,86732,6,3.0,3,3,253252347800.0,253252347800,253252347800
0.91,RSE,10000,30,1078.5386517946074,358.37230256826217,358.37230256826217,358.37230256826217,80139.0,80139,80139,7,3.0,3,3,257263218800.0,257263218800,257263218800
0.91,RSE,10000,40,898.0407625782325,358.37230256826217,358.37230256826217,358.37230256826217,105793.0,105793,105793,6,3.0,3,3,263664888300.0,263664888300,263664888300
0.91,RSE,10000,50,1102.552616929296,361.1335001609543,361.1335001609543,361.1335001609543,102671.0,102671,102671,7,3.0,3,3,272061973000.0,272061973000,272061973000
0.91,RSE,10000,60,1100.2304216214761,367.6397562134091,367.6397562134091,367.6397562134091,85301.0,85301,85301,7,3.0,3,3,303798977000.0,303798977000,303798977000
0.91,RSE,10000,70,1130.2337671510459,358.37230256826217,358.37230256826217,358.37230256826217,96398.0,96398,96398,7,3.0,3,3,276904520000.0,276904520000,276904520000
0.91,RSE,10000,80,1002.0301105282795,358.37230256826217,358.37230256826217,358.37230256826217,107608.0,107608,107608,6,3.0,3,3,278060609200.0,278060609200,278060609200
0.91,RSE,10000,90,858.2877844569134,361.1335001609543,361.1335001609543,361.1335001609543,106882.0,106882,106882,6,3.0,3,3,278703170900.0,278703170900,278703170900
0.91,RSE,10000,100,980.4860812917783,358.37230256826217,358.37230256826217,358.37230256826217,107873.0,107873,107873,6,3.0,3,3,280646452600.0,280646452600,280646452600
0.91,RSE,10000,150,1044.7038637075025,358.37230256826217,358.37230256826217,358.37230256826217,121487.0,121487,121487,6,3.0,3,3,295605246200.0,295605246200,295605246200
0.91,RSE,10000,200,1021.8564455394209,361.1335001609543,361.1335001609543,361.1335001609543,120818.0,120818,120818,6,3.0,3,3,302743859900.0,302743859900,302743859900
0.91,RSE,10000,300,978.3099638489514,358.37230256826217,358.37230256826217,358.37230256826217,130847.0,130847,130847,6,3.0,3,3,311883135500.0,311883135500,311883135500
0.91,RSE,10000,400,1067.194011088106,386.5038501838492,386.5038501838492,386.5038501838492,122721.0,122721,122721,7,3.0,3,3,295571557100.0,295571557100,295571557100
0.91,RSE,10000,500,1007.224052110018,361.1335001609543,361.1335001609543,361.1335001609543,130509.0,130509,130509,6,3.0,3,3,321771862600.0,321771862600,321771862600
0.91,RSE,10000,1000,998.3024078854978,362.82904936057207,362.82904936057207,362.82904936057207,134923.0,134923,134923,6,3.0,3,3,312924613300.0,312924613300,312924613300
0.91,RI,10000,3,967.7526504954625,358.37230256826217,358.37230256826217,358.37230256826217,6865.0,6865,6865,6,3.0,3,3,219851734000.0,219851734000,219851734000
0.91,RI,10000,4,1194.1414199971566,358.37230256826217,358.37230256826217,358.37230256826217,4540.0,4540,4540,7,3.0,3,3,233338058000.0,233338058000,233338058000
0.91,RI,10000,5,983.3718291566707,361.0346759717689,361.0346759717689,361.0346759717689,22811.0,22811,22811,6,3.0,3,3,226932413400.0,226932413400,226932413400
0.91,RI,10000,6,1012.3068651769115,358.37230256826217,358.37230256826217,358.37230256826217,49525.0,49525,49525,6,3.0,3,3,230390250500.0,230390250500,230390250500
0.91,RI,10000,7,1078.7801593450458,358.37230256826217,358.37230256826217,358.37230256826217,59054.0,59054,59054,7,3.0,3,3,241126638500.0,241126638500,241126638500
0.91,RI,10000,8,1030.252929599393,361.0346759717689,361.0346759717689,361.0346759717689,65389.0,65389,65389,6,3.0,3,3,232488942500.0,232488942500,232488942500
0.91,RI,10000,9,862.3895381770988,358.37230256826217,358.37230256826217,358.37230256826217,62982.0,62982,62982,6,3.0,3,3,236460902500.0,236460902500,236460902500
0.91,RI,10000,10,1098.1339110399197,358.37230256826217,358.37230256826217,358.37230256826217,60770.0,60770,60770,7,3.0,3,3,235865933800.0,235865933800,235865933800
0.91,RI,10000,15,1054.1844758964678,365.4433703801276,365.4433703801276,365.4433703801276,67052.0,67052,67052,7,3.0,3,3,231526176900.0,231526176900,231526176900
0.91,RI,10000,20,883.9864536940809,358.37230256826217,358.37230256826217,358.37230256826217,100144.0,100144,100144,6,3.0,3,3,263251470900.0,263251470900,263251470900
0.91,RI,10000,25,916.3070039632335,365.49142276407883,365.49142276407883,365.49142276407883,99394.0,99394,99394,6,3.0,3,3,270271245200.0,270271245200,270271245200
0.91,RI,10000,30,1053.033310819404,358.37230256826217,358.37230256826217,358.37230256826217,85182.0,85182,85182,7,3.0,3,3,262634160600.0,262634160600,262634160600
0.91,RI,10000,40,1040.3711473448338,361.1335001609543,361.1335001609543,361.1335001609543,107276.0,107276,107276,7,3.0,3,3,287985823100.0,287985823100,287985823100
0.91,RI,10000,50,1067.5984468095664,361.13350016095427,361.13350016095427,361.13350016095427,94833.0,94833,94833,7,3.0,3,3,280685992200.0,280685992200,280685992200
0.91,RI,10000,60,954.2984394954833,358.37230256826217,358.37230256826217,358.37230256826217,108653.0,108653,108653,6,3.0,3,3,300691228100.0,300691228100,300691228100
0.91,RI,10000,70,1041.16386454196,361.0346759717689,361.0346759717689,361.0346759717689,119196.0,119196,119196,6,3.0,3,3,302179859800.0,302179859800,302179859800
0.91,RI,10000,80,1049.9404385599362,361.1335001609543,361.1335001609543,361.1335001609543,106773.0,106773,106773,7,3.0,3,3,350644756700.0,350644756700,350644756700
0.91,RI,10000,90,1034.005848403472,364.6235401729208,364.6235401729208,364.6235401729208,104556.0,104556,104556,7,3.0,3,3,295424521500.0,295424521500,295424521500
0.91,RI,10000,100,958.0162580274334,361.1335001609543,361.1335001609543,361.1335001609543,111276.0,111276,111276,6,3.0,3,3,316901590000.0,316901590000,316901590000
0.91,RI,10000,150,1073.520542430595,365.74899068983,365.74899068983,365.74899068983,111103.0,111103,111103,7,3.0,3,3,366874728500.0,366874728500,366874728500
0.91,RI,10000,200,1089.1827150189117,358.37230256826217,358.37230256826217,358.37230256826217,129572.0,129572,129572,7,3.0,3,3,337121882300.0,337121882300,337121882300
0.91,RI,10000,300,977.4042617262005,358.37230256826217,358.37230256826217,358.37230256826217,131655.0,131655,131655,6,3.0,3,3,355607420300.0,355607420300,355607420300
0.91,RI,10000,400,1053.913767906972,361.1335001609543,361.1335001609543,361.1335001609543,138919.0,138919,138919,6,3.0,3,3,358735212000.0,358735212000,358735212000
0.91,RI,10000,500,1024.289242496996,365.5902469532642,365.5902469532642,365.5902469532642,134568.0,134568,134568,6,3.0,3,3,347193842000.0,347193842000,347193842000
0.91,RI,10000,1000,1054.9210856093002,358.37230256826217,358.37230256826217,358.37230256826217,151748.0,151748,151748,7,3.0,3,3,378769686900.0,378769686900,378769686900
0.91,RISE,10000,3,993.6765842455164,358.37230256826217,358.37230256826217,358.37230256826217,11682.0,11682,11682,6,3.0,3,3,233563510300.0,233563510300,233563510300
0.91,RISE,10000,4,1103.7581792475737,361.1335001609543,361.1335001609543,361.1335001609543,29876.0,29876,29876,7,3.0,3,3,249071775400.0,249071775400,249071775400
0.91,RISE,10000,5,1148.5173748535265,358.37230256826217,358.37230256826217,358.37230256826217,41604.0,41604,41604,7,3.0,3,3,247267312800.0,247267312800,247267312800
0.91,RISE,10000,6,946.426701334042,358.37230256826217,358.37230256826217,358.37230256826217,26348.0,26348,26348,6,3.0,3,3,249703339700.0,249703339700,249703339700
0.91,RISE,10000,7,982.4447841527292,376.75827043007934,376.75827043007934,376.75827043007934,56686.0,56686,56686,6,3.0,3,3,213859865400.0,213859865400,213859865400
0.91,RISE,10000,8,988.0692880045825,358.37230256826217,358.37230256826217,358.37230256826217,51030.0,51030,51030,6,3.0,3,3,209459096200.0,209459096200,209459096200
0.91,RISE,10000,9,1051.3034394821077,358.37230256826217,358.37230256826217,358.37230256826217,36977.0,36977,36977,7,3.0,3,3,249877148100.0,249877148100,249877148100
0.91,RISE,10000,10,942.308136159478,366.3434145906783,366.3434145906783,366.3434145906783,51842.0,51842,51842,6,3.0,3,3,216528958700.0,216528958700,216528958700
0.91,RISE,10000,15,1026.2801162333717,361.1335001609543,361.1335001609543,361.1335001609543,75053.0,75053,75053,6,3.0,3,3,269422985000.0,269422985000,269422985000
0.91,RISE,10000,20,943.4261927631842,358.37230256826217,358.37230256826217,358.37230256826217,73004.0,73004,73004,6,3.0,3,3,261801569200.0,261801569200,261801569200
0.91,RISE,10000,25,957.7330240763915,358.37230256826217,358.37230256826217,358.37230256826217,84855.0,84855,84855,6,3.0,3,3,265049704600.0,265049704600,265049704600
0.91,RISE,10000,30,1037.0121455892804,361.1335001609543,361.1335001609543,361.1335001609543,71995.0,71995,71995,6,3.0,3,3,280136797900.0,280136797900,280136797900
0.91,RISE,10000,40,1072.211113975056,361.1335001609543,361.1335001609543,361.1335001609543,93803.0,93803,93803,7,3.0,3,3,290566756000.0,290566756000,290566756000
0.91,RISE,10000,50,990.365011877745,358.37230256826217,358.37230256826217,358.37230256826217,106011.0,106011,106011,6,3.0,3,3,289882394400.0,289882394400,289882394400
0.91,RISE,10000,60,924.2041683816401,358.37230256826217,358.37230256826217,358.37230256826217,96961.0,96961,96961,6,3.0,3,3,291272436100.0,291272436100,291272436100
0.91,RISE,10000,70,900.8029181138063,361.1335001609543,361.1335001609543,361.1335001609543,99166.0,99166,99166,6,3.0,3,3,286453733300.0,286453733300,286453733300
0.91,RISE,10000,80,1001.0866827437311,358.37230256826217,358.37230256826217,358.37230256826217,106134.0,106134,106134,6,3.0,3,3,299747404300.0,299747404300,299747404300
0.91,RISE,10000,90,1183.4384426538863,361.03467597176893,361.03467597176893,361.03467597176893,110088.0,110088,110088,7,3.0,3,3,298835948300.0,298835948300,298835948300
0.91,RISE,10000,100,1121.6697219576697,367.5409320242237,367.5409320242237,367.5409320242237,122321.0,122321,122321,7,3.0,3,3,313054397300.0,313054397300,313054397300
0.91,RISE,10000,150,1058.3071239038761,358.37230256826217,358.37230256826217,358.37230256826217,120078.0,120078,120078,6,3.0,3,3,314122956400.0,314122956400,314122956400
0.91,RISE,10000,200,961.6202058351885,361.1335001609543,361.1335001609543,361.1335001609543,124398.0,124398,124398,6,3.0,3,3,324481727100.0,324481727100,324481727100
0.91,RISE,10000,300,1067.3197566951042,361.0346759717689,361.0346759717689,361.0346759717689,128139.0,128139,128139,7,3.0,3,3,331124763800.0,331124763800,331124763800
0.91,RISE,10000,400,1079.4666630080856,361.03467597176893,361.03467597176893,361.03467597176893,136563.0,136563,136563,7,3.0,3,3,337602645000.0,337602645000,337602645000
0.91,RISE,10000,500,1057.6198951169858,358.37230256826217,358.37230256826217,358.37230256826217,134561.0,134561,134561,7,3.0,3,3,342793950200.0,342793950200,342793950200
0.91,RISE,10000,1000,1031.7554799157808,358.37230256826217,358.37230256826217,358.37230256826217,144326.0,144326,144326,6,3.0,3,3,357528877300.0,357528877300,357528877300
