MU,OPT_USED,N2,T0,F0,F_AVG,F_MIN,F_MAX,AVG_BEST_AT,MIN_BEST_AT,MAX_BEST_AT,INIT_NB_TRUCKS,AVG_NB_TRUCKS,MIN_NB_TRUCKS,MAX_NB_TRUCKS,AVG_EXEC_T,MIN_EXEC_T,MAX_EXEC_T
0.95,RE,1000,7,1137.3697153801459,405.13368052559883,405.13368052559883,405.13368052559883,8659.0,8659,8659,7,3.0,3,3,34294940200.0,34294940200,34294940200
0.95,RE,1000,8,1006.7477890340888,400.63744652463424,400.63744652463424,400.63744652463424,2052.0,2052,2052,6,3.0,3,3,44528037100.0,44528037100,44528037100
0.95,RE,1000,9,1052.5234784022707,362.82904936057207,362.82904936057207,362.82904936057207,8550.0,8550,8550,7,3.0,3,3,49143158300.0,49143158300,49143158300
0.95,RE,1000,10,989.1343589537544,412.079250765394,412.079250765394,412.079250765394,6628.0,6628,6628,6,3.0,3,3,33513759700.0,33513759700,33513759700
0.95,RE,1000,15,1162.3843638185074,402.86101452544074,402.86101452544074,402.86101452544074,11418.0,11418,11418,7,3.0,3,3,35195157700.0,35195157700,35195157700
0.95,RE,1000,20,943.0740516455248,364.73700424544825,364.73700424544825,364.73700424544825,9529.0,9529,9529,6,3.0,3,3,51198898600.0,51198898600,51198898600
0.95,RE,1000,25,1057.9408547213434,424.215279937532,424.215279937532,424.215279937532,8902.0,8902,8902,7,3.0,3,3,41438096600.0,41438096600,41438096600
0.95,RE,1000,30,930.1865024082815,394.1797048449887,394.1797048449887,394.1797048449887,12411.0,12411,12411,6,3.0,3,3,34396408900.0,34396408900,34396408900
0.95,RE,1000,40,931.4596090992661,380.5569047877884,380.5569047877884,380.5569047877884,12010.0,12010,12010,6,3.0,3,3,44865149400.0,44865149400,44865149400
0.95,RE,1000,50,978.0721306007082,382.92036658098823,382.92036658098823,382.92036658098823,11520.0,11520,11520,6,3.0,3,3,65185895200.0,65185895200,65185895200
0.95,RE,1000,60,1012.7066203903532,361.0346759717689,361.0346759717689,361.0346759717689,10782.0,10782,10782,6,3.0,3,3,47931016200.0,47931016200,47931016200
0.95,RE,1000,70,1040.3734953443256,466.1434400061775,466.1434400061775,466.1434400061775,11252.0,11252,11252,7,3.0,3,3,95391600200.0,95391600200,95391600200
0.95,RE,1000,80,962.6215122402531,385.63656011079627,385.63656011079627,385.63656011079627,14429.0,14429,14429,6,3.0,3,3,44622804100.0,44622804100,44622804100
0.95,RE,1000,90,1140.2706458564037,361.1335001609543,361.1335001609543,361.1335001609543,11053.0,11053,11053,7,3.0,3,3,51111597700.0,51111597700,51111597700
0.95,RE,1000,100,1017.588174623,450.46888991288546,450.46888991288546,450.46888991288546,11759.0,11759,11759,6,3.0,3,3,52759596400.0,52759596400,52759596400
0.95,RE,1000,150,1148.893713320916,388.6809571490545,388.6809571490545,388.6809571490545,40546.0,40546,40546,7,3.0,3,3,46428993400.0,46428993400,46428993400
0.95,RE,1000,200,985.7723060483893,452.8714156380935,452.8714156380935,452.8714156380935,17856.0,17856,17856,6,3.0,3,3,44891687300.0,44891687300,44891687300
0.95,RE,1000,300,971.2371300335627,358.37230256826217,358.37230256826217,358.37230256826217,13831.0,13831,13831,6,3.0,3,3,50159707100.0,50159707100,50159707100
0.95,RE,1000,400,886.8369218513274,413.352913013817,413.352913013817,413.352913013817,15942.0,15942,15942,6,3.0,3,3,43263579400.0,43263579400,43263579400
0.95,RE,1000,500,976.5620618074659,402.1109212250667,402.1109212250667,402.1109212250667,15799.0,15799,15799,6,3.0,3,3,56594887400.0,56594887400,56594887400
0.95,RE,1000,1000,950.6482287032609,423.64423762867,423.64423762867,423.64423762867,17124.0,17124,17124,6,3.0,3,3,49079760000.0,49079760000,49079760000
0.95,RSE,1000,3,964.3655382898831,361.0346759717689,361.0346759717689,361.0346759717689,2670.0,2670,2670,6,3.0,3,3,36745030700.0,36745030700,36745030700
0.95,RSE,1000,4,962.2104024071209,362.82904936057207,362.82904936057207,362.82904936057207,5611.0,5611,5611,6,3.0,3,3,37215052100.0,37215052100,37215052100
0.95,RSE,1000,5,1033.174438093932,384.6567424375255,384.6567424375255,384.6567424375255,6975.0,6975,6975,6,3.0,3,3,33187434500.0,33187434500,33187434500
0.95,RSE,1000,6,1026.848884127918,422.2244395177811,422.2244395177811,422.2244395177811,7386.0,7386,7386,6,3.0,3,3,32842473000.0,32842473000,32842473000
0.95,RSE,1000,7,1081.6725780504198,361.1335001609543,361.1335001609543,361.1335001609543,7623.0,7623,7623,7,3.0,3,3,39030556900.0,39030556900,39030556900
0.95,RSE,1000,8,1029.6304259317153,358.37230256826217,358.37230256826217,358.37230256826217,8598.0,8598,8598,6,3.0,3,3,36147337400.0,36147337400,36147337400
0.95,RSE,1000,9,914.9432920565138,361.0346759717689,361.0346759717689,361.0346759717689,8839.0,8839,8839,6,3.0,3,3,36714730100.0,36714730100,36714730100
0.95,RSE,1000,10,1056.2521130628156,358.37230256826217,358.37230256826217,358.37230256826217,11075.0,11075,11075,7,3.0,3,3,38493899700.0,38493899700,38493899700
0.95,RSE,1000,15,1128.201135252159,367.6397562134091,367.6397562134091,367.6397562134091,10343.0,10343,10343,7,3.0,3,3,38282616100.0,38282616100,38282616100
0.95,RSE,1000,20,1100.3255950939379,402.5219758129391,402.5219758129391,402.5219758129391,13260.0,13260,13260,7,3.0,3,3,35374867500.0,35374867500,35374867500
0.95,RSE,1000,25,946.9123868220529,422.96004928223044,422.96004928223044,422.96004928223044,9828.0,9828,9828,6,3.0,3,3,36037261900.0,36037261900,36037261900
0.95,RSE,1000,30,920.8907422151793,434.7799797069348,434.7799797069348,434.7799797069348,11208.0,11208,11208,6,3.0,3,3,33657081600.0,33657081600,33657081600
0.95,RSE,1000,40,960.588229584636,361.9758066527561,361.9758066527561,361.9758066527561,14324.0,14324,14324,6,3.0,3,3,39971430400.0,39971430400,39971430400
0.95,RSE,1000,50,1144.4147349988057,379.866128189078,379.866128189078,379.866128189078,10851.0,10851,10851,7,3.0,3,3,43601661600.0,43601661600,43601661600
0.95,RSE,1000,60,1009.0572193644698,408.554147974529,408.554147974529,408.554147974529,15427.0,15427,15427,6,3.0,3,3,35396186700.0,35396186700,35396186700
0.95,RSE,1000,70,1145.2513381794836,421.07006941427613,421.07006941427613,421.07006941427613,27303.0,27303,27303,7,3.0,3,3,41478154700.0,41478154700,41478154700
0.95,RSE,1000,80,904.9436951620893,391.389119226471,391.389119226471,391.389119226471,13135.0,13135,13135,6,3.0,3,3,35633121200.0,35633121200,35633121200
0.95,RSE,1000,90,923.8797845619291,361.1335001609543,361.1335001609543,361.1335001609543,13731.0,13731,13731,6,3.0,3,3,43640363500.0,43640363500,43640363500
0.95,RSE,1000,100,873.4594459305866,367.57885818399586,367.57885818399586,367.57885818399586,13198.0,13198,13198,6,3.0,3,3,40569701600.0,40569701600,40569701600
0.95,RSE,1000,150,1080.5469904993715,381.8153899629506,381.8153899629506,381.8153899629506,10581.0,10581,10581,7,3.0,3,3,50712079300.0,50712079300,50712079300
0.95,RSE,1000,200,986.1332591052819,414.1113466923006,414.1113466923006,414.1113466923006,17396.0,17396,17396,6,3.0,3,3,38120611800.0,38120611800,38120611800
0.95,RSE,1000,300,1110.350300046151,371.32252750116265,371.32252750116265,371.32252750116265,14634.0,14634,14634,7,3.0,3,3,39858370400.0,39858370400,39858370400
0.95,RSE,1000,400,918.7110184791586,405.1929522146837,405.1929522146837,405.1929522146837,12197.0,12197,12197,6,3.0,3,3,43457214800.0,43457214800,43457214800
0.95,RSE,1000,500,1097.03232836415,399.4101164883991,399.4101164883991,399.4101164883991,16867.0,16867,16867,7,3.0,3,3,41085598500.0,41085598500,41085598500
0.95,RSE,1000,1000,992.2970613813993,432.71993727314197,432.71993727314197,432.71993727314197,30046.0,30046,30046,6,3.0,3,3,41963993500.0,41963993500,41963993500
0.95,RI,1000,3,1084.4813790285752,371.14324655121777,371.14324655121777,371.14324655121777,4654.0,4654,4654,7,3.0,3,3,43949317000.0,43949317000,43949317000
0.95,RI,1000,4,1018.4295295757954,415.0249831943113,415.0249831943113,415.0249831943113,6146.0,6146,6146,6,3.0,3,3,34649141000.0,34649141000,34649141000
0.95,RI,1000,5,928.2125231293783,377.4079621100082,377.4079621100082,377.4079621100082,2308.0,2308,2308,6,3.0,3,3,34773673100.0,34773673100,34773673100
0.95,RI,1000,6,921.381180739988,361.1335001609543,361.1335001609543,361.1335001609543,6913.0,6913,6913,6,3.0,3,3,38945676800.0,38945676800,38945676800
0.95,RI,1000,7,1107.678273630675,361.0346759717689,361.0346759717689,361.0346759717689,6453.0,6453,6453,7,3.0,3,3,39646140400.0,39646140400,39646140400
0.95,RI,1000,8,954.5626979723704,378.438714082612,378.438714082612,378.438714082612,8044.0,8044,8044,6,3.0,3,3,40569748600.0,40569748600,40569748600
0.95,RI,1000,9,951.5250008047718,361.13350016095427,361.13350016095427,361.13350016095427,8500.0,8500,8500,6,3.0,3,3,38683793400.0,38683793400,38683793400
0.95,RI,1000,10,1077.0341403257546,358.37230256826217,358.37230256826217,358.37230256826217,9416.0,9416,9416,7,3.0,3,3,36734345500.0,36734345500,36734345500
0.95,RI,1000,15,950.0136533304574,400.20689156419735,400.20689156419735,400.20689156419735,8582.0,8582,8582,6,3.0,3,3,48440365400.0,48440365400,48440365400
0.95,RI,1000,20,905.8207329163454,382.60656951566045,382.60656951566045,382.60656951566045,11598.0,11598,11598,6,3.0,3,3,34777675400.0,34777675400,34777675400
0.95,RI,1000,25,945.6946786479891,395.1452017531832,395.1452017531832,395.1452017531832,9560.0,9560,9560,6,3.0,3,3,70294738200.0,70294738200,70294738200
0.95,RI,1000,30,945.4139693339406,420.56801318816053,420.56801318816053,420.56801318816053,11626.0,11626,11626,6,3.0,3,3,35006174200.0,35006174200,35006174200
0.95,RI,1000,40,1085.5225863250776,361.03467597176893,361.03467597176893,361.03467597176893,12058.0,12058,12058,7,3.0,3,3,43410601100.0,43410601100,43410601100
0.95,RI,1000,50,924.3442973520572,368.48206270521086,368.48206270521086,368.48206270521086,11414.0,11414,11414,6,3.0,3,3,46850685500.0,46850685500,46850685500
0.95,RI,1000,60,952.8279269037631,388.6137716491354,388.6137716491354,388.6137716491354,16760.0,16760,16760,6,3.0,3,3,56248139300.0,56248139300,56248139300
0.95,RI,1000,70,1031.4154171603154,451.136362496325,451.136362496325,451.136362496325,10353.0,10353,10353,6,3.0,3,3,45343168800.0,45343168800,45343168800
0.95,RI,1000,80,964.6023808159127,376.93593239230245,376.93593239230245,376.93593239230245,12782.0,12782,12782,6,3.0,3,3,41979749800.0,41979749800,41979749800
0.95,RI,1000,90,935.8861022676695,442.0484474543681,442.0484474543681,442.0484474543681,11335.0,11335,11335,6,3.0,3,3,43888481500.0,43888481500,43888481500
0.95,RI,1000,100,1024.8536491725722,394.61040313328556,394.61040313328556,394.61040313328556,13677.0,13677,13677,6,3.0,3,3,47291650600.0,47291650600,47291650600
0.95,RI,1000,150,1007.2438915003695,389.0284394514731,389.0284394514731,389.0284394514731,14677.0,14677,14677,6,3.0,3,3,43041996800.0,43041996800,43041996800
0.95,RI,1000,200,992.3197365293116,371.1823622684898,371.1823622684898,371.1823622684898,15064.0,15064,15064,6,3.0,3,3,48486809600.0,48486809600,48486809600
0.95,RI,1000,300,1103.1820070831955,372.23325335467666,372.23325335467666,372.23325335467666,17856.0,17856,17856,7,3.0,3,3,45471466000.0,45471466000,45471466000
0.95,RI,1000,400,1000.0757822984659,388.8118027208606,388.8118027208606,388.8118027208606,17846.0,17846,17846,6,3.0,3,3,37511500100.0,37511500100,37511500100
0.95,RI,1000,500,990.683670810515,405.78095524044375,405.78095524044375,405.78095524044375,16493.0,16493,16493,6,3.0,3,3,51257681600.0,51257681600,51257681600
0.95,RI,1000,1000,1040.1267876502259,368.9814627760453,368.9814627760453,368.9814627760453,15858.0,15858,15858,6,3.0,3,3,48850411500.0,48850411500,48850411500
0.95,RISE,1000,3,1108.8356750007933,361.0346759717689,361.0346759717689,361.0346759717689,1517.0,1517,1517,7,3.0,3,3,40426756700.0,40426756700,40426756700
0.95,RISE,1000,4,1083.1446420197449,383.4024595357972,383.4024595357972,383.4024595357972,6952.0,6952,6952,7,3.0,3,3,51154864200.0,51154864200,51154864200
0.95,RISE,1000,5,997.3345644851167,361.1335001609543,361.1335001609543,361.1335001609543,5155.0,5155,5155,6,3.0,3,3,40703604300.0,40703604300,40703604300
0.95,RISE,1000,6,1033.9376306032239,403.69035365968216,403.69035365968216,403.69035365968216,7527.0,7527,7527,6,3.0,3,3,34768579400.0,34768579400,34768579400
0.95,RISE,1000,7,1041.4670948632445,361.9758066527561,361.9758066527561,361.9758066527561,8065.0,8065,8065,6,3.0,3,3,41120672300.0,41120672300,41120672300
0.95,RISE,1000,8,1014.9296684701665,405.0182739614398,405.0182739614398,405.0182739614398,7717.0,7717,7717,6,3.0,3,3,44432290600.0,44432290600,44432290600
0.95,RISE,1000,9,1074.7228830902488,401.7776906297936,401.7776906297936,401.7776906297936,8642.0,8642,8642,7,3.0,3,3,33803611000.0,33803611000,33803611000
0.95,RISE,1000,10,992.2099436031879,397.8619129086696,397.8619129086696,397.8619129086696,9813.0,9813,9813,6,3.0,3,3,36991441900.0,36991441900,36991441900
0.95,RISE,1000,15,1000.0316826822202,381.5367723155034,381.5367723155034,381.5367723155034,9528.0,9528,9528,6,3.0,3,3,33112566800.0,33112566800,33112566800
0.95,RISE,1000,20,1015.2623894207666,434.8137791362441,434.8137791362441,434.8137791362441,11685.0,11685,11685,6,3.0,3,3,33417481200.0,33417481200,33417481200
0.95,RISE,1000,25,934.9767320322852,368.7938893790655,368.7938893790655,368.7938893790655,9879.0,9879,9879,6,3.0,3,3,42831889400.0,42831889400,42831889400
0.95,RISE,1000,30,878.8319015785004,377.0750919467157,377.0750919467157,377.0750919467157,30882.0,30882,30882,6,3.0,3,3,37447221100.0,37447221100,37447221100
0.95,RISE,1000,40,1146.5563855029793,385.7694638215836,385.7694638215836,385.7694638215836,11179.0,11179,11179,7,3.0,3,3,42847266400.0,42847266400,42847266400
0.95,RISE,1000,50,1044.6396481594875,361.1335001609543,361.1335001609543,361.1335001609543,12377.0,12377,12377,7,3.0,3,3,44124792800.0,44124792800,44124792800
0.95,RISE,1000,60,1091.010691467038,361.1335001609543,361.1335001609543,361.1335001609543,11524.0,11524,11524,7,3.0,3,3,46128796100.0,46128796100,46128796100
0.95,RISE,1000,70,905.7923178130092,369.04687446462157,369.04687446462157,369.04687446462157,13525.0,13525,13525,6,3.0,3,3,45302585000.0,45302585000,45302585000
0.95,RISE,1000,80,994.283287254808,364.73700424544825,364.73700424544825,364.73700424544825,13734.0,13734,13734,6,3.0,3,3,46108208100.0,46108208100,46108208100
0.95,RISE,1000,90,995.8485351371646,358.37230256826217,358.37230256826217,358.37230256826217,13157.0,13157,13157,6,3.0,3,3,46640392000.0,46640392000,46640392000
0.95,RISE,1000,100,1081.1261301567224,415.5504927763923,415.5504927763923,415.5504927763923,17041.0,17041,17041,7,3.0,3,3,39421572600.0,39421572600,39421572600
0.95,RISE,1000,150,942.0898357505483,361.9758066527561,361.9758066527561,361.9758066527561,14098.0,14098,14098,6,3.0,3,3,44660236100.0,44660236100,44660236100
0.95,RISE,1000,200,1021.7829918063089,368.6950651898801,368.6950651898801,368.6950651898801,18930.0,18930,18930,6,3.0,3,3,41629949000.0,41629949000,41629949000
0.95,RISE,1000,300,967.7602935367916,385.44951324479314,385.44951324479314,385.44951324479314,18820.0,18820,18820,6,3.0,3,3,36090387500.0,36090387500,36090387500
0.95,RISE,1000,400,911.5894553052907,398.5738077792978,398.5738077792978,398.5738077792978,19164.0,19164,19164,6,3.0,3,3,45082475000.0,45082475000,45082475000
0.95,RISE,1000,500,1016.0529746392491,426.2848803525453,426.2848803525453,426.2848803525453,19127.0,19127,19127,6,3.0,3,3,41399453300.0,41399453300,41399453300
0.95,RISE,1000,1000,1007.5612083416917,416.10047569629535,416.10047569629535,416.10047569629535,23705.0,23705,23705,6,3.0,3,3,41844173800.0,41844173800,41844173800
