size_tabu,nb_iteration,avg_fitness,min_fitness,max_fitness,avg_iteration,min_iteration,max_iteration,avg_duration,min_duration,max_duration,avg_truck_removed,avg_truck,min_truck,max_truck,avg_relocate (%),avg_2_opt (%)
64,640,682.8954111674062,682.8954111674062,682.8954111674062,48.0,48,48,364.76137924194336,364.76137924194336,364.76137924194336,3.0,10.0,10,10,100.0,0.0
