size_tabu,nb_iteration,avg_fitness,min_fitness,max_fitness,avg_iteration,min_iteration,max_iteration,avg_duration,min_duration,max_duration,avg_truck_removed,avg_truck,min_truck,max_truck,avg_relocate (%),avg_2_opt (%)
16,640,1129.059030115933,1129.059030115933,1129.059030115933,215.0,215,215,4642.6869831085205,4642.6869831085205,4642.6869831085205,9.0,13.0,13,13,89.7674,10.2326
64,640,1101.03193757455,1101.03193757455,1101.03193757455,640.0,640,640,14079.40298628807,14079.40298628807,14079.40298628807,9.0,12.0,12,12,82.8125,17.1875
