size_tabu,nb_iteration,avg_fitness,min_fitness,max_fitness,avg_iteration,min_iteration,max_iteration,avg_duration,min_duration,max_duration,avg_truck_removed,avg_truck,min_truck,max_truck,avg_relocate (%),avg_2_opt (%)
16,640,1271.7367984179339,1271.7367984179339,1271.7367984179339,292.0,292,292,6097.052279949188,6097.052279949188,6097.052279949188,0.0,9.0,9,9,72.9452,27.0548
64,640,1284.6986438053984,1284.6986438053984,1284.6986438053984,640.0,640,640,14177.428967952728,14177.428967952728,14177.428967952728,1.0,8.0,8,8,62.6562,37.3438
