1.00,0.00,1.00,-0.03,0.11,0.51,-0.13,0.21
0.00,1.00,0.00,0.02,-0.06,0.04,-0.51,0.10
1.00,0.00,1.00,-0.03,0.11,0.51,-0.13,0.21
-0.03,0.02,-0.03,1.00,-0.09,-0.02,-0.16,0.03
0.11,-0.06,0.11,-0.09,1.00,0.26,0.26,0.05
0.51,0.04,0.51,-0.02,0.26,1.00,0.10,0.06
-0.13,-0.51,-0.13,-0.16,0.26,0.10,1.00,-0.36
0.21,0.10,0.21,0.03,0.05,0.06,-0.36,1.00
