1.00,-0.00,1.00,-0.01,0.25,0.47,0.11,-0.05
-0.00,1.00,0.00,-0.00,0.06,0.06,-0.50,-0.12
1.00,0.00,1.00,-0.01,0.25,0.47,0.11,-0.05
-0.01,-0.00,-0.01,1.00,-0.10,0.01,-0.04,-0.09
0.25,0.06,0.25,-0.10,1.00,0.25,0.24,-0.04
0.47,0.06,0.47,0.01,0.25,1.00,0.14,-0.15
0.11,-0.50,0.11,-0.04,0.24,0.14,1.00,-0.05
-0.05,-0.12,-0.05,-0.09,-0.04,-0.15,-0.05,1.00
