1.00,0.00,1.00,0.02,0.03,0.64,0.17,-0.04
0.00,1.00,0.00,0.18,-0.47,0.19,-0.21,-0.64
1.00,0.00,1.00,0.02,0.03,0.64,0.17,-0.04
-0.01,0.08,-0.01,-0.04,-0.16,-0.04,-0.04,-0.15
-0.08,-0.33,-0.08,-0.06,0.34,-0.03,0.01,0.51
0.65,0.12,0.65,0.07,-0.05,0.90,0.07,-0.19
-0.04,-0.17,-0.04,0.08,0.05,-0.01,-0.03,0.11
-0.08,-0.54,-0.08,-0.13,0.61,-0.24,0.09,0.84
