AVG_MU,MIN_MU,MAX_MU,OPT_USED,N2,AVG_T0,MIN_T0,MAX_T0,F0,F_AVG,F_MIN,F_MAX,AVG_BEST_AT,MIN_BEST_AT,MAX_BEST_AT,INIT_NB_TRUCKS,AVG_NB_TRUCKS,MIN_NB_TRUCKS,MAX_NB_TRUCKS,AVG_EXEC_T,MIN_EXEC_T,MAX_EXEC_T,AVG_N1,MIN_N1,MAX_N1,WAY
0.012799700651672866,0.0009347995616089756,0.025490814317489854,RS,1000,410.02159599883396,221.97654442690217,826.0044496299021,1132.3019621353108,480.4077196541458,452.84517575143946,528.8988433530734,14652.4,12977,18204,4,3.0,3,3,54258442180.0,34578691100,96775377600,92.80944314774295,70.37942485689649,135.76360568714858,10SQRT
