AVG_MU,MIN_MU,MAX_MU,OPT_USED,N2,AVG_T0,MIN_T0,MAX_T0,F0,F_AVG,F_MIN,F_MAX,AVG_BEST_AT,MIN_BEST_AT,MAX_BEST_AT,INIT_NB_TRUCKS,AVG_NB_TRUCKS,MIN_NB_TRUCKS,MAX_NB_TRUCKS,AVG_EXEC_T,MIN_EXEC_T,MAX_EXEC_T,AVG_N1,MIN_N1,MAX_N1,WAY
0.0025310624896925623,0.00039240149145348957,0.0038951233648749466,RS,1000,660.3107541560119,515.1806801135593,1036.7801069402608,3210.6576483689196,1104.1934869377642,1075.838753805275,1141.4621330756704,32753.6,27239,41070,21,13.2,13,14,210503501280.0,187255333500,257293862200,120.30114448608524,107.21904986009224,152.10220083699508,10SQRT
