AVG_MU,MIN_MU,MAX_MU,OPT_USED,N2,AVG_T0,MIN_T0,MAX_T0,F0,F_AVG,F_MIN,F_MAX,AVG_BEST_AT,MIN_BEST_AT,MAX_BEST_AT,INIT_NB_TRUCKS,AVG_NB_TRUCKS,MIN_NB_TRUCKS,MAX_NB_TRUCKS,AVG_EXEC_T,MIN_EXEC_T,MAX_EXEC_T,AVG_N1,MIN_N1,MAX_N1,WAY
0.019512033934461114,0.0068178491823555456,0.02820058839989245,RS,1000,283.7268493835618,208.74472608188822,417.99480077162116,999.1084611342226,441.4476718223691,417.41226565972926,459.93749672010756,14404.8,13576,15656,7,4.8,4,5,47393158540.0,38187330300,61567763500,78.69394434398326,68.24957105801067,96.57786717206749,10SQRT
