AVG_MU,MIN_MU,MAX_MU,OPT_USED,N2,AVG_T0,MIN_T0,MAX_T0,F0,F_AVG,F_MIN,F_MAX,AVG_BEST_AT,MIN_BEST_AT,MAX_BEST_AT,INIT_NB_TRUCKS,AVG_NB_TRUCKS,MIN_NB_TRUCKS,MAX_NB_TRUCKS,AVG_EXEC_T,MIN_EXEC_T,MAX_EXEC_T,AVG_N1,MIN_N1,MAX_N1,WAY
0.0019940465338612904,0.0010351866550494452,0.003896021802423757,RS,1000,679.7807048346409,521.019190475836,799.7543988345401,3673.2319026727464,1207.775931387951,1141.4032824691265,1310.7807373703538,32670.8,26777,47848,8,7.8,7,8,206066814220.0,176630254900,225368420900,122.86725831802134,107.82489159077913,133.58893544567985,10SQRT
