1.00,0.00,1.00,0.12,0.15,0.60,0.15,-0.04
0.00,1.00,0.00,0.05,-0.33,0.18,-0.23,-0.51
1.00,0.00,1.00,0.12,0.15,0.60,0.15,-0.04
0.12,0.05,0.12,1.00,0.02,0.07,-0.06,0.07
0.15,-0.33,0.15,0.02,1.00,-0.06,0.58,0.54
0.60,0.18,0.60,0.07,-0.06,1.00,0.02,-0.30
0.15,-0.23,0.15,-0.06,0.58,0.02,1.00,0.12
-0.04,-0.51,-0.04,0.07,0.54,-0.30,0.12,1.00
