1.00,0.00,1.00,0.02,0.03,0.64,0.17,-0.04
0.00,1.00,0.00,0.18,-0.47,0.19,-0.21,-0.64
1.00,0.00,1.00,0.02,0.03,0.64,0.17,-0.04
0.02,0.18,0.02,1.00,-0.11,0.10,-0.02,-0.15
0.03,-0.47,0.03,-0.11,1.00,-0.18,0.55,0.67
0.64,0.19,0.64,0.10,-0.18,1.00,0.03,-0.28
0.17,-0.21,0.17,-0.02,0.55,0.03,1.00,0.10
-0.04,-0.64,-0.04,-0.15,0.67,-0.28,0.10,1.00
