1.00,-0.00,1.00,0.07,0.08,0.43,0.04,-0.06
-0.00,1.00,0.00,0.04,-0.08,0.05,-0.55,-0.18
1.00,0.00,1.00,0.07,0.08,0.43,0.04,-0.06
0.07,0.04,0.07,1.00,0.03,0.11,0.05,-0.15
0.08,-0.08,0.08,0.03,1.00,0.11,0.29,0.10
0.43,0.05,0.43,0.11,0.11,1.00,0.11,-0.16
0.04,-0.55,0.04,0.05,0.29,0.11,1.00,-0.07
-0.06,-0.18,-0.06,-0.15,0.10,-0.16,-0.07,1.00
