1.00,-0.00,1.00,0.05,0.17,0.34,0.05,-0.05
-0.00,1.00,0.00,-0.02,0.01,0.04,-0.54,-0.17
1.00,0.00,1.00,0.05,0.17,0.34,0.05,-0.05
0.05,-0.02,0.05,1.00,-0.15,-0.11,0.05,0.07
0.17,0.01,0.17,-0.15,1.00,0.19,0.22,0.08
0.34,0.04,0.34,-0.11,0.19,1.00,0.09,-0.07
0.05,-0.54,0.05,0.05,0.22,0.09,1.00,-0.12
-0.05,-0.17,-0.05,0.07,0.08,-0.07,-0.12,1.00
