AVG_MU,MIN_MU,MAX_MU,OPT_USED,N2,AVG_T0,MIN_T0,MAX_T0,F0,F_AVG,F_MIN,F_MAX,AVG_BEST_AT,MIN_BEST_AT,MAX_BEST_AT,INIT_NB_TRUCKS,AVG_NB_TRUCKS,MIN_NB_TRUCKS,MAX_NB_TRUCKS,AVG_EXEC_T,MIN_EXEC_T,MAX_EXEC_T,AVG_N1,MIN_N1,MAX_N1,WAY
0.30181024014243013,0.2820911675581106,0.31712817489569345,RS,10000,920.1815169948102,712.4488943133017,1182.661878022987,4320.159071951374,1085.4189973060954,1063.4163776397659,1150.4631326389435,126090.2,114822,140333,23,10.4,10,11,297757471380.0,264700741400,341090858500,14.262266266901326,12.608662752526621,16.245102999549804,SQRT
