AVG_MU,MIN_MU,MAX_MU,OPT_USED,N2,AVG_T0,MIN_T0,MAX_T0,F0,F_AVG,F_MIN,F_MAX,AVG_BEST_AT,MIN_BEST_AT,MAX_BEST_AT,INIT_NB_TRUCKS,AVG_NB_TRUCKS,MIN_NB_TRUCKS,MAX_NB_TRUCKS,AVG_EXEC_T,MIN_EXEC_T,MAX_EXEC_T,AVG_N1,MIN_N1,MAX_N1,WAY
0.32988672864114577,0.32221865215339257,0.3374512654386914,RS,10000,325.1560995334889,236.2201656076589,509.02036608793316,973.0918457750303,383.38551066992676,358.37230256826217,407.35450181676373,68479.8,55805,84208,6,3.6,3,4,55242028040.0,48106495900,67408052400,8.424303006746584,7.260234613683207,10.657608182895473,SQRT
