AVG_MU,MIN_MU,MAX_MU,OPT_USED,N2,AVG_T0,MIN_T0,MAX_T0,F0,F_AVG,F_MIN,F_MAX,AVG_BEST_AT,MIN_BEST_AT,MAX_BEST_AT,INIT_NB_TRUCKS,AVG_NB_TRUCKS,MIN_NB_TRUCKS,MAX_NB_TRUCKS,AVG_EXEC_T,MIN_EXEC_T,MAX_EXEC_T,AVG_N1,MIN_N1,MAX_N1,WAY
0.31492406028664427,0.2907519000025505,0.3268043483455122,RS,10000,740.3405408364375,607.9996726197753,1040.2375602326463,1414.0816081658386,417.41105854956976,416.6382331554498,418.0325912441757,88856.6,81868,97991,7,4.0,4,4,83290386740.0,75559902500,100382125900,12.786675983957084,11.647798339010404,15.235560488565618,SQRT
