AVG_MU,MIN_MU,MAX_MU,OPT_USED,N2,AVG_T0,MIN_T0,MAX_T0,F0,F_AVG,F_MIN,F_MAX,AVG_BEST_AT,MIN_BEST_AT,MAX_BEST_AT,INIT_NB_TRUCKS,AVG_NB_TRUCKS,MIN_NB_TRUCKS,MAX_NB_TRUCKS,AVG_EXEC_T,MIN_EXEC_T,MAX_EXEC_T,AVG_N1,MIN_N1,MAX_N1,WAY
0.312602630663562,0.30310637688864045,0.32376481632825393,RS,10000,725.6433313751998,461.59704953600055,982.253365572284,3532.58619913535,888.5227698209528,854.2769016792384,908.6978711882609,117610.4,99908,135113,18,8.8,8,9,251824254040.0,206698556600,285731142500,12.623965370002017,10.149010045793844,14.804847323904902,SQRT
