AVG_MU,MIN_MU,MAX_MU,OPT_USED,N2,AVG_T0,MIN_T0,MAX_T0,F0,F_AVG,F_MIN,F_MAX,AVG_BEST_AT,MIN_BEST_AT,MAX_BEST_AT,INIT_NB_TRUCKS,AVG_NB_TRUCKS,MIN_NB_TRUCKS,MAX_NB_TRUCKS,AVG_EXEC_T,MIN_EXEC_T,MAX_EXEC_T,AVG_N1,MIN_N1,MAX_N1,WAY
0.2442928979594877,0.2372689494405165,0.2545279589893065,RS,10000,990.3863452002579,774.8176446265451,1196.5894814862165,4616.782757311083,1412.1664799767177,1328.4833235767385,1436.9675459414261,95371.8,81802,110379,11,8.0,8,8,336920494700.0,286476880800,381166322100,14.809434534203671,13.148975657551373,16.340478155918913,SQRT
