AVG_MU,MIN_MU,MAX_MU,OPT_USED,N2,AVG_T0,MIN_T0,MAX_T0,F0,F_AVG,F_MIN,F_MAX,AVG_BEST_AT,MIN_BEST_AT,MAX_BEST_AT,INIT_NB_TRUCKS,AVG_NB_TRUCKS,MIN_NB_TRUCKS,MAX_NB_TRUCKS,AVG_EXEC_T,MIN_EXEC_T,MAX_EXEC_T,AVG_N1,MIN_N1,MAX_N1,WAY
0.24197205209281608,0.2272642528755232,0.2520806529059656,RS,10000,966.6729431742381,440.30674527566913,1534.3210178589495,4731.9300330240485,1505.0267455941673,1475.3289042912359,1533.2995226199703,91504.4,72957,112990,32,15.0,15,15,468237257780.0,311290331200,640482213400,14.318613983320834,9.912195055002396,18.503346745415516,SQRT
