AVG_MU,MIN_MU,MAX_MU,OPT_USED,N2,AVG_T0,MIN_T0,MAX_T0,F0,F_AVG,F_MIN,F_MAX,AVG_BEST_AT,MIN_BEST_AT,MAX_BEST_AT,INIT_NB_TRUCKS,AVG_NB_TRUCKS,MIN_NB_TRUCKS,MAX_NB_TRUCKS,AVG_EXEC_T,MIN_EXEC_T,MAX_EXEC_T,AVG_N1,MIN_N1,MAX_N1,WAY
0.3266410968462821,0.32038356007006313,0.3325148295105397,RS,10000,305.3665596978038,197.29472302508805,448.75300303305704,909.8967893622594,426.61303409117215,411.72021029001274,439.27684697213624,63720.2,51874,81435,6,4.2,4,5,61608727120.0,51049384400,74111019100,8.129908016143043,6.635137161458799,10.006814616036047,SQRT
