AVG_MU,MIN_MU,MAX_MU,OPT_USED,N2,AVG_T0,MIN_T0,MAX_T0,F0,F_AVG,F_MIN,F_MAX,AVG_BEST_AT,MIN_BEST_AT,MAX_BEST_AT,INIT_NB_TRUCKS,AVG_NB_TRUCKS,MIN_NB_TRUCKS,MAX_NB_TRUCKS,AVG_EXEC_T,MIN_EXEC_T,MAX_EXEC_T,AVG_N1,MIN_N1,MAX_N1,WAY
0.24916527686065715,0.2371960484394791,0.2560339797320148,RS,10000,581.035952917591,373.2018573108149,820.0249533943578,1769.4381079952473,577.7972558603449,512.7335111536634,672.1768374967176,46497.8,31925,58696,6,3.0,3,3,98998747160.0,83186679900,113323348200,11.299126862473825,9.1256554722055,13.527131265227165,SQRT
