AVG_MU,MIN_MU,MAX_MU,OPT_USED,N2,AVG_T0,MIN_T0,MAX_T0,F0,F_AVG,F_MIN,F_MAX,AVG_BEST_AT,MIN_BEST_AT,MAX_BEST_AT,INIT_NB_TRUCKS,AVG_NB_TRUCKS,MIN_NB_TRUCKS,MAX_NB_TRUCKS,AVG_EXEC_T,MIN_EXEC_T,MAX_EXEC_T,AVG_N1,MIN_N1,MAX_N1,WAY
0.305154384609993,0.263203735727899,0.32579378680283483,RS,10000,897.9549112935492,627.0611666397294,1464.6973173891915,4776.597649103803,1457.987890701932,1386.9074144926888,1542.737223453579,107799.4,91393,119555,10,7.4,7,8,330696534680.0,271262010800,472450940000,13.97125000577557,11.828975256344933,18.07865484494409,SQRT
